,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,runs_conceded,deliveries,bowling_contribution,economy,fielding_consistency
1837,31.1971,31.1971,30,24,0,27,4,1015,3,1,0,0,22.1296,31.5455,58,60,7,0,1,0.1757575757575757,96.67,330,7,300,330.0,12,0.0,0.0,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892857
1838,50.1772,39.2129,30,24,0,27,4,1015,3,1,0,0,21.1281,32.7897,7,7,1,0,2,0.0212121212121212,100.0,330,7,300,330.0,12,0.0,0.0,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949153
1839,40.9425,40.9425,30,24,0,27,4,1015,3,1,0,0,41.3383,37.9599,94,106,7,1,3,0.2848484848484848,88.68,330,7,300,330.0,12,0.0,0.0,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571
1840,42.0114,42.0114,30,24,0,27,4,1015,3,1,0,0,51.5852,34.9134,94,73,7,5,4,0.2848484848484848,128.77,330,7,300,330.0,12,0.0,0.0,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143
1841,0.0,10.705,30,24,0,27,4,1015,3,1,0,0,15.7126,15.8218,9,12,0,0,5,0.0272727272727272,75.0,330,7,300,330.0,12,50.2655,10.9807,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,8.6739,30.0008,20.0,24.0,0.0606060606060606,5.0,0.0
1842,62.9666,62.9666,30,24,0,27,4,1015,3,1,0,0,33.8978,30.0202,26,19,3,0,6,0.0787878787878787,136.84,330,7,300,330.0,12,0.0,0.0,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1843,29.7883,29.7883,30,24,0,27,4,1015,3,1,0,0,21.7175,17.5347,6,7,0,0,7,0.0181818181818181,85.71,330,7,300,330.0,12,73.8808,73.8808,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,10.331,24.0625,47.0,54.0,0.1424242424242424,5.22,1.0
1844,26.8548,26.8548,30,24,0,27,4,1015,3,1,0,0,33.9226,49.7397,24,16,3,0,8,0.0727272727272727,150.0,330,7,300,330.0,12,70.8099,70.8099,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,20.101,30.9769,51.0,42.0,0.1545454545454545,7.29,0.0
1845,23.6093,12.9477,30,24,0,27,4,1015,3,1,0,0,23.6093,2.7941,0,0,0,0,10,0.0,0.0,330,7,300,330.0,12,288.64,15.0813,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,19.037,21.4066,67.0,60.0,0.203030303030303,6.7,0.8
1846,38.8512,27.2721,30,24,0,27,4,1015,3,1,0,0,29.4698,21.0184,0,0,0,0,10,0.0,0.0,330,7,300,330.0,12,413.386,18.254,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,24.2838,29.248,73.0,60.0,0.2212121212121212,7.3,0.918367
1847,12.3153,0.2238,30,24,0,27,4,1015,3,1,0,0,12.3153,0.2238,0,0,0,0,10,0.0,0.0,330,7,300,330.0,12,158.92,19.6165,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,23.3538,20.5814,65.0,60.0,0.1969696969696969,6.5,0.666667
1848,31.1971,31.1971,23,22,0,55,21,1014,3,2,0,0,22.1296,41.6316,0,1,0,0,1,0.0,0.0,166,4,225,161.0,6,0.0,0.0,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892857
1849,50.1772,39.2129,23,22,0,55,21,1014,3,2,0,0,21.1281,32.4414,14,13,2,0,2,0.0843373493975903,107.69,166,4,225,161.0,6,0.0,0.0,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949153
1850,40.9425,40.9425,23,22,0,55,21,1014,3,2,0,0,41.3383,31.3904,16,16,2,0,3,0.0963855421686747,100.0,166,4,225,161.0,6,0.0,0.0,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571
1851,42.0114,42.0114,23,22,0,55,21,1014,3,2,0,0,51.5852,24.8272,57,72,10,0,4,0.3433734939759036,79.17,166,4,225,161.0,6,0.0,0.0,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143
1852,62.9666,62.9666,23,22,0,55,21,1014,3,2,0,0,33.8978,49.9098,57,98,6,1,5,0.3433734939759036,58.16,166,4,225,161.0,6,0.0,0.0,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1853,29.7883,29.7883,23,22,0,55,21,1014,3,2,0,0,21.7175,23.2514,16,25,1,0,6,0.0963855421686747,64.0,166,4,225,161.0,6,73.8808,73.8808,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,10.331,25.429,10.0,27.0,0.0602409638554216,2.22,1.0
1854,33.1031,33.1031,23,22,0,55,21,1014,3,2,0,0,33.1031,33.1031,0,0,0,0,10,0.0,0.0,166,4,225,161.0,6,30.0292,30.0292,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,9.3695,9.9149,18.0,12.0,0.108433734939759,9.0,0.0
1855,26.8548,26.8548,23,22,0,55,21,1014,3,2,0,0,33.9226,26.8548,0,0,0,0,10,0.0,0.0,166,4,225,161.0,6,70.8099,70.8099,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,20.101,17.8893,26.0,42.0,0.1566265060240964,3.71,0.0
1856,0.0,9.84625,23,22,0,55,21,1014,3,2,0,0,0.0,0.0,0,0,0,0,10,0.0,0.0,166,4,225,161.0,6,48.4599,18.7158,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,9.28663,9.80237,50.0,60.0,0.3012048192771084,5.0,0.0
1857,23.6093,12.9477,23,22,0,55,21,1014,3,2,0,0,23.6093,10.7772,0,0,0,0,10,0.0,0.0,166,4,225,161.0,6,288.64,15.0813,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,19.037,27.7057,23.0,36.0,0.1385542168674698,3.83,0.8
1858,38.8512,27.2721,23,22,0,55,21,1014,3,2,0,0,29.4698,17.4876,0,0,0,0,10,0.0,0.0,166,4,225,161.0,6,413.386,18.254,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,24.2838,29.9097,30.0,42.0,0.180722891566265,4.29,0.918367
1859,40.9425,40.9425,23,60,0,60,55,1008,3,1,0,0,4.4906,30.3805,1,4,0,0,1,0.005524861878453,25.0,181,10,291,181.0,17,0.0,0.0,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571
1860,0.0,0.0,23,60,0,60,55,1008,3,1,0,0,15.1344,26.7075,5,6,1,0,2,0.0276243093922651,83.33,181,10,291,181.0,17,0.0,0.0,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,42.0114,42.0114,23,60,0,60,55,1008,3,1,0,0,29.0447,26.2645,62,94,10,0,3,0.3425414364640884,65.96,181,10,291,181.0,17,0.0,0.0,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,4.236,4.4852,15.0,8.0,0.0828729281767955,11.25,0.857143
1862,58.7808,24.2897,23,60,0,60,55,1008,3,1,0,0,16.3946,28.0959,22,55,1,0,4,0.1215469613259668,40.0,181,10,291,181.0,17,0.0,0.0,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860465
1863,62.9666,62.9666,23,60,0,60,55,1008,3,1,0,0,10.7058,27.935,6,16,0,0,5,0.0331491712707182,37.5,181,10,291,181.0,17,0.0,0.0,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1864,31.1971,31.1971,23,60,0,60,55,1008,3,1,0,0,19.6864,23.233,28,53,1,0,6,0.154696132596685,52.83,181,10,291,181.0,17,92.2034,92.2034,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,10.9029,36.7886,9.0,12.0,0.0497237569060773,4.5,0.892857
1865,29.7883,29.7883,23,60,0,60,55,1008,3,1,0,0,21.6242,28.8279,10,9,1,0,7,0.0552486187845303,111.11,181,10,291,181.0,17,73.8808,73.8808,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,9.9382,71.099,19.0,30.0,0.1049723756906077,3.8,1.0
1866,38.8512,27.2721,23,60,0,60,55,1008,3,1,0,0,24.1033,16.2546,17,16,2,1,8,0.0939226519337016,106.25,181,10,291,181.0,17,413.386,18.254,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,10.0773,81.6954,20.0,30.0,0.1104972375690607,4.0,0.918367
1867,0.0,9.84625,23,60,0,60,55,1008,3,1,0,0,11.4786,10.4209,8,16,1,0,9,0.0441988950276243,50.0,181,10,291,181.0,17,48.4599,18.7158,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,17.1962,42.1609,51.0,42.0,0.281767955801105,7.29,0.0
1868,23.6093,12.9477,23,60,0,60,55,1008,3,1,0,0,5.4086,12.9016,3,12,0,0,10,0.0165745856353591,25.0,181,10,291,181.0,17,288.64,15.0813,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,12.7326,41.0215,29.0,36.0,0.1602209944751381,4.83,0.8
1869,9.12361,9.12361,23,60,0,60,55,1008,3,1,0,0,4.1946,6.52131,2,10,0,0,11,0.011049723756906,20.0,181,10,291,181.0,17,87.0907,87.0907,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,16.374,52.191,35.0,48.0,0.1933701657458563,4.38,0.75
1870,40.9425,40.9425,23,15,0,80,2,1011,3,2,0,1,17.8238,30.3805,25,22,3,0,1,0.1344086021505376,113.64,186,10,227,308.0,6,0.0,0.0,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571
1871,62.9666,62.9666,23,15,0,80,2,1011,3,2,0,1,25.2778,27.935,26,30,5,0,2,0.1397849462365591,86.67,186,10,227,308.0,6,0.0,0.0,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1872,42.0114,42.0114,23,15,0,80,2,1011,3,2,0,1,31.7064,26.2645,20,22,3,0,3,0.1075268817204301,90.91,186,10,227,308.0,6,0.0,0.0,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143
1873,58.7808,24.2897,23,15,0,80,2,1011,3,2,0,1,28.5979,28.0959,36,46,4,0,4,0.1935483870967742,78.26,186,10,227,308.0,6,0.0,0.0,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860465
1874,31.1971,31.1971,23,15,0,80,2,1011,3,2,0,1,3.7356,23.233,1,5,0,0,5,0.0053763440860215,20.0,186,10,227,308.0,6,92.2034,92.2034,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,17.3477,36.7886,42.0,48.0,0.2258064516129032,5.25,0.892857
1875,29.7883,29.7883,23,15,0,80,2,1011,3,2,0,1,19.8436,28.8279,18,24,1,0,6,0.0967741935483871,75.0,186,10,227,308.0,6,73.8808,73.8808,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,15.2488,71.099,37.0,42.0,0.1989247311827957,5.29,1.0
1876,0.0,0.0,23,15,0,80,2,1011,3,2,0,1,21.7826,21.3234,14,14,2,0,7,0.075268817204301,100.0,186,10,227,308.0,6,0.0,0.0,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,9.0912,9.5972,23.0,24.0,0.1236559139784946,5.75,0.0
1877,26.8548,26.8548,23,15,0,80,2,1011,3,2,0,1,23.4084,21.9292,26,35,3,0,8,0.1397849462365591,74.29,186,10,227,308.0,6,70.8099,70.8099,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,8.5348,27.7096,19.0,24.0,0.1021505376344086,4.75,0.0
1878,38.8512,27.2721,23,15,0,80,2,1011,3,2,0,1,14.8246,16.2546,12,20,1,0,9,0.064516129032258,60.0,186,10,227,308.0,6,413.386,18.254,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,24.8839,81.6954,76.0,60.0,0.4086021505376344,7.6,0.918367
1879,23.6093,12.9477,23,15,0,80,2,1011,3,2,0,1,7.2146,12.9016,2,5,0,0,10,0.010752688172043,40.0,186,10,227,308.0,6,288.64,15.0813,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,10.0022,41.0215,54.0,42.0,0.2903225806451613,7.71,0.8
1880,9.12361,9.12361,23,15,0,80,2,1011,3,2,0,1,0.2566,6.52131,0,4,0,0,11,0.0,0.0,186,10,227,308.0,6,87.0907,87.0907,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,21.4064,52.191,51.0,60.0,0.2741935483870967,5.1,0.75
1881,40.9425,40.9425,25,13,0,55,13,1010,3,1,0,0,36.0828,30.3805,74,80,7,0,1,0.4539877300613497,92.5,163,10,236,163.0,9,0.0,0.0,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571
1882,62.9666,62.9666,25,13,0,55,13,1010,3,1,0,0,28.0189,27.935,31,45,5,0,2,0.1901840490797546,68.89,163,10,236,163.0,9,0.0,0.0,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1883,42.0114,42.0114,25,13,0,55,13,1010,3,1,0,0,26.6946,26.2645,4,7,0,0,3,0.0245398773006134,57.14,163,10,236,163.0,9,0.0,0.0,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143
1884,58.7808,24.2897,25,13,0,55,13,1010,3,1,0,0,12.7547,28.0959,4,14,0,0,4,0.0245398773006134,28.57,163,10,236,163.0,9,0.0,0.0,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860465
1885,31.1971,31.1971,25,13,0,55,13,1010,3,1,0,0,24.0074,23.233,16,25,2,0,5,0.0981595092024539,64.0,163,10,236,163.0,9,92.2034,92.2034,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,11.6075,36.7886,8.0,6.0,0.0490797546012269,8.0,0.892857
1886,29.7883,29.7883,25,13,0,55,13,1010,3,1,0,0,3.33239,28.8279,2,14,0,0,6,0.0122699386503067,14.29,163,10,236,163.0,9,0.0,0.0,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1887,26.8548,26.8548,25,13,0,55,13,1010,3,1,0,0,18.9723,21.9292,18,26,1,0,7,0.1104294478527607,69.23,163,10,236,163.0,9,70.8099,70.8099,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,14.9706,27.7096,35.0,42.0,0.2147239263803681,5.0,0.0
1888,0.0,0.0,25,13,0,55,13,1010,3,1,0,0,0.2566,9.8822,0,7,0,0,8,0.0,0.0,163,10,236,163.0,9,0.0,0.0,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,7.9784,19.9617,15.0,24.0,0.0920245398773006,3.75,0.0
1889,23.6093,12.9477,25,13,0,55,13,1010,3,1,0,0,0.2566,12.9016,0,6,0,0,9,0.0,0.0,163,10,236,163.0,9,288.64,15.0813,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,11.898,41.0215,23.0,36.0,0.1411042944785276,3.83,0.8
1890,0.0,0.0,25,13,0,55,13,1010,3,1,0,0,13.3375,11.5923,5,7,1,0,10,0.0306748466257668,71.43,163,10,236,163.0,9,52.6447,52.6447,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,18.3214,30.0707,49.0,48.0,0.3006134969325153,6.13,0.0
1891,9.12361,9.12361,25,13,0,55,13,1010,3,1,0,0,4.1552,6.52131,0,5,0,0,11,0.0,0.0,163,10,236,163.0,9,87.0907,87.0907,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,35.157,52.191,33.0,36.0,0.2024539877300613,5.5,0.75
1892,40.9425,40.9425,18,22,0,83,4,1014,3,2,0,0,45.5676,30.3805,58,47,9,0,1,0.1773700305810397,123.4,327,10,289,368.0,10,0.0,0.0,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571
1893,62.9666,62.9666,18,22,0,83,4,1014,3,2,0,0,42.1503,27.935,119,90,11,7,2,0.363914373088685,132.22,327,10,289,368.0,10,0.0,0.0,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1894,42.0114,42.0114,18,22,0,83,4,1014,3,2,0,0,31.9921,26.2645,29,34,3,0,3,0.0886850152905198,85.29,327,10,289,368.0,10,0.0,0.0,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143
1895,0.0,0.0,18,22,0,83,4,1014,3,2,0,0,44.1074,26.7075,58,51,7,1,4,0.1773700305810397,113.73,327,10,289,368.0,10,0.0,0.0,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,31.1971,31.1971,18,22,0,83,4,1014,3,2,0,0,14.7756,23.233,5,14,0,0,5,0.0152905198776758,35.71,327,10,289,368.0,10,92.2034,92.2034,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,9.0913,36.7886,18.0,18.0,0.055045871559633,6.0,0.892857
1897,29.7883,29.7883,18,22,0,83,4,1014,3,2,0,0,36.2082,28.8279,38,31,3,1,6,0.1162079510703364,122.58,327,10,289,368.0,10,73.8808,73.8808,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,5.3107,71.099,16.0,12.0,0.0489296636085626,8.0,1.0
1898,38.8512,27.2721,18,22,0,83,4,1014,3,2,0,0,8.2656,16.2546,1,2,0,0,7,0.0030581039755351,50.0,327,10,289,368.0,10,413.386,18.254,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,24.6057,81.6954,74.0,60.0,0.2262996941896024,7.4,0.918367
1899,26.8548,26.8548,18,22,0,83,4,1014,3,2,0,0,5.74843,21.9292,1,3,0,0,8,0.0030581039755351,33.33,327,10,289,368.0,10,70.8099,70.8099,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,12.6295,27.7096,55.0,60.0,0.1681957186544342,5.5,0.0
1900,0.0,0.0,18,22,0,83,4,1014,3,2,0,0,14.3356,9.8822,6,8,1,0,9,0.018348623853211,75.0,327,10,289,368.0,10,0.0,0.0,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,23.9102,19.9617,69.0,60.0,0.2110091743119266,6.9,0.0
1901,0.0,0.0,18,22,0,83,4,1014,3,2,0,0,2.87339,11.5923,1,7,0,0,10,0.0030581039755351,14.29,327,10,289,368.0,10,52.6447,52.6447,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,11.3237,30.0707,73.0,42.0,0.2232415902140672,10.43,0.0
1902,9.12361,9.12361,18,22,0,83,4,1014,3,2,0,0,8.2656,6.52131,1,2,0,0,11,0.0030581039755351,50.0,327,10,289,368.0,10,87.0907,87.0907,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,20.1297,52.191,62.0,48.0,0.1896024464831804,7.75,0.75
1903,40.9425,40.9425,21,2,0,67,46,1015,3,2,0,1,31.409,30.3805,39,19,5,2,1,0.1317567567567567,205.26,296,8,300,385.0,24,0.0,0.0,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571
1904,62.9666,62.9666,21,2,0,67,46,1015,3,2,0,1,13.0792,27.935,7,11,0,0,2,0.0236486486486486,63.64,296,8,300,385.0,24,0.0,0.0,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1905,42.0114,42.0114,21,2,0,67,46,1015,3,2,0,1,13.552,26.2645,1,7,0,0,3,0.0033783783783783,14.29,296,8,300,385.0,24,0.0,0.0,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143
1906,0.0,0.0,21,2,0,67,46,1015,3,2,0,1,21.6242,26.7075,10,9,1,0,4,0.0337837837837837,111.11,296,8,300,385.0,24,0.0,0.0,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,31.1971,31.1971,21,2,0,67,46,1015,3,2,0,1,15.2721,23.233,11,19,1,0,5,0.0371621621621621,57.89,296,8,300,385.0,24,92.2034,92.2034,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,16.2822,36.7886,24.0,24.0,0.081081081081081,6.0,0.892857
1908,29.7883,29.7883,21,2,0,67,46,1015,3,2,0,1,67.3747,28.8279,114,117,14,2,6,0.3851351351351351,97.44,296,8,300,385.0,24,73.8808,73.8808,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,13.6939,71.099,46.0,30.0,0.1554054054054054,9.2,1.0
1909,26.8548,26.8548,21,2,0,67,46,1015,3,2,0,1,39.6545,21.9292,56,62,6,1,7,0.1891891891891892,90.32,296,8,300,385.0,24,70.8099,70.8099,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,14.68,27.7096,43.0,36.0,0.1452702702702702,7.17,0.0
1910,0.0,0.0,21,2,0,67,46,1015,3,2,0,1,14.0396,9.8822,7,10,1,0,8,0.0236486486486486,70.0,296,8,300,385.0,24,0.0,0.0,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,11.9676,19.9617,70.0,48.0,0.2364864864864864,8.75,0.0
1911,0.0,9.84625,21,2,0,67,46,1015,3,2,0,1,9.34199,10.4209,7,18,1,0,9,0.0236486486486486,38.89,296,8,300,385.0,24,48.4599,18.7158,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,22.7974,42.1609,61.0,60.0,0.206081081081081,6.1,0.0
1912,23.6093,12.9477,21,2,0,67,46,1015,3,2,0,1,20.2225,12.9016,20,28,1,1,10,0.0675675675675675,71.43,296,8,300,385.0,24,288.64,15.0813,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,10.2603,41.0215,71.0,60.0,0.2398648648648648,7.1,0.8
1913,0.0,0.0,21,2,0,67,46,1015,3,2,0,1,0.0,11.5923,0,0,0,0,10,0.0,0.0,296,8,300,385.0,24,52.6447,52.6447,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,18.4481,30.0707,60.0,42.0,0.2027027027027027,8.57,0.0
1914,36.6786,23.1957,27,3,0,63,56,1010,3,2,1,1,17.2621,20.0408,0,3,0,0,1,0.0,0.0,234,10,271,325.0,9,39.0088,39.0088,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,7.5487,11.8319,22.0,18.0,0.094017094017094,7.33,0.727273
1915,62.9666,62.9666,27,3,0,63,56,1010,3,2,1,1,26.0712,40.7923,19,29,3,0,2,0.0811965811965812,65.52,234,10,271,325.0,9,0.0,0.0,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1916,42.0114,42.0114,27,3,0,63,56,1010,3,2,1,1,24.6787,34.154,4,17,0,0,3,0.017094017094017,23.53,234,10,271,325.0,9,0.0,0.0,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143
1917,58.7808,24.2897,27,3,0,63,56,1010,3,2,1,1,35.7043,25.1925,59,70,6,0,4,0.2521367521367521,84.29,234,10,271,325.0,9,0.0,0.0,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860465
1918,29.7883,29.7883,27,3,0,63,56,1010,3,2,1,1,30.2641,23.6162,24,40,2,0,5,0.1025641025641025,60.0,234,10,271,325.0,9,73.8808,73.8808,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,19.8763,23.0978,40.0,60.0,0.1709401709401709,4.0,1.0
1919,29.9675,30.322,27,3,0,63,56,1010,3,2,1,1,27.0023,23.0997,22,25,1,1,6,0.094017094017094,88.0,234,10,271,325.0,9,0.0,0.0,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143
1920,26.8548,26.8548,27,3,0,63,56,1010,3,2,1,1,25.2112,28.0977,31,32,3,0,7,0.1324786324786324,96.88,234,10,271,325.0,9,70.8099,70.8099,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,12.2211,11.6607,27.0,30.0,0.1153846153846153,5.4,0.0
1921,55.6003,24.072,27,3,0,63,56,1010,3,2,1,1,26.9486,28.2395,55,35,4,2,8,0.235042735042735,157.14,234,10,271,325.0,9,441.988,19.212,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,29.0246,51.752,63.0,48.0,0.2692307692307692,7.88,0.892473
1922,23.6093,12.9477,27,3,0,63,56,1010,3,2,1,1,11.2582,13.4704,8,9,1,0,9,0.0341880341880341,88.89,234,10,271,325.0,9,288.64,15.0813,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,18.6388,44.1083,45.0,48.0,0.1923076923076923,5.63,0.8
1923,9.12361,9.12361,27,3,0,63,56,1010,3,2,1,1,10.943,8.00706,3,7,0,0,10,0.0128205128205128,42.86,234,10,271,325.0,9,87.0907,87.0907,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,44.1662,13.7674,43.0,48.0,0.1837606837606837,5.38,0.75
1924,0.0,0.0,27,3,0,63,56,1010,3,2,1,1,5.6652,0.2238,0,4,0,0,11,0.0,0.0,234,10,271,325.0,9,52.6447,52.6447,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,27.8175,26.3492,74.0,48.0,0.3162393162393162,9.25,0.0
1925,36.6786,23.1957,33,9,1,57,21,1012,3,1,0,0,29.3726,20.0408,34,38,3,1,1,0.1214285714285714,89.47,280,9,300,280.0,19,0.0,0.0,29.0,10.0,3.0,73.0,32.0,1010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727273
1926,62.9666,62.9666,33,9,1,57,21,1012,3,1,0,0,53.8172,40.7923,35,35,5,1,2,0.125,100.0,280,9,300,280.0,19,0.0,0.0,29.0,10.0,3.0,73.0,32.0,1010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
