,runs_conceded,deliveries,wickets_taken,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,batting_inning,bowling_session,toss,bowling_venue,bowling_opposition,season,result,weather
1023,13,12,1,441.988,26.7721,17,5,27,97,100,1012,2,0,0,1,16.5606,58.6169,13,-1,1
1024,4,6,1,413.386,0.0,17,5,27,97,100,1012,2,0,0,1,19.6052,58.0883,13,-1,1
1025,11,12,0,63.9646,14.9763,17,5,27,97,100,1012,2,0,0,1,16.5008,19.1527,13,-1,0
1026,15,6,0,48.4599,0.0,17,5,27,97,100,1012,2,0,0,1,14.8037,20.2399,13,-1,0
1027,69,60,1,158.92,40.8051,19,14,0,59,81,1011,3,2,0,1,23.3743,33.2008,13,0,3
1028,41,54,0,79.9514,0.0,19,14,0,59,81,1011,3,2,0,1,18.612,33.6601,13,0,0
1029,45,36,0,441.988,26.7721,19,14,0,59,81,1011,3,2,0,1,33.9374,58.6169,13,0,1
1030,53,60,3,413.386,0.0,19,14,0,59,81,1011,3,2,0,1,9.42573,58.0883,13,0,1
1031,49,60,1,264.519,26.8581,19,14,0,59,81,1011,3,2,0,1,21.1282,48.7779,13,0,3
1032,32,30,0,63.9646,14.9763,19,14,0,59,81,1011,3,2,0,1,11.7465,19.1527,13,0,0
1033,34,42,1,62.9346,0.0,16,18,0,79,52,1016,3,1,0,0,14.8315,15.6412,14,1,0
1034,37,54,2,354.802,13.0984,16,18,0,79,52,1016,3,1,0,0,12.5456,15.2778,14,1,1
1035,45,48,1,158.92,19.6165,16,18,0,79,52,1016,3,1,0,0,17.765,18.7302,14,1,3
1036,44,40,1,160.701,0.0,16,18,0,79,52,1016,3,1,0,0,13.8925,14.6765,14,1,3
1037,43,54,5,30.0292,0.0,16,18,0,79,52,1016,3,1,0,0,9.7431,10.2992,14,1,0
1038,7,6,0,92.2034,0.0,16,18,0,79,52,1016,3,1,0,0,2.6554,2.8207,14,1,0
1039,38,60,4,288.64,15.0813,14,11,0,80,95,1022,3,1,0,0,7.37175,10.7386,14,1,3
1040,34,24,1,354.802,13.0984,14,11,0,80,95,1022,3,1,0,0,12.5456,15.2778,14,1,1
1041,60,60,1,75.058,0.0,14,11,0,80,95,1022,3,1,0,0,22.6583,23.8827,14,1,0
1042,35,36,1,30.0292,0.0,14,11,0,80,95,1022,3,1,0,0,9.7431,10.2992,14,1,0
1043,32,48,2,160.701,0.0,14,11,0,80,95,1022,3,1,0,0,13.8925,14.6765,14,1,3
1044,40,42,1,39.0088,0.0,14,11,0,80,95,1022,3,1,0,0,15.6661,16.5202,14,1,0
1045,65,60,2,288.64,15.0813,18,13,0,82,36,1016,3,1,1,0,16.1432,42.5391,14,-1,3
1046,22,36,2,354.802,13.0984,18,13,0,82,36,1016,3,1,1,0,11.2902,47.8568,14,-1,1
1047,21,18,0,30.0292,0.0,18,13,0,82,36,1016,3,1,1,0,7.4096,11.3799,14,-1,0
1048,64,60,2,158.92,19.6165,18,13,0,82,36,1016,3,1,1,0,13.2555,36.0791,14,-1,3
1049,59,60,1,75.058,0.0,18,13,0,82,36,1016,3,1,1,0,22.5192,61.9166,14,-1,0
1050,43,60,1,160.701,0.0,18,13,0,82,36,1016,3,1,1,0,20.2936,44.416,14,-1,3
1051,10,6,0,39.0088,0.0,18,13,0,82,36,1016,3,1,1,0,3.0727,15.9443,14,-1,0
1052,47,42,0,75.058,0.0,16,13,2,83,41,1015,3,1,1,1,16.6398,61.9166,14,0,0
1053,21,30,0,288.64,15.0813,16,13,2,83,41,1015,3,1,1,1,10.2164,42.5391,14,0,3
1054,62,48,0,105.123,0.0,16,13,2,83,41,1015,3,1,1,1,20.1297,25.6538,14,0,0
1055,31,24,0,158.92,19.6165,16,13,2,83,41,1015,3,1,1,1,10.204,36.0791,14,0,3
1056,78,49,0,160.701,0.0,16,13,2,83,41,1015,3,1,1,1,22.5892,44.416,14,0,3
1057,14,12,0,39.0088,0.0,16,13,2,83,41,1015,3,1,1,1,5.0325,15.9443,14,0,0
1058,8,12,1,288.64,15.0813,15,20,1,89,100,1018,0,1,0,0,4.1979,42.5391,14,-1,3
1059,8,12,0,354.802,13.0984,15,20,1,89,100,1018,0,1,0,0,4.1979,47.8568,14,-1,1
1060,48,42,1,288.64,15.0813,15,24,0,90,100,1008,3,1,0,0,29.426,42.5391,14,0,3
1061,78,54,2,158.92,19.6165,15,24,0,90,100,1008,3,1,0,0,29.6271,36.0791,14,0,3
1062,17,18,0,354.802,13.0984,15,24,0,90,100,1008,3,1,0,0,22.789,47.8568,14,0,1
1063,58,48,0,75.058,0.0,15,24,0,90,100,1008,3,1,0,0,19.5733,61.9166,14,0,0
1064,12,6,0,30.0292,0.0,15,24,0,90,100,1008,3,1,0,0,3.3509,11.3799,14,0,0
1065,61,43,0,160.701,0.0,15,24,0,90,100,1008,3,1,0,0,43.1486,44.416,14,0,3
1066,30,30,1,39.0088,0.0,15,24,0,90,100,1008,3,1,0,0,28.6769,15.9443,14,0,0
1067,65,60,1,288.64,15.0813,15,31,0,74,23,1014,3,2,0,1,38.3756,42.5391,14,0,3
1068,83,60,1,0.0,0.0,15,31,0,74,23,1014,3,2,0,1,25.8576,27.2522,14,0,0
1069,59,48,1,158.92,19.6165,15,31,0,74,23,1014,3,2,0,1,15.3095,36.0791,14,0,3
1070,48,60,3,39.0088,0.0,15,31,0,74,23,1014,3,2,0,1,10.2339,15.9443,14,0,0
1071,52,60,0,160.701,0.0,15,31,0,74,23,1014,3,2,0,1,21.5455,44.416,14,0,3
1072,13,12,0,0.0,0.0,15,31,0,74,23,1014,3,2,0,1,4.8934,5.1772,14,0,0
1073,33,42,0,354.802,13.0984,27,10,0,90,89,1008,3,1,1,0,61.955,48.0335,14,0,1
1074,25,23,0,264.519,26.4229,27,10,0,90,89,1008,3,1,1,0,46.1399,64.7436,14,0,3
1075,25,30,1,441.988,19.212,27,10,0,90,89,1008,3,1,1,0,46.4186,47.0055,14,0,1
1076,27,60,1,0.0,0.0,27,10,0,90,89,1008,3,1,1,0,11.9028,26.3233,14,0,0
1077,34,36,0,63.9646,21.7127,27,10,0,90,89,1008,3,1,1,0,27.1061,19.9269,14,0,0
1078,48,60,3,0.0,0.0,27,10,0,90,89,1008,3,1,1,0,22.5813,26.7442,14,0,0
1079,33,30,2,87.0907,0.0,27,10,0,90,89,1008,3,1,1,0,12.1068,7.22295,14,0,0
1080,17,36,2,354.802,13.0984,26,13,3,90,63,1009,2,1,1,1,61.955,48.0335,14,1,1
1081,33,30,3,441.988,19.212,26,13,3,90,63,1009,2,1,1,1,46.4186,47.0055,14,1,1
1082,18,56,4,0.0,0.0,26,13,3,90,63,1009,2,1,1,1,11.9028,26.3233,14,1,0
1083,48,48,1,160.701,0.0,26,13,3,90,63,1009,2,1,1,1,17.8201,27.2504,14,1,3
1084,43,60,0,0.0,0.0,26,13,3,90,63,1009,2,1,1,1,22.5813,26.7442,14,1,0
1085,23,30,0,264.519,26.4229,26,13,3,90,63,1009,2,1,1,1,46.1399,64.7436,14,1,3
1086,20,24,0,92.2034,0.0,26,13,3,90,63,1009,2,1,1,1,24.9738,20.4434,14,1,0
1087,30,42,2,354.802,13.0984,24,4,9,97,31,1010,1,1,1,1,35.1855,48.0335,14,0,1
1088,18,12,0,441.988,19.212,24,4,9,97,31,1010,1,1,1,1,29.0246,47.0055,14,0,1
1089,44,60,2,0.0,0.0,24,4,9,97,31,1010,1,1,1,1,23.0671,26.3233,14,0,0
1090,45,60,2,0.0,0.0,24,4,9,97,31,1010,1,1,1,1,17.2154,26.7442,14,0,0
1091,24,24,0,264.519,26.4229,24,4,9,97,31,1010,1,1,1,1,26.4389,64.7436,14,0,3
1092,39,54,1,160.701,0.0,24,4,9,97,31,1010,1,1,1,1,27.8685,27.2504,14,0,3
1093,21,24,1,92.2034,0.0,24,4,9,97,31,1010,1,1,1,1,15.3087,20.4434,14,0,0
1094,24,18,0,441.988,19.212,24,7,0,93,65,1011,3,1,1,1,29.0246,47.0055,14,0,1
1095,59,48,0,0.0,0.0,24,7,0,93,65,1011,3,1,1,1,23.0671,26.3233,14,0,0
1096,69,42,1,0.0,0.0,24,7,0,93,65,1011,3,1,1,1,17.2154,26.7442,14,0,0
1097,37,48,3,70.8099,0.0,24,7,0,93,65,1011,3,1,1,1,12.2211,16.8776,14,0,0
1098,21,24,0,92.2034,0.0,24,7,0,93,65,1011,3,1,1,1,15.3087,20.4434,14,0,0
1099,5,6,0,0.0,0.0,24,7,0,93,65,1011,3,1,1,1,2.3772,2.5277,14,0,0
1100,30,48,0,288.64,15.0813,23,11,0,84,27,1012,3,1,1,1,23.2574,29.9514,14,0,3
1101,51,60,3,0.0,0.0,23,11,0,84,27,1012,3,1,1,1,9.333,26.7442,14,0,0
1102,36,60,0,70.8099,0.0,23,11,0,84,27,1012,3,1,1,1,24.1283,16.8776,14,0,0
1103,10,12,0,30.0292,0.0,23,11,0,84,27,1012,3,1,1,1,10.3432,4.7377,14,0,0
1104,33,36,0,0.0,0.0,23,11,0,84,27,1012,3,1,1,1,20.7966,26.3233,14,0,0
1105,35,42,2,92.2034,0.0,23,11,0,84,27,1012,3,1,1,1,23.6606,20.4434,14,0,0
1106,23,48,2,413.386,0.0,30,14,0,28,26,1013,3,2,0,1,20.4915,29.9097,15,1,1
1107,19,42,2,288.64,29.1952,30,14,0,28,26,1013,3,2,0,1,12.2098,27.7057,15,1,3
1108,44,60,1,70.8099,16.1549,30,14,0,28,26,1013,3,2,0,1,18.9972,17.8893,15,1,0
1109,21,42,2,158.92,27.0786,30,14,0,28,26,1013,3,2,0,1,13.0119,22.5503,15,1,3
1110,24,18,0,50.2655,0.0,30,14,0,28,26,1013,3,2,0,1,16.3617,8.2662,15,1,0
1111,21,39,3,73.8808,0.0,30,14,0,28,26,1013,3,2,0,1,12.2017,25.429,15,1,0
1112,37,60,2,413.386,0.0,25,15,1,43,40,1015,3,2,0,1,20.4915,29.248,15,0,1
1113,45,56,2,288.64,29.1952,25,15,1,43,40,1015,3,2,0,1,12.2098,21.4066,15,0,3
1114,55,60,2,158.92,27.0786,25,15,1,43,40,1015,3,2,0,1,13.0119,20.5814,15,0,3
1115,19,24,0,50.2655,0.0,25,15,1,43,40,1015,3,2,0,1,16.3617,30.0008,15,0,0
1116,25,36,1,70.8099,16.1549,25,15,1,43,40,1015,3,2,0,1,18.9972,30.9769,15,0,0
1117,40,60,1,73.8808,0.0,25,15,1,43,40,1015,3,2,0,1,12.2017,24.0625,15,0,0
1118,17,30,1,413.386,0.0,28,9,1,40,20,1014,3,0,0,0,24.2838,29.9097,15,-1,1
1119,14,24,0,288.64,29.1952,28,9,1,40,20,1014,3,0,0,0,19.037,27.7057,15,-1,3
1120,5,12,0,30.0292,14.7496,28,9,1,40,20,1014,3,0,0,0,9.3695,9.9149,15,-1,0
1121,4,6,0,92.2034,19.6637,28,9,1,40,20,1014,3,0,0,0,2.2381,2.3812,15,-1,0
1122,10,9,0,70.8099,16.1549,28,9,1,40,20,1014,3,0,0,0,20.101,17.8893,15,-1,0
1123,73,60,2,413.386,0.0,30,21,0,22,6,1011,3,1,0,0,24.2838,29.248,15,1,1
1124,67,60,2,288.64,29.1952,30,21,0,22,6,1011,3,1,0,0,19.037,21.4066,15,1,3
1125,20,24,0,50.2655,0.0,30,21,0,22,6,1011,3,1,0,0,8.6739,30.0008,15,1,0
1126,65,60,1,158.92,27.0786,30,21,0,22,6,1011,3,1,0,0,23.3538,20.5814,15,1,3
1127,51,42,0,70.8099,16.1549,30,21,0,22,6,1011,3,1,0,0,20.101,30.9769,15,1,0
1128,47,54,1,73.8808,0.0,30,21,0,22,6,1011,3,1,0,0,10.331,24.0625,15,1,0
1129,30,42,1,413.386,0.0,21,26,0,62,46,1016,3,2,0,0,24.2838,29.9097,15,1,1
1130,23,36,1,288.64,29.1952,21,26,0,62,46,1016,3,2,0,0,19.037,27.7057,15,1,3
1131,26,42,2,70.8099,16.1549,21,26,0,62,46,1016,3,2,0,0,20.101,17.8893,15,1,0
1132,18,12,0,30.0292,14.7496,21,26,0,62,46,1016,3,2,0,0,9.3695,9.9149,15,1,0
1133,50,60,3,48.4599,0.0,21,26,0,62,46,1016,3,2,0,0,9.28663,9.80237,15,1,0
1134,10,27,3,73.8808,0.0,21,26,0,62,46,1016,3,2,0,0,10.331,25.429,15,1,0
1135,20,30,0,413.386,0.0,22,55,0,64,18,1010,3,1,0,0,10.0773,81.6954,15,0,1
1136,29,36,0,288.64,29.1952,22,55,0,64,18,1010,3,1,0,0,12.7326,41.0215,15,0,3
1137,9,12,0,92.2034,19.6637,22,55,0,64,18,1010,3,1,0,0,10.9029,36.7886,15,0,0
1138,51,42,0,48.4599,0.0,22,55,0,64,18,1010,3,1,0,0,17.1962,42.1609,15,0,0
1139,35,48,1,87.0907,6.7311,22,55,0,64,18,1010,3,1,0,0,16.374,52.191,15,0,0
1140,19,30,1,73.8808,0.0,22,55,0,64,18,1010,3,1,0,0,9.9382,71.099,15,0,0
1141,15,8,0,0.0,4.7638,22,55,0,64,18,1010,3,1,0,0,4.236,4.4852,15,0,0
1142,76,60,1,413.386,0.0,28,19,0,63,1,1011,3,2,0,1,24.8839,81.6954,15,0,1
1143,54,42,2,288.64,29.1952,28,19,0,63,1,1011,3,2,0,1,10.0022,41.0215,15,0,3
1144,42,48,1,92.2034,19.6637,28,19,0,63,1,1011,3,2,0,1,17.3477,36.7886,15,0,0
1145,23,24,0,0.0,0.0,28,19,0,63,1,1011,3,2,0,1,9.0912,9.5972,15,0,0
1146,51,60,1,87.0907,6.7311,28,19,0,63,1,1011,3,2,0,1,21.4064,52.191,15,0,0
1147,19,24,1,70.8099,16.1549,28,19,0,63,1,1011,3,2,0,1,8.5348,27.7096,15,0,0
1148,37,42,0,73.8808,0.0,28,19,0,63,1,1011,3,2,0,1,15.2488,71.099,15,0,0
1149,23,36,0,288.64,29.1952,19,5,0,81,12,1012,3,1,0,0,11.898,41.0215,15,0,3
1150,49,48,1,52.6447,0.0,19,5,0,81,12,1012,3,1,0,0,18.3214,30.0707,15,0,0
1151,15,24,1,0.0,0.0,19,5,0,81,12,1012,3,1,0,0,7.9784,19.9617,15,0,0
1152,33,36,0,87.0907,6.7311,19,5,0,81,12,1012,3,1,0,0,35.157,52.191,15,0,0
1153,35,42,0,70.8099,16.1549,19,5,0,81,12,1012,3,1,0,0,14.9706,27.7096,15,0,0
1154,8,6,0,92.2034,19.6637,19,5,0,81,12,1012,3,1,0,0,11.6075,36.7886,15,0,0
1155,74,60,0,413.386,0.0,23,24,0,60,0,1014,3,2,0,0,24.6057,81.6954,15,0,1
1156,73,42,2,52.6447,0.0,23,24,0,60,0,1014,3,2,0,0,11.3237,30.0707,15,0,0
1157,69,60,1,0.0,0.0,23,24,0,60,0,1014,3,2,0,0,23.9102,19.9617,15,0,0
1158,18,18,0,92.2034,19.6637,23,24,0,60,0,1014,3,2,0,0,9.0913,36.7886,15,0,0
1159,62,48,0,87.0907,6.7311,23,24,0,60,0,1014,3,2,0,0,20.1297,52.191,15,0,0
1160,55,60,2,70.8099,16.1549,23,24,0,60,0,1014,3,2,0,0,12.6295,27.7096,15,0,0
1161,16,12,0,73.8808,0.0,23,24,0,60,0,1014,3,2,0,0,5.3107,71.099,15,0,0
1162,71,60,3,288.64,29.1952,28,6,0,46,47,1013,3,2,0,1,10.2603,41.0215,15,0,3
1163,60,42,0,52.6447,0.0,28,6,0,46,47,1013,3,2,0,1,18.4481,30.0707,15,0,0
1164,70,48,2,0.0,0.0,28,6,0,46,47,1013,3,2,0,1,11.9676,19.9617,15,0,0
1165,24,24,0,92.2034,19.6637,28,6,0,46,47,1013,3,2,0,1,16.2822,36.7886,15,0,0
1166,43,36,0,70.8099,16.1549,28,6,0,46,47,1013,3,2,0,1,14.68,27.7096,15,0,0
1167,61,60,1,48.4599,0.0,28,6,0,46,47,1013,3,2,0,1,22.7974,42.1609,15,0,0
1168,46,30,0,73.8808,0.0,28,6,0,46,47,1013,3,2,0,1,13.6939,71.099,15,0,0
1169,45,48,2,288.64,29.1952,31,5,0,46,45,1010,3,2,0,1,18.6388,44.1083,15,0,3
1170,74,48,1,52.6447,0.0,31,5,0,46,45,1010,3,2,0,1,27.8175,26.3492,15,0,0
1171,63,48,0,441.988,13.2901,31,5,0,46,45,1010,3,2,0,1,29.0246,51.752,15,0,1
1172,27,30,0,70.8099,16.1549,31,5,0,46,45,1010,3,2,0,1,12.2211,11.6607,15,0,0
1173,43,48,1,87.0907,6.7311,31,5,0,46,45,1010,3,2,0,1,44.1662,13.7674,15,0,0
1174,40,60,1,73.8808,0.0,31,5,0,46,45,1010,3,2,0,1,19.8763,23.0978,15,0,0
1175,22,18,0,39.0088,18.6629,31,5,0,46,45,1010,3,2,0,1,7.5487,11.8319,15,0,0
1176,37,45,4,413.386,0.0,29,10,3,73,32,1010,2,1,0,0,15.7275,31.7433,15,1,1
1177,38,48,2,288.64,29.1952,29,10,3,73,32,1010,2,1,0,0,9.742,44.1083,15,1,3
1178,47,60,2,0.0,26.1103,29,10,3,73,32,1010,2,1,0,0,12.0731,17.5782,15,1,0
1179,14,12,0,441.988,13.2901,29,10,3,73,32,1010,2,1,0,0,10.2339,51.752,15,1,1
1180,16,12,0,73.8808,0.0,29,10,3,73,32,1010,2,1,0,0,5.3107,23.0978,15,1,0
1181,33,60,2,160.701,44.7612,29,10,3,73,32,1010,2,1,0,0,11.0995,11.7109,15,1,3
1182,23,30,0,63.9646,13.1172,29,10,3,73,32,1010,2,1,0,0,10.4946,11.0747,15,1,0
1183,57,60,0,594.115,0.0,18,15,0,63,13,1015,3,2,0,1,35.5419,68.7139,16,0,2
1184,51,60,1,288.64,38.6801,18,15,0,63,13,1015,3,2,0,1,29.426,41.0215,16,0,3
1185,54,60,2,158.92,19.1738,18,15,0,63,13,1015,3,2,0,1,29.6271,13.2492,16,0,3
1186,64,60,0,73.8808,33.1899,18,15,0,63,13,1015,3,2,0,1,28.6769,71.099,16,0,0
1187,72,60,1,160.701,11.1811,18,15,0,63,13,1015,3,2,0,1,43.1486,25.6407,16,0,3
1188,70,60,2,594.115,0.0,17,30,0,77,100,1010,3,2,0,1,35.5419,93.0253,16,1,2
1189,72,60,1,288.64,38.6801,17,30,0,77,100,1010,3,2,0,1,29.426,45.2125,16,1,3
1190,73,60,1,158.92,19.1738,17,30,0,77,100,1010,3,2,0,1,29.6271,36.2933,16,1,3
1191,54,54,1,441.988,24.4172,17,30,0,77,100,1010,3,2,0,1,52.0183,85.9906,16,1,1
1192,41,48,0,39.0088,7.3059,17,30,0,77,100,1010,3,2,0,1,28.6769,21.6974,16,1,0
1193,7,18,1,73.8808,33.1899,17,30,0,77,100,1010,3,2,0,1,28.6769,19.6586,16,1,0
1194,52,59,1,594.115,0.0,15,31,0,78,43,1019,3,1,0,0,22.6639,92.8711,16,0,2
1195,48,60,1,288.64,38.6801,15,31,0,78,43,1019,3,1,0,0,38.3756,52.63,16,0,3
1196,60,60,3,158.92,19.1738,15,31,0,78,43,1019,3,1,0,0,15.3095,32.8564,16,0,3
1197,43,48,1,441.988,24.4172,15,31,0,78,43,1019,3,1,0,0,29.0691,80.4983,16,0,1
1198,19,30,0,73.8808,33.1899,15,31,0,78,43,1019,3,1,0,0,9.9382,10.4887,16,0,0
1199,2,6,0,39.0088,7.3059,15,31,0,78,43,1019,3,1,0,0,10.2339,6.5329,16,0,0
1200,3,6,0,92.2034,42.0215,15,31,0,78,43,1019,3,1,0,0,4.7544,2.2347,16,0,0
1201,51,54,1,594.115,0.0,28,21,0,79,47,1007,3,1,0,1,26.8562,37.2646,16,0,2
1202,52,54,0,158.92,19.1738,28,21,0,79,47,1007,3,1,0,1,32.748,22.5503,16,0,3
1203,61,60,1,140.869,0.0,28,21,0,79,47,1007,3,1,0,1,22.7974,29.7032,16,0,0
1204,77,52,0,0.0,0.0,28,21,0,79,47,1007,3,1,0,1,23.1518,24.4032,16,0,0
1205,13,12,0,39.0088,7.3059,28,21,0,79,47,1007,3,1,0,1,7.827,18.5235,16,0,0
1206,18,12,0,0.0,18.8982,28,21,0,79,47,1007,3,1,0,1,5.5889,5.9097,16,0,0
1207,45,42,2,73.8808,33.1899,28,21,0,79,47,1007,3,1,0,1,11.3666,25.429,16,0,0
1208,17,18,0,594.115,0.0,29,21,0,75,47,1010,3,2,0,1,26.8562,37.2646,16,1,2
1209,18,42,1,158.92,19.1738,29,21,0,75,47,1010,3,2,0,1,32.748,22.5503,16,1,3
1210,23,30,0,79.9514,0.0,29,21,0,75,47,1010,3,2,0,1,10.4946,70.245,16,1,0
1211,52,60,4,87.0907,38.5497,29,21,0,75,47,1010,3,2,0,1,7.8586,20.8502,16,1,0
1212,15,30,1,73.8808,33.1899,29,21,0,75,47,1010,3,2,0,1,11.3666,25.429,16,1,0
1213,9,6,1,39.0088,7.3059,29,21,0,75,47,1010,3,2,0,1,7.827,18.5235,16,1,0
1214,15,16,3,39.3799,0.0,29,21,0,75,47,1010,3,2,0,1,2.7578,16.0449,16,1,0
1215,71,54,1,594.115,0.0,31,34,0,62,4,1008,3,2,0,1,48.2943,37.2646,16,1,2
1216,28,36,1,158.92,19.1738,31,34,0,62,4,1008,3,2,0,1,12.5935,22.5503,16,1,3
1217,34,42,0,79.9514,0.0,31,34,0,62,4,1008,3,2,0,1,34.6955,70.245,16,1,0
1218,73,60,1,87.0907,38.5497,31,34,0,62,4,1008,3,2,0,1,20.1315,20.8502,16,1,0
1219,44,42,2,39.3799,0.0,31,34,0,62,4,1008,3,2,0,1,14.431,16.0449,16,1,0
1220,53,60,2,73.8808,33.1899,31,34,0,62,4,1008,3,2,0,1,17.0248,25.429,16,1,0
1221,5,6,0,39.0088,7.3059,31,34,0,62,4,1008,3,2,0,1,9.6478,18.5235,16,1,0
1222,18,24,0,594.115,0.0,28,26,0,75,34,1010,3,1,0,1,48.2943,37.2646,16,0,2
1223,22,12,0,0.0,0.0,28,26,0,75,34,1010,3,1,0,1,6.1453,6.4957,16,0,0
1224,32,30,1,79.9514,0.0,28,26,0,75,34,1010,3,1,0,1,34.6955,70.245,16,0,0
1225,41,42,1,73.8808,33.1899,28,26,0,75,34,1010,3,1,0,1,17.0248,25.429,16,0,0
1226,40,36,3,39.3799,0.0,28,26,0,75,34,1010,3,1,0,1,14.431,16.0449,16,0,0
1227,45,20,1,87.0907,38.5497,28,26,0,75,34,1010,3,1,0,1,20.1315,20.8502,16,0,0
1228,16,12,0,39.0088,7.3059,28,26,0,75,34,1010,3,1,0,1,9.6478,18.5235,16,0,0
1229,44,60,2,594.115,0.0,28,28,0,75,5,1010,3,1,0,0,48.2943,37.2646,16,0,2
1230,25,18,0,413.386,36.1445,28,28,0,75,5,1010,3,1,0,0,31.8562,29.9097,16,0,1
1231,23,24,1,73.8808,33.1899,28,28,0,75,5,1010,3,1,0,0,17.0248,25.429,16,0,0
1232,47,60,4,140.869,0.0,28,28,0,75,5,1010,3,1,0,0,7.68472,29.7032,16,0,0
1233,45,37,0,39.3799,0.0,28,28,0,75,5,1010,3,1,0,0,14.431,16.0449,16,0,0
1234,16,24,0,79.9514,0.0,28,28,0,75,5,1010,3,1,0,0,34.6955,70.245,16,0,0
1235,2,6,0,39.0088,7.3059,28,28,0,75,5,1010,3,1,0,0,9.6478,18.5235,16,0,0
1236,52,48,0,594.115,0.0,24,6,2,93,44,1010,3,1,1,0,43.6984,93.0253,16,0,2
1237,43,36,0,0.0,0.0,24,6,2,93,44,1010,3,1,1,0,14.68,37.6275,16,0,0
1238,9,12,0,354.802,0.0,24,6,2,93,44,1010,3,1,1,0,35.1855,82.1064,16,0,1
1239,18,12,0,441.988,24.4172,24,6,2,93,44,1010,3,1,1,0,29.0246,85.9906,16,0,1
1240,63,36,0,87.0907,38.5497,24,6,2,93,44,1010,3,1,1,0,44.1662,18.4122,16,0,0
1241,35,29,0,39.3799,0.0,24,6,2,93,44,1010,3,1,1,0,11.9299,29.8576,16,0,0
1242,49,48,0,594.115,0.0,24,4,0,86,34,1008,3,1,1,0,49.9731,93.0253,16,0,2
1243,32,38,0,0.0,0.0,24,4,0,86,34,1008,3,1,1,0,30.2256,37.6275,16,0,0
1244,11,18,0,354.802,0.0,24,4,0,86,34,1008,3,1,1,0,45.6636,82.1064,16,0,1
1245,45,42,0,79.9514,0.0,24,4,0,86,34,1008,3,1,1,0,31.243,40.9889,16,0,0
1246,54,60,6,140.869,0.0,24,4,0,86,34,1008,3,1,1,0,21.5888,32.885,16,0,0
1247,39,60,1,63.9646,10.3331,24,4,0,86,34,1008,3,1,1,0,34.2542,64.0298,16,0,0
1248,25,30,1,594.115,0.0,23,9,0,83,15,1007,3,1,1,1,49.9731,93.0253,16,0,2
1249,35,49,1,0.0,0.0,23,9,0,83,15,1007,3,1,1,1,30.2256,37.6275,16,0,0
1250,59,60,0,79.9514,0.0,23,9,0,83,15,1007,3,1,1,1,31.243,40.9889,16,0,0
1251,17,18,0,354.802,0.0,23,9,0,83,15,1007,3,1,1,1,45.6636,82.1064,16,0,1
1252,38,60,2,140.869,0.0,23,9,0,83,15,1007,3,1,1,1,21.5888,32.885,16,0,0
1253,43,54,0,63.9646,10.3331,23,9,0,83,15,1007,3,1,1,1,34.2542,64.0298,16,0,0
1254,82,60,1,594.115,0.0,29,9,0,82,62,1007,3,2,0,0,60.7292,93.0253,16,0,2
1255,76,48,1,0.0,0.0,29,9,0,82,62,1007,3,2,0,0,21.4134,37.6275,16,0,0
1256,24,36,2,354.802,0.0,29,9,0,82,62,1007,3,2,0,0,61.955,82.1064,16,0,1
1257,65,54,0,0.0,0.0,29,9,0,82,62,1007,3,2,0,0,41.8267,44.0904,16,0,0
1258,68,60,1,140.869,0.0,29,9,0,82,62,1007,3,2,0,0,25.2212,32.885,16,0,0
1259,19,12,0,39.3799,0.0,29,9,0,82,62,1007,3,2,0,0,14.2384,29.8576,16,0,0
1260,36,30,0,63.9646,10.3331,29,9,0,82,62,1007,3,2,0,0,27.1061,64.0298,16,0,0
1261,35,48,1,594.115,0.0,27,7,1,91,57,1010,3,1,1,1,60.7292,93.0253,16,0,2
1262,40,42,1,0.0,0.0,27,7,1,91,57,1010,3,1,1,1,21.4134,37.6275,16,0,0
1263,49,60,0,140.869,0.0,27,7,1,91,57,1010,3,1,1,1,25.2212,32.885,16,0,0
1264,14,18,0,354.802,0.0,27,7,1,91,57,1010,3,1,1,1,61.955,82.1064,16,0,1
1265,40,60,1,0.0,0.0,27,7,1,91,57,1010,3,1,1,1,41.8267,44.0904,16,0,0
1266,28,24,0,63.9646,10.3331,27,7,1,91,57,1010,3,1,1,1,27.1061,64.0298,16,0,0
1267,29,27,1,39.3799,0.0,27,7,1,91,57,1010,3,1,1,1,14.2384,29.8576,16,0,0
1268,47,60,2,288.64,28.8198,34,14,0,49,0,1005,3,2,0,1,16.3982,52.63,17,0,3
1269,49,48,1,0.0,0.0,34,14,0,49,0,1005,3,2,0,1,18.3214,24.3074,17,0,0
1270,51,48,1,140.869,28.9678,34,14,0,49,0,1005,3,2,0,1,18.5996,44.9196,17,0,0
1271,68,48,1,441.988,24.7213,34,14,0,49,0,1005,3,2,0,1,26.7226,80.4983,17,0,1
1272,47,60,1,48.4599,0.0,34,14,0,49,0,1005,3,2,0,1,20.85,28.4438,17,0,0
1273,28,36,0,63.9646,59.4912,34,14,0,49,0,1005,3,2,0,1,12.5935,31.699,17,0,0
1274,42,60,1,288.64,28.8198,34,16,0,43,0,1007,3,2,0,0,18.3711,52.63,17,0,3
1275,57,60,4,0.0,0.0,34,16,0,43,0,1007,3,2,0,0,11.9921,24.3074,17,0,0
