,balls,maidens,runs,wickets,dots,fours,sixes,econ,wides,no_balls,player_consistency,player_form,temp,wind,rain,humidity,cloud,pressure,viscosity,result,inning,bowling_session,toss,venue,opposition,season,bowling_performance
1219,42,0,44,2,17,4,0,6.29,1,0,0.038906792,0.019795783,0.030627568,0.033591526,0.0,0.061255136,0.003951944,0.995889946,0.002963958,1,2,0,1,0.014257627,0.015852138,16,3
1220,60,1,53,2,26,4,1,5.3,0,0,0.072812949,0.032710183,0.030551935,0.033508574,0.0,0.061103871,0.003942185,0.993430675,0.002956639,1,2,0,1,0.016778729,0.025061457,16,2
1221,6,0,5,0,4,1,0,5.0,0,0,0.038547802,0.00721956,0.030633648,0.033598195,0.0,0.061267297,0.003952729,0.996087667,0.002964547,1,2,0,1,0.009533784,0.018304593,16,4
1222,24,1,18,0,18,1,1,4.5,0,0,0.504234129,0.048270563,0.023764011,0.022066582,0.0,0.063653602,0.0288563,0.857201839,0.002546144,-1,1,0,1,0.040988082,0.031627014,16,1
1223,12,0,22,0,5,3,1,11.0,0,0,0.0,0.005771239,0.027609811,0.025637682,0.0,0.073954852,0.033526199,0.995925337,0.002958194,-1,1,0,1,0.006059663,0.00640518,16,4
1224,30,0,32,1,18,6,0,6.4,1,0,0.078112426,0.080323374,0.027355968,0.02540197,0.0,0.073274914,0.033217961,0.986768839,0.002930997,-1,1,0,1,0.033897464,0.068629284,16,1
1225,42,0,41,1,18,4,1,5.86,0,0,0.072591188,0.03261056,0.027511251,0.025546162,0.0,0.073690852,0.03340652,0.992370142,0.002947634,-1,1,0,1,0.016727627,0.024985129,16,3
1226,36,0,40,3,15,5,0,6.67,0,0,0.038787712,0.019735195,0.027578941,0.025609016,0.0,0.073872163,0.033488714,0.994811792,0.002954887,-1,1,0,1,0.014213989,0.01580362,16,3
1227,20,0,45,1,4,6,0,13.5,3,0,0.085470951,0.037832737,0.027479244,0.025516441,0.0,0.073605119,0.033367654,0.991215601,0.002944205,-1,1,0,1,0.019757086,0.020462419,16,3
1228,12,0,16,0,4,2,0,8.0,0,0,0.038429774,0.007197455,0.027584383,0.02561407,0.0,0.073886739,0.033495322,0.995008091,0.00295547,-1,1,0,1,0.009504593,0.018248547,16,4
1229,60,0,44,2,34,4,0,4.4,1,1,0.504420013,0.048288358,0.023772772,0.023772772,0.0,0.063677068,0.004245138,0.857517843,0.002547083,-1,1,0,0,0.041003192,0.031638673,16,0
1230,18,0,25,0,11,4,1,8.33,1,0,0.377143286,0.03297561,0.025545161,0.025545161,0.0,0.068424539,0.004561636,0.921450457,0.002736982,-1,1,0,0,0.029063277,0.027287432,16,4
1231,24,0,23,1,9,2,0,5.75,0,0,0.07262706,0.032626675,0.027524847,0.027524847,0.0,0.073727268,0.004915151,0.992860537,0.002949091,-1,1,0,0,0.016735893,0.024997476,16,1
1232,60,1,47,4,36,3,2,4.7,0,0,0.137542755,0.028283803,0.027338855,0.027338855,0.0,0.073229075,0.004881938,0.986151548,0.002929163,-1,1,0,0,0.007503266,0.029001838,16,0
1233,37,0,45,0,18,4,2,7.3,0,0,0.038806974,0.019744995,0.027592637,0.027592637,0.0,0.073908848,0.004927257,0.995305818,0.002956354,-1,1,0,0,0.014221048,0.015811468,16,3
1234,24,1,16,0,18,2,0,4.0,2,0,0.078150592,0.08036262,0.027369334,0.027369334,0.0,0.073310716,0.004887381,0.987250973,0.002932429,-1,1,0,0,0.033914026,0.068662816,16,1
1235,6,0,2,0,5,0,0,2.0,0,0,0.038448866,0.007201031,0.027598087,0.027598087,0.0,0.073923446,0.00492823,0.995502409,0.002956938,-1,1,0,0,0.009509315,0.018257613,16,4
1236,48,0,52,0,21,5,1,6.5,1,0,0.502463369,0.048101048,0.020297621,0.005074405,0.001691468,0.07865328,0.037212304,0.854191533,0.002537203,-1,1,1,0,0.036957231,0.078674677,16,3
1237,36,0,43,0,19,7,0,7.17,1,0,0.038180187,0.034853168,0.023582634,0.005895659,0.00196522,0.091382708,0.04323483,0.992435863,0.002947829,-1,1,1,0,0.014424711,0.036973149,16,3
1238,12,0,9,0,6,1,0,4.5,0,0,0.328630447,0.019534784,0.022229668,0.005557417,0.001852472,0.086139964,0.040754392,0.935498535,0.002778709,-1,1,1,0,0.032590083,0.076049918,16,4
1239,12,0,18,0,6,4,0,9.0,0,0,0.397639698,0.021967221,0.021591882,0.005397971,0.001799324,0.083668543,0.039585117,0.90865837,0.002698985,-1,1,1,0,0.026112322,0.077362454,16,4
1240,36,0,63,0,10,7,3,10.5,0,0,0.085290023,0.037752651,0.023503779,0.005875945,0.001958648,0.091077143,0.043090261,0.989117359,0.002937972,-1,1,1,0,0.043253025,0.018031512,16,3
1241,29,0,35,0,13,6,0,7.24,0,0,0.038721501,0.019701506,0.02359874,0.005899685,0.001966562,0.091445117,0.043264356,0.993113633,0.002949842,-1,1,1,0,0.011730442,0.029358406,16,1
1242,48,0,49,0,25,4,1,6.13,6,0,0.503455578,0.048196032,0.020337702,0.003389617,0.0,0.072876766,0.028811745,0.854183488,0.002542213,-1,1,1,0,0.042347418,0.078830035,16,3
1243,38,0,32,0,19,2,0,5.05,6,0,0.038280016,0.034944298,0.023644295,0.003940716,0.0,0.084725391,0.033496085,0.993060401,0.002955537,-1,1,1,0,0.029777625,0.037069822,16,3
1244,18,0,11,0,11,1,0,3.67,1,0,0.329372451,0.019578891,0.02227986,0.00371331,0.0,0.079836164,0.031563135,0.935754113,0.002784982,-1,1,1,0,0.042390775,0.076221628,16,4
1245,42,0,45,0,21,4,2,6.43,0,0,0.078360206,0.080578167,0.023522351,0.003920392,0.0,0.084288426,0.033323331,0.987938763,0.002940294,-1,1,1,0,0.030621201,0.040173138,16,3
1246,60,0,54,6,31,4,1,5.4,0,0,0.137641455,0.028304099,0.02345012,0.003908353,0.0,0.084029596,0.033221003,0.984905033,0.002931265,-1,1,1,0,0.021094164,0.03213155,16,2
1247,60,0,39,1,35,2,1,3.9,1,0,0.062883238,0.010158412,0.023594265,0.003932377,0.0,0.084546116,0.033425209,0.990959123,0.002949283,-1,1,1,0,0.033675111,0.062947336,16,0
1248,30,0,25,1,16,3,0,5.0,1,0,0.504077654,0.048255584,0.01951438,0.007636062,0.0,0.070421459,0.01272677,0.854390477,0.002545354,-1,1,1,1,0.042399743,0.078927438,16,1
1249,49,2,35,1,32,4,1,4.29,0,0,0.038343987,0.035002695,0.022696983,0.008881428,0.0,0.081906504,0.01480238,0.993733126,0.002960476,-1,1,1,1,0.029827388,0.037131771,16,0
1250,60,1,59,0,30,8,0,5.9,0,0,0.078489806,0.080711436,0.022579536,0.008835471,0.0,0.081482675,0.014725785,0.988591007,0.002945157,-1,1,1,1,0.030671846,0.040239581,16,2
1251,18,0,17,0,10,3,0,5.67,0,0,0.329861049,0.019607935,0.021383206,0.008367341,0.0,0.077165481,0.013945569,0.936212526,0.002789114,-1,1,1,1,0.042453659,0.076334697,16,4
1252,60,0,38,2,37,2,1,3.8,0,0,0.137867703,0.028350624,0.022509971,0.00880825,0.0,0.081231636,0.014680416,0.98554527,0.002936083,-1,1,1,1,0.021128838,0.032184366,16,0
1253,54,0,43,0,26,3,1,4.78,0,0,0.06298788,0.010175317,0.022648797,0.008862573,0.0,0.081732615,0.014770955,0.991623413,0.002954191,-1,1,1,1,0.033731149,0.063052084,16,0
1254,60,0,82,1,17,8,1,8.2,6,0,0.50318073,0.048169721,0.024561307,0.007622475,0.0,0.069449214,0.052510381,0.852870227,0.002540825,-1,2,0,0,0.051434088,0.078787,16,2
1255,48,1,76,1,14,10,1,9.5,0,0,0.03828232,0.034946402,0.02857191,0.008867145,0.0,0.080789539,0.061084774,0.992134952,0.002955715,-1,2,0,0,0.021097301,0.037072054,16,2
1256,36,2,24,2,25,2,1,4.0,0,0,0.32907704,0.019561331,0.026897352,0.008347454,0.0,0.076054581,0.057504683,0.933987349,0.002782485,-1,2,0,0,0.057462946,0.076153266,16,1
1257,54,0,65,0,16,5,2,7.22,0,0,0.0,0.040265476,0.028561895,0.008864036,0.0,0.08076122,0.061063362,0.991787182,0.002954679,-1,2,0,0,0.041194821,0.043424323,16,2
1258,60,0,68,1,23,6,2,6.8,0,0,0.137608548,0.028297332,0.028328787,0.008791692,0.0,0.080102087,0.060564993,0.983692705,0.002930564,-1,2,0,0,0.024637448,0.032123868,16,2
1259,12,0,19,0,2,3,0,9.5,0,0,0.038828671,0.019756034,0.028594066,0.00887402,0.0,0.080852186,0.06113214,0.992904281,0.002958007,-1,2,0,0,0.014039095,0.029439661,16,4
1260,30,0,36,0,10,5,0,7.2,0,0,0.062886508,0.010158941,0.028511219,0.008848309,0.0,0.08061793,0.060955021,0.990027512,0.002949436,-1,2,0,0,0.02664924,0.062950609,16,3
1261,48,1,35,1,26,3,0,4.38,1,0,0.501945476,0.048051469,0.022811287,0.005914037,0.000844862,0.076882486,0.048157162,0.853311112,0.002534587,-1,1,1,1,0.051307823,0.078593586,16,3
1262,42,0,40,1,17,3,0,5.71,1,1,0.038155309,0.034830458,0.026513177,0.006873787,0.00098197,0.089359225,0.055972262,0.991789204,0.002945909,-1,1,1,1,0.021027306,0.036949058,16,3
1263,60,0,49,0,27,1,0,4.9,0,0,0.137159696,0.028205032,0.026289047,0.006815679,0.000973668,0.088603826,0.0554991,0.983405098,0.002921005,-1,1,1,1,0.024557086,0.032019086,16,0
1264,18,0,14,0,6,0,0,4.67,0,0,0.328108924,0.019503783,0.024968689,0.006473364,0.000924766,0.084153731,0.052711678,0.934013937,0.002774299,-1,1,1,1,0.057293895,0.07592923,16,4
1265,60,0,40,1,35,4,0,4.0,0,0,0.0,0.040131979,0.026503945,0.006871393,0.000981628,0.08932811,0.055952772,0.991443857,0.002944883,-1,1,1,1,0.041058242,0.043280353,16,0
1266,24,0,28,0,10,4,0,7.0,1,0,0.062678748,0.010125378,0.026457231,0.006859282,0.000979897,0.089170667,0.055854154,0.98969641,0.002939692,-1,1,1,1,0.026561198,0.062742637,16,1
1267,27,0,29,1,13,4,0,6.44,0,0,0.038699648,0.019690388,0.026533599,0.006879081,0.000982726,0.089428057,0.056015377,0.992553164,0.002948178,-1,1,1,1,0.013992445,0.029341837,16,1
1268,60,0,47,2,27,2,0,4.7,3,0,0.275086249,0.0274665,0.032403452,0.013342598,0.0,0.046699093,0.0,0.957807929,0.002859128,-1,2,0,1,0.015628185,0.050158638,17,0
1269,48,0,49,1,25,6,0,6.13,2,0,0.041392361,0.018521031,0.033717875,0.013883831,0.0,0.048593409,0.0,0.996660728,0.002975107,-1,2,0,1,0.018169373,0.024105702,17,3
1270,48,0,51,1,23,3,2,6.38,2,0,0.138344161,0.028448601,0.033390607,0.013749074,0.0,0.048121758,0.0,0.986987068,0.00294623,-1,2,0,1,0.018266234,0.044114492,17,3
1271,48,0,68,1,11,4,2,8.5,1,0,0.400658992,0.022409683,0.030820759,0.012690901,0.0,0.044418153,0.0,0.911025384,0.002719479,-1,2,0,1,0.024223848,0.072971139,17,2
1272,60,0,47,1,28,4,0,4.7,0,0,0.048026635,0.027049675,0.033696017,0.01387483,0.0,0.048561906,0.0,0.996014606,0.002973178,-1,2,0,1,0.020663587,0.028189493,17,0
1273,36,0,28,0,16,2,0,4.67,0,0,0.06325441,0.058830677,0.033622503,0.01384456,0.0,0.04845596,0.0,0.993841624,0.002966691,-1,2,0,1,0.012453676,0.03134705,17,1
1274,60,0,42,1,34,3,0,4.2,2,0,0.27463753,0.027421697,0.032350596,0.01522381,0.0,0.040913989,0.0,0.958148535,0.002854464,-1,2,0,0,0.017479883,0.05007682,17,0
1275,60,0,57,4,30,3,2,5.7,1,0,0.041324543,0.018490685,0.033662631,0.015841238,0.0,0.042573327,0.0,0.997007922,0.002970232,-1,2,0,0,0.011873107,0.024066207,17,2
1276,54,0,44,1,23,4,0,4.89,0,0,0.047941993,0.027002003,0.033636631,0.015829003,0.0,0.042540445,0.0,0.996237867,0.002967938,-1,2,0,0,0.022141411,0.028139812,17,0
1277,60,0,34,2,31,0,0,3.4,0,0,0.400149178,0.022381168,0.030781542,0.014485431,0.0,0.038929597,0.0,0.911676839,0.002716018,-1,2,0,0,0.01528376,0.072878288,17,0
1278,54,0,30,0,28,0,0,3.33,0,0,0.138053922,0.028388917,0.033320556,0.015680262,0.0,0.042140703,0.0,0.986876459,0.002940049,-1,2,0,0,0.033637689,0.044021942,17,0
1279,12,0,9,0,5,0,0,4.5,0,0,0.063147788,0.058731513,0.033565829,0.015795684,0.0,0.042450901,0.0,0.994140868,0.002961691,-1,2,0,0,0.008975206,0.031294212,17,4
1280,42,1,35,1,28,5,1,5.0,1,0,0.041145951,0.018410774,0.029573957,0.011829583,0.0,0.069991698,0.0,0.995656552,0.002957396,-1,1,1,1,0.011821795,0.0239622,17,3
1281,60,0,33,0,40,1,0,3.3,3,0,0.078335962,0.080553237,0.029393842,0.011757537,0.0,0.069565427,0.0,0.989592697,0.002939384,-1,1,1,1,0.038404231,0.027492453,17,0
1282,60,0,57,0,26,1,2,5.7,2,0,0.137469283,0.028268694,0.029275983,0.011710393,0.0,0.069286494,0.0,0.985624771,0.002927598,-1,1,1,1,0.033495238,0.043835515,17,2
1283,57,1,43,1,31,3,0,4.53,1,0,0.047735121,0.026885488,0.029551312,0.011820525,0.0,0.069938105,0.0,0.994894166,0.002955131,-1,1,1,1,0.02204587,0.028018387,17,0
1284,12,0,12,0,4,1,0,6.0,0,0,0.06287644,0.058479141,0.029489643,0.011795857,0.0,0.069792155,0.0,0.992817973,0.002948964,-1,1,1,1,0.00893664,0.03115974,17,4
1285,24,0,22,1,10,1,0,5.5,2,0,0.398701668,0.022300206,0.027061934,0.010824774,0.0,0.064046577,0.0,0.911085108,0.002706193,-1,1,1,1,0.015228472,0.072614656,17,1
1286,42,0,25,0,27,1,0,3.57,1,0,0.273776875,0.027335763,0.028455191,0.009485064,0.0,0.05216785,0.0,0.95799142,0.002845519,-1,1,0,1,0.020740704,0.04991989,17,1
1287,30,0,27,1,19,3,0,5.4,1,0,0.041187633,0.018429425,0.029603916,0.009867972,0.0,0.054273846,0.0,0.99666518,0.002960392,-1,1,0,1,0.010905096,0.023986474,17,1
1288,48,1,29,1,31,1,1,3.63,1,0,0.137665855,0.028309117,0.029317846,0.009772615,0.0,0.053749384,0.0,0.987034147,0.002931785,-1,1,0,1,0.015186058,0.043898197,17,0
1289,60,0,44,1,29,1,1,4.4,0,0,0.156456123,0.022906124,0.029207557,0.009735852,0.0,0.053547189,0.0,0.983321102,0.002920756,-1,1,0,1,0.030773472,0.057495174,17,0
1290,24,0,16,0,12,1,0,4.0,0,0,0.398980957,0.022315827,0.027080891,0.009026964,0.0,0.0496483,0.0,0.91172332,0.002708089,-1,1,0,1,0.022569034,0.072665522,17,1
1291,30,0,34,0,11,2,1,6.8,1,0,0.062937225,0.058535675,0.029518151,0.009839384,0.0,0.054116611,0.0,0.993777758,0.002951815,-1,1,0,1,0.011831564,0.031189863,17,1
1292,24,1,13,0,16,1,0,3.25,0,0,0.078541508,0.080764602,0.031435701,0.013753119,0.0,0.053047745,0.0,0.991206933,0.002947097,-1,1,0,1,0.007564412,0.02756459,17,1
1293,24,1,21,0,16,4,0,5.25,0,0,0.038376162,0.035032066,0.031604909,0.013827148,0.0,0.053333284,0.0,0.996542292,0.00296296,-1,1,0,1,0.00870419,0.009189325,17,1
1294,38,0,30,1,21,4,0,4.74,1,0,0.047834806,0.026941633,0.031587226,0.013819411,0.0,0.053303443,0.0,0.995984704,0.002961302,-1,1,0,1,0.013167431,0.028076898,17,1
1295,12,0,18,0,5,2,1,9.0,0,0,0.399291478,0.022333196,0.028908765,0.012647585,0.0,0.048783541,0.0,0.911529501,0.002710197,-1,1,0,1,0.022586599,0.072722077,17,4
1296,24,0,21,0,8,0,0,5.25,2,0,0.156597793,0.022926866,0.031182938,0.013642536,0.0,0.052621209,0.0,0.983237027,0.0029234,-1,1,0,1,0.030801337,0.057547236,17,1
1297,60,4,13,4,53,1,0,1.3,1,0,0.271441878,0.027102621,0.023510418,0.004702084,0.0,0.011285,0.09122042,0.956403789,0.00282125,1,2,0,1,0.006114947,0.04251859,17,0
1298,30,2,8,1,27,1,0,1.6,1,0,0.326948491,0.019434804,0.023037391,0.004607478,0.0,0.011057948,0.089385076,0.937161052,0.002764487,1,2,0,1,0.007748027,0.075660689,17,1
1299,60,4,37,2,47,6,1,3.7,0,0,0.153481535,0.029299115,0.024144465,0.004828893,0.0,0.011589343,0.093680524,0.982196835,0.002897336,1,2,0,1,0.010988339,0.035051292,17,0
1300,26,0,29,1,15,6,0,6.69,0,0,0.395647807,0.022129397,0.022378877,0.004475775,0.0,0.010741861,0.086830044,0.910372725,0.002685465,1,2,0,1,0.009303884,0.076974923,17,1
1301,30,2,7,1,26,1,0,1.4,0,0,0.136417096,0.028052326,0.024209921,0.004841984,0.0,0.011620762,0.093934495,0.984859601,0.002905191,1,2,0,1,0.008007674,0.031845731,17,1
1302,24,1,16,1,19,2,1,4.0,0,0,0.069080525,0.022203942,0.02438943,0.004877886,0.0,0.011706927,0.094630989,0.992162023,0.002926732,1,2,0,1,0.007919248,0.023819986,17,1
1303,24,1,9,0,18,1,0,2.25,0,0,0.327266934,0.019453733,0.01752547,0.004611966,0.0,0.052576409,0.013835897,0.939918618,0.002767179,-1,2,0,1,0.006589392,0.075734381,17,1
1304,48,0,71,0,21,7,4,8.88,1,0,0.27166494,0.027124893,0.017882601,0.004705948,0.0,0.053647802,0.014117843,0.959072109,0.002823569,-1,2,0,1,0.020124138,0.042553531,17,2
1305,48,0,80,3,14,5,5,10.0,1,0,0.396011597,0.022149745,0.017023585,0.004479891,0.0,0.051070755,0.013439672,0.91300175,0.002687934,-1,2,0,1,0.008368105,0.0770457,17,2
1306,60,0,106,0,15,9,5,10.6,3,0,0.153593043,0.029320402,0.018363125,0.004832401,0.0,0.055089375,0.014497204,0.984843384,0.002899441,-1,2,0,1,0.02808292,0.035076758,17,2
1307,60,0,51,0,24,3,0,5.1,1,0,0.136537584,0.028077103,0.018415791,0.004846261,0.0,0.055247374,0.014538783,0.987667962,0.002907757,-1,2,0,1,0.0207482,0.031873858,17,2
1308,54,0,63,1,19,6,1,7.0,3,0,0.069141989,0.022223698,0.018552459,0.004882226,0.0,0.055657378,0.014646678,0.994997685,0.002929336,-1,2,0,1,0.021161716,0.02384118,17,2
1309,6,0,10,0,1,1,0,10.0,2,0,0.072134832,0.029453696,0.018550988,0.004881839,0.0,0.055652963,0.014645517,0.994918761,0.002929103,-1,2,0,1,0.003000085,0.019194024,17,4
1310,30,2,20,0,22,3,0,4.0,1,0,0.271819283,0.027140304,0.023543106,0.010358967,0.0,0.061212075,0.0,0.95867527,0.002825173,-1,1,0,0,0.009490038,0.042577707,17,1
1311,43,0,53,1,22,5,2,7.4,2,0,0.136606302,0.028091234,0.0242435,0.01066714,0.0,0.063033099,0.0,0.987195306,0.00290922,-1,1,0,0,0.017172447,0.031889899,17,3
1312,18,0,30,0,4,5,0,10.0,0,0,0.327392585,0.019461202,0.023068682,0.01015022,0.0,0.059978574,0.0,0.939356745,0.002768242,-1,1,0,0,0.007992376,0.075763458,17,4
1313,24,0,33,0,6,3,1,8.25,0,0,0.06918441,0.022237333,0.024426108,0.010747487,0.0,0.06350788,0.0,0.994631109,0.002931133,-1,1,0,0,0.010241574,0.023855807,17,1
1314,18,0,10,0,11,1,0,3.33,0,0,0.153717706,0.029344199,0.024181618,0.010639912,0.0,0.062872206,0.0,0.984675466,0.002901794,-1,1,0,0,0.005687033,0.035105228,17,4
1315,30,0,25,1,14,3,0,5.0,0,0,0.396154284,0.022157726,0.022407525,0.009859311,0.0,0.058259565,0.0,0.912434413,0.002688903,-1,1,0,0,0.009655671,0.07707346,17,1
1316,24,0,30,0,12,3,0,7.5,4,0,0.072163529,0.029465414,0.024418905,0.010744318,0.0,0.063489153,0.0,0.99433781,0.002930269,-1,1,0,0,0.009830953,0.019201659,17,1
1317,6,0,12,0,2,1,1,12.0,0,0,0.038167038,0.035115342,0.024460531,0.010762634,0.0,0.06359738,0.0,0.996032815,0.002935264,-1,1,0,0,0.003278592,0.021229197,17,4
1318,60,0,70,1,29,11,0,7.0,2,0,0.272627216,0.027220974,0.02550213,0.003778093,0.0,0.037780933,0.0,0.958691187,0.00283357,-1,2,0,1,0.055315159,0.02616868,17,2
1319,60,0,67,0,27,9,1,6.7,0,0,0.137120952,0.028197065,0.026281621,0.003893574,0.0,0.038935735,0.0,0.987994281,0.00292018,-1,2,0,1,0.034694563,0.028912898,17,2
1320,60,0,43,2,42,3,2,4.3,2,0,0.398323306,0.022279044,0.024332627,0.003604834,0.0,0.036048337,0.0,0.914726543,0.002703625,-1,2,0,1,0.044153715,0.016003929,17,0
1321,60,0,51,0,33,4,0,5.1,5,0,0.077989559,0.080197029,0.026337476,0.003901848,0.0,0.039018483,0.0,0.990094007,0.002926386,-1,2,0,1,0.016274414,0.068521334,17,0
1322,18,0,18,0,5,1,0,6.0,0,0,0.038701343,0.01969125,0.026534761,0.003931076,0.0,0.039310758,0.0,0.997510475,0.002948307,-1,2,0,1,0.023771707,0.015768429,17,4
1323,42,0,37,3,15,1,1,5.29,1,0,0.072455946,0.029584812,0.026479282,0.003922857,0.0,0.039228566,0.0,0.995424867,0.002942142,-1,2,0,1,0.010871903,0.02493858,17,3
1324,54,0,60,0,26,8,1,6.67,1,0,0.272490517,0.027207325,0.026433393,0.007552398,0.0,0.03587389,0.0,0.958210486,0.002832149,-1,2,0,0,0.055287423,0.041640429,17,2
1325,60,0,66,2,25,9,0,6.6,1,0,0.154414793,0.029477271,0.027206231,0.007773209,0.0,0.036922742,0.0,0.986225871,0.002914953,-1,2,0,0,0.01221346,0.01800382,17,2
1326,60,0,40,1,34,2,1,4.0,2,0,0.137141322,0.028201253,0.027259063,0.007788304,0.0,0.036994443,0.0,0.988141048,0.002920614,-1,2,0,0,0.034699717,0.024275754,17,0
1327,54,0,60,3,20,5,1,6.67,3,0,0.397950192,0.022258175,0.025210199,0.007202914,0.0,0.034213841,0.0,0.913869709,0.002701093,-1,2,0,0,0.044112356,0.04659565,17,2
1328,30,0,38,1,9,1,2,7.6,0,0,0.072461736,0.029587175,0.02746219,0.00784634,0.0,0.037270116,0.0,0.995504401,0.002942378,-1,2,0,0,0.010872772,0.022654149,17,3
1329,42,0,51,0,10,3,1,7.29,0,0,0.03869382,0.019687422,0.027512181,0.007860623,0.0,0.037337961,0.0,0.997316578,0.002947734,-1,2,0,0,0.023767086,0.026238171,17,3
1330,42,0,23,0,26,2,0,3.29,0,0,0.272876003,0.027245814,0.025525402,0.008508467,0.0,0.036870025,0.0,0.958620658,0.002836156,1,2,0,0,0.055365637,0.026192561,17,1
1331,48,2,28,3,38,4,0,3.5,2,0,0.15454798,0.029502696,0.026257208,0.008752403,0.0,0.037927078,0.0,0.986104023,0.002917468,1,2,0,0,0.012223994,0.021929923,17,0
1332,48,0,33,4,33,4,0,4.13,2,0,0.398654182,0.02229755,0.02435284,0.008117613,0.0,0.035176324,0.0,0.914584424,0.002705871,1,2,0,0,0.044190392,0.016017223,17,0
1333,60,0,45,0,29,3,0,4.5,2,0,0.13725386,0.028224395,0.026307095,0.008769032,0.0,0.037999138,0.0,0.98797758,0.002923011,1,2,0,0,0.034728191,0.028940923,17,0
1334,60,0,57,2,26,5,0,5.7,5,0,0.085434269,0.020534078,0.02648647,0.008828823,0.0,0.038258235,0.0,0.994714112,0.002942941,1,2,0,0,0.012368789,0.020453637,17,2
1335,6,0,4,0,2,0,0,4.0,0,0,0.072527238,0.029613921,0.026505336,0.008835112,0.0,0.038285485,0.0,0.995422616,0.002945037,1,2,0,0,0.0108826,0.024963118,17,4
1336,42,1,21,3,34,2,0,3.0,1,0,0.273502259,0.027308344,0.025583983,0.008527994,0.0,0.034111978,0.00189511,0.957978047,0.002842665,1,2,0,0,0.055492702,0.041795038,17,1
1337,30,1,6,2,26,0,0,1.2,2,0,0.07848345,0.0807049,0.026504266,0.008834755,0.0,0.035339021,0.001963279,0.992437509,0.002944918,1,2,0,0,0.016377477,0.009205049,17,1
1338,36,0,27,2,22,4,0,4.5,1,0,0.399293498,0.022333308,0.024391894,0.008130631,0.0,0.032522525,0.001806807,0.913340919,0.00271021,1,2,0,0,0.04426126,0.046752937,17,1
1339,36,0,24,2,21,1,0,4.0,2,0,0.085704438,0.020599013,0.026570229,0.008856743,0.0,0.035426972,0.001968165,0.994907453,0.002952248,1,2,0,0,0.012407903,0.013548258,17,1
1340,54,2,29,0,39,1,2,3.22,0,0,0.273545366,0.027312648,0.023692607,0.014215564,0.0,0.028431129,0.002843113,0.958129035,0.002843113,1,1,0,1,0.055501449,0.041801625,17,0
1341,48,1,17,2,35,1,0,2.13,1,0,0.078496726,0.080718552,0.024545138,0.014727083,0.0,0.029454166,0.002945417,0.992605388,0.002945417,1,1,0,1,0.016380247,0.009206606,17,0
1342,42,0,31,0,23,3,0,4.43,0,0,0.399350701,0.022336508,0.022588323,0.013552994,0.0,0.027105987,0.002710599,0.913471767,0.002710599,1,1,0,1,0.044267601,0.046759635,17,3
1343,37,1,26,3,23,2,0,4.22,2,0,0.0,0.005597384,0.024705442,0.014823265,0.0,0.029646531,0.002964653,0.99908809,0.002964653,1,1,0,1,0.005543239,0.005860674,17,1
1344,54,0,30,2,37,0,2,3.33,2,0,0.137706107,0.028317394,0.024438682,0.014663209,0.0,0.029326418,0.002932642,0.988300294,0.002932642,1,1,0,1,0.03484262,0.024375728,17,0
1345,12,1,4,0,9,0,0,2.0,1,0,0.038495384,0.035417435,0.024670962,0.014802577,0.0,0.029605154,0.002960515,0.997693689,0.002960515,1,1,0,1,0.003593572,0.011676174,17,4
1346,60,0,50,3,38,6,1,5.0,0,0,0.136676032,0.056264703,0.026196345,0.008732115,0.00970235,0.083440209,0.080529504,0.98090757,0.000970235,-1,1,0,1,0.019446129,0.035934496,18,0
1347,36,0,37,1,21,6,0,6.17,1,0,0.272145308,0.044555026,0.025457051,0.008485684,0.009428538,0.081085423,0.078256862,0.953225146,0.000942854,-1,1,0,1,0.017573663,0.038677275,18,3
1348,24,0,23,0,14,2,1,5.75,1,0,0.049263148,0.026584194,0.026461589,0.00882053,0.009800588,0.08428506,0.081344884,0.990839485,0.000980059,-1,1,0,1,0.015490124,0.016358554,18,1
1349,18,0,11,0,12,1,0,3.67,1,0,0.051570067,0.018177707,0.02644885,0.008816283,0.009795871,0.084244487,0.081305726,0.990362513,0.000979587,-1,1,0,1,0.027249663,0.029456868,18,4
1350,48,0,74,1,18,12,1,9.25,1,0,0.085002385,0.01244886,0.026352577,0.008784192,0.009760214,0.083937838,0.081009774,0.986757609,0.000976021,-1,1,0,1,0.043107155,0.050939532,18,2
1351,42,0,39,1,22,4,0,5.57,0,0,0.272794179,0.044661257,0.023627545,0.002835305,0.002835305,0.083168957,0.055761005,0.954552801,0.001890204,-1,1,1,1,0.017615563,0.038769493,18,3
1352,35,0,44,1,17,6,1,7.54,0,0,0.036692036,0.01384915,0.02458138,0.002949766,0.002949766,0.086526458,0.058012057,0.99308776,0.00196651,-1,1,1,1,0.014340974,0.023562531,18,3
1353,60,0,60,3,30,6,1,6.0,2,0,0.137021181,0.056406789,0.024317128,0.002918055,0.002918055,0.085596291,0.057388422,0.982411978,0.00194537,-1,1,1,1,0.019495236,0.036025242,18,2
1354,42,0,34,1,25,4,0,4.86,1,0,0.398264818,0.035448964,0.022526902,0.002703228,0.002703228,0.079294696,0.053163489,0.91008685,0.001802152,-1,1,1,1,0.026153373,0.039333233,18,3
1355,60,0,53,0,32,5,1,5.3,0,0,0.0,0.03470909,0.024571903,0.002948628,0.002948628,0.086493098,0.057989691,0.992704872,0.001965752,-1,1,1,1,0.021313275,0.037538889,18,2
