performance,batting_position,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue_name,opposition_name
poor,10,Vishwa Fernando,25,4,6,82,51,1006,Good,inning1,day,lost,Pallekele International Cricket Stadium,India
poor,1,Niroshan Dickwella,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,2,Dinesh Chandimal,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,3,Kusal Mendis,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
good,4,Lahiru Thirimanne,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,5,Angelo Mathews,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,6,Chamara Kapugedera,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
good,7,Milinda Siriwardana,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,8,Akila Dananjaya,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,9,Dushmantha Chameera,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,10,Vishwa Fernando,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,11,Lasith Malinga,26,12,1,71,18,1005,Excellent,inning1,day,won,Pallekele International Cricket Stadium,India
poor,1,Niroshan Dickwella,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,2,Dilshan Munaweera,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,3,Kusal Mendis,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,4,Lahiru Thirimanne,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
good,5,Angelo Mathews,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
good,6,Milinda Siriwardana,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,7,PWH de Silva,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,8,Akila Dananjaya,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,9,Malinda Pushpakumara,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,10,Vishwa Fernando,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,11,Lasith Malinga,27,12,0,89,65,1009,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,1,Niroshan Dickwella,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,2,Upul Tharanga,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,3,Dilshan Munaweera,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,4,Lahiru Thirimanne,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,5,Angelo Mathews,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,6,Milinda Siriwardana,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,7,PWH de Silva,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,8,Akila Dananjaya,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,9,Malinda Pushpakumara,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,10,Vishwa Fernando,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,11,Lasith Malinga,27,6,4,89,70,1009,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,1,Niroshan Dickwella,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,2,Upul Tharanga,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,3,Dinesh Chandimal,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
good,4,Lahiru Thirimanne,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,5,Kusal Mendis,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,6,Milinda Siriwardana,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,7,Thisara Perera,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
good,8,Akila Dananjaya,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,9,Jeffrey Vandersay,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,10,Suranga Lakmal,31,10,0,62,0,1006,Excellent,inning2,night,won,Dubai International Cricket Stadium,Pakistan
poor,1,Niroshan Dickwella,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
best,2,Upul Tharanga,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,3,Kusal Mendis,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,4,Lahiru Thirimanne,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,5,Dinesh Chandimal,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,6,Milinda Siriwardana,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,7,Thisara Perera,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,8,Akila Dananjaya,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,9,Jeffrey Vandersay,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,10,Suranga Lakmal,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,11,Lahiru Gamage,30,9,0,60,0,1008,Excellent,inning2,night,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,1,Niroshan Dickwella,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,2,Upul Tharanga,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,3,Dinesh Chandimal,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,4,Chamara Kapugedera,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,5,Lahiru Thirimanne,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,6,Milinda Siriwardana,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,7,Jeffrey Vandersay,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,8,Thisara Perera,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,9,Akila Dananjaya,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,10,Dushmantha Chameera,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
poor,11,Lahiru Gamage,34,18,0,51,0,1008,Excellent,inning1,day,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,1,Niroshan Dickwella,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,2,Upul Tharanga,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,3,Dinesh Chandimal,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
good,4,Lahiru Thirimanne,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,5,Sadeera Samarawickrama,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,6,Milinda Siriwardana,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,7,Seekkuge Prasanna,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,8,Thisara Perera,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,9,Akila Dananjaya,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,10,Suranga Lakmal,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,11,Lahiru Gamage,34,15,0,39,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,1,Upul Tharanga,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,2,Sadeera Samarawickrama,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,3,Dinesh Chandimal,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,4,Lahiru Thirimanne,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,5,Niroshan Dickwella,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,6,Milinda Siriwardana,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,7,Seekkuge Prasanna,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,8,Thisara Perera,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,9,Jeffrey Vandersay,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,10,Dushmantha Chameera,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,11,Vishwa Fernando,33,18,0,51,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,1,Danushka Gunathilaka,19,4,0,17,94,1018,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
good,2,Upul Tharanga,19,4,0,17,94,1018,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
poor,3,Lahiru Thirimanne,19,4,0,17,94,1018,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
poor,4,Angelo Mathews,19,4,0,17,94,1018,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
good,5,Niroshan Dickwella,19,4,0,17,94,1018,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
poor,1,Danushka Gunathilaka,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,2,Upul Tharanga,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,3,Lahiru Thirimanne,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
best,4,Angelo Mathews,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,5,Niroshan Dickwella,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
good,6,Asela Gunaratne,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,7,Thisara Perera,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,8,Sachith Pathirana,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,9,Akila Dananjaya,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,10,Suranga Lakmal,16,9,0,67,7,1020,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,1,Danushka Gunathilaka,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
best,2,Upul Tharanga,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
good,3,Sadeera Samarawickrama,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,4,Angelo Mathews,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,5,Niroshan Dickwella,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,6,Asela Gunaratne,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,7,Thisara Perera,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,8,Sachith Pathirana,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,9,Akila Dananjaya,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,10,Suranga Lakmal,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,11,Nuwan Pradeep,25,15,0,59,0,1016,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
best,1,Kusal Perera,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,2,Upul Tharanga,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,3,Kusal Mendis,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,4,Angelo Mathews,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,5,Dinesh Chandimal,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,6,Asela Gunaratne,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
best,7,Thisara Perera,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,8,PWH de Silva,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,9,Akila Dananjaya,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,10,Suranga Lakmal,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,11,Dushmantha Chameera,29,11,0,36,0,1012,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,1,Kusal Perera,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,2,Upul Tharanga,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,3,Kusal Mendis,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,4,Niroshan Dickwella,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,5,Dinesh Chandimal,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,6,Asela Gunaratne,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,7,Thisara Perera,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,8,PWH de Silva,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,9,Akila Dananjaya,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,10,Suranga Lakmal,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,11,Nuwan Pradeep,30,10,0,32,0,1012,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,1,Kusal Perera,29,13,0,27,0,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,2,Upul Tharanga,29,13,0,27,0,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,3,Kusal Mendis,29,13,0,27,0,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,4,Niroshan Dickwella,29,13,0,27,0,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,5,Dinesh Chandimal,29,13,0,27,0,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
poor,6,Asela Gunaratne,29,13,0,27,0,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,7,Thisara Perera,29,13,0,27,0,1011,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,1,Danushka Gunathilaka,27,10,0,33,12,1009,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,2,Upul Tharanga,27,10,0,33,12,1009,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,1,Danushka Gunathilaka,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,2,Upul Tharanga,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,3,Kusal Mendis,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,4,Niroshan Dickwella,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,5,Dinesh Chandimal,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,6,Thisara Perera,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,7,Asela Gunaratne,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,8,Akila Dananjaya,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,9,Shehan Madushanka,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,10,Suranga Lakmal,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,11,Dushmantha Chameera,25,13,0,38,0,1014,Excellent,inning1,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,1,Niroshan Dickwella,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,2,Upul Tharanga,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,3,Kusal Mendis,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
best,4,Kusal Perera,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,5,Angelo Mathews,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,6,Shehan Jayasuriya,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
best,7,Thisara Perera,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,8,Akila Dananjaya,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,9,Suranga Lakmal,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,10,Lakshan Sandakan,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,11,Lahiru Kumara,28,1,3,76,78,1012,Good,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,1,Upul Tharanga,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
good,2,Niroshan Dickwella,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,3,Kusal Mendis,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,4,Kusal Perera,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
good,5,Angelo Mathews,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,6,Shehan Jayasuriya,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,7,Thisara Perera,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,8,Akila Dananjaya,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,9,Suranga Lakmal,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,10,Prabath Jayasuriya,27,3,2,79,69,1010,Excellent,inning1,day,won,Rangiri Dambulla International Stadium,South Africa
poor,1,Upul Tharanga,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
poor,2,Niroshan Dickwella,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
good,3,Kusal Perera,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
good,4,Kusal Mendis,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
poor,5,Thisara Perera,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
poor,6,Angelo Mathews,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
best,7,Dhananjaya de Silva,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
good,8,Akila Dananjaya,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
poor,9,Suranga Lakmal,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
poor,10,Prabath Jayasuriya,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
poor,11,Lahiru Kumara,26,12,0,70,6,1009,Excellent,inning2,day,won,Pallekele International Cricket Stadium,South Africa
good,1,Niroshan Dickwella,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
good,2,Upul Tharanga,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
poor,3,Kusal Mendis,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
best,4,Kusal Perera,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
poor,5,Angelo Mathews,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
poor,6,Dhananjaya de Silva,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
good,7,Thisara Perera,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
best,8,Dasun Shanaka,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
poor,9,Akila Dananjaya,22,9,0,85,28,1009,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,South Africa
good,1,Niroshan Dickwella,27,20,2,83,80,1008,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,2,Upul Tharanga,27,20,2,83,80,1008,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,3,Kusal Perera,27,20,2,83,80,1008,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
good,4,Kusal Mendis,27,20,2,83,80,1008,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
best,5,Angelo Mathews,27,20,2,83,80,1008,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,6,Dhananjaya de Silva,27,20,2,83,80,1008,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
poor,7,Thisara Perera,27,20,2,83,80,1008,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",South Africa
