"balls","maidens","runs","wickets","dots","fours","sixes","econ","wides","no_balls","player_name","temp","feels","gust","wind","rain","humidity","cloud","pressure","viscosity","inning","result","bowling_session","toss","venue_name","opposition_name","season_id"
"17","0","13","0","7","1","0","4.59","0","0","Thisara Perera","22","25","26","21","0","71","6","1014","Excellent","inning1","lost","day","lost","St George's Park, Port Elizabeth","South Africa","19"
"36","0","22","1","25","1","0","3.67","1","0","Lasith Malinga","23","25","9","8","0","74","6","1011","Excellent","inning1","lost","day","won","Newlands, Cape Town","South Africa","19"
"6","0","3","0","4","0","0","3","0","0","Dhananjaya de Silva","23","25","9","8","0","74","6","1011","Excellent","inning1","lost","day","won","Newlands, Cape Town","South Africa","19"
"42","1","37","0","22","4","0","5.29","1","0","Isuru Udana","23","25","9","8","0","74","6","1011","Excellent","inning1","lost","day","won","Newlands, Cape Town","South Africa","19"
"42","0","38","0","19","4","0","5.43","0","0","Akila Dananjaya","23","25","9","8","0","74","6","1011","Excellent","inning1","lost","day","won","Newlands, Cape Town","South Africa","19"
"30","0","20","1","15","1","0","4","0","0","Thisara Perera","23","25","9","8","0","74","6","1011","Excellent","inning1","lost","day","won","Newlands, Cape Town","South Africa","19"
"12","0","11","0","5","1","0","5.5","0","0","Angelo Perera","23","25","9","8","0","74","6","1011","Excellent","inning1","lost","day","won","Newlands, Cape Town","South Africa","19"
"42","0","55","2","22","7","2","7.86","2","0","Suranga Lakmal","15","14","3","2","1","67","13","1018","Excellent","inning1","won","day","lost","Grange Cricket Club, Raeburn Place, Edinburgh","Scotland","20"
"42","0","34","4","24","5","0","4.86","1","0","Nuwan Pradeep","15","14","3","2","1","67","13","1018","Excellent","inning1","won","day","lost","Grange Cricket Club, Raeburn Place, Edinburgh","Scotland","20"
"32","0","30","0","15","3","0","5.63","0","0","Dhananjaya de Silva","15","14","3","2","1","67","13","1018","Excellent","inning1","won","day","lost","Grange Cricket Club, Raeburn Place, Edinburgh","Scotland","20"
"42","1","46","1","17","4","1","6.57","1","0","Thisara Perera","15","14","3","2","1","67","13","1018","Excellent","inning1","won","day","lost","Grange Cricket Club, Raeburn Place, Edinburgh","Scotland","20"
"42","0","31","1","19","0","1","4.43","0","0","Isuru Udana","15","14","3","2","1","67","13","1018","Excellent","inning1","won","day","lost","Grange Cricket Club, Raeburn Place, Edinburgh","Scotland","20"
"30","0","46","0","9","6","0","9.2","1","1","Lasith Malinga","20","20","30","20","0","72","50","1017","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","New Zealand","20"
"24","0","28","0","12","2","1","7","1","0","Suranga Lakmal","20","20","30","20","0","72","50","1017","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","New Zealand","20"
"18","0","24","0","6","2","1","8","0","0","Isuru Udana","20","20","30","20","0","72","50","1017","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","New Zealand","20"
"18","0","25","0","6","4","0","8.33","0","0","Thisara Perera","20","20","30","20","0","72","50","1017","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","New Zealand","20"
"7","0","11","0","2","0","1","9.43","0","0","Jeevan Mendis","20","20","30","20","0","72","50","1017","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","New Zealand","20"
"40","0","39","3","23","4","1","5.85","3","0","Lasith Malinga","15","15","23","19","1","83","51","1001","Excellent","inning1","won","day","lost","Sophia Gardens, Cardiff","Afghanistan","20"
"36","0","27","0","23","2","1","4.5","2","0","Suranga Lakmal","15","15","23","19","1","83","51","1001","Excellent","inning1","won","day","lost","Sophia Gardens, Cardiff","Afghanistan","20"
"36","0","28","1","22","2","0","4.67","0","1","Isuru Udana","15","15","23","19","1","83","51","1001","Excellent","inning1","won","day","lost","Sophia Gardens, Cardiff","Afghanistan","20"
"54","1","31","4","41","3","0","3.44","4","0","Nuwan Pradeep","15","15","23","19","1","83","51","1001","Excellent","inning1","won","day","lost","Sophia Gardens, Cardiff","Afghanistan","20"
"24","0","19","1","16","2","0","4.75","2","0","Thisara Perera","15","15","23","19","1","83","51","1001","Excellent","inning1","won","day","lost","Sophia Gardens, Cardiff","Afghanistan","20"
"6","0","7","0","2","1","0","7","0","0","Dhananjaya de Silva","15","15","23","19","1","83","51","1001","Excellent","inning1","won","day","lost","Sophia Gardens, Cardiff","Afghanistan","20"
"60","1","61","1","29","5","1","6.1","3","1","Lasith Malinga","20","20","26","22","0","48","27","1013","Excellent","inning2","lost","day","won","Kennington Oval, London","Australia","20"
"60","0","88","0","26","13","2","8.8","1","0","Nuwan Pradeep","20","20","26","22","0","48","27","1013","Excellent","inning2","lost","day","won","Kennington Oval, London","Australia","20"
"60","0","57","2","24","4","0","5.7","1","0","Isuru Udana","20","20","26","22","0","48","27","1013","Excellent","inning2","lost","day","won","Kennington Oval, London","Australia","20"
"60","0","67","0","19","6","1","6.7","1","0","Thisara Perera","20","20","26","22","0","48","27","1013","Excellent","inning2","lost","day","won","Kennington Oval, London","Australia","20"
"48","0","40","2","24","1","2","5","2","0","Dhananjaya de Silva","20","20","26","22","0","48","27","1013","Excellent","inning2","lost","day","won","Kennington Oval, London","Australia","20"
"12","0","17","0","4","1","1","8.5","0","0","Milinda Siriwardana","20","20","26","22","0","48","27","1013","Excellent","inning2","lost","day","won","Kennington Oval, London","Australia","20"
"60","1","43","4","39","5","0","4.3","2","0","Lasith Malinga","16","16","18","16","0","57","4","1019","Excellent","inning1","won","day","won","Headingley, Leeds","England","20"
"60","1","38","1","40","5","0","3.8","2","0","Nuwan Pradeep","16","16","18","16","0","57","4","1019","Excellent","inning1","won","day","won","Headingley, Leeds","England","20"
"48","0","32","3","24","0","1","4","0","0","Dhananjaya de Silva","16","16","18","16","0","57","4","1019","Excellent","inning1","won","day","won","Headingley, Leeds","England","20"
"48","0","34","0","23","2","0","4.25","0","0","Thisara Perera","16","16","18","16","0","57","4","1019","Excellent","inning1","won","day","won","Headingley, Leeds","England","20"
"48","0","41","2","28","3","2","5.13","1","0","Isuru Udana","16","16","18","16","0","57","4","1019","Excellent","inning1","won","day","won","Headingley, Leeds","England","20"
"18","0","23","0","5","0","2","7.67","0","0","Jeevan Mendis","16","16","18","16","0","57","4","1019","Excellent","inning1","won","day","won","Headingley, Leeds","England","20"
"60","1","47","1","38","6","0","4.7","2","0","Lasith Malinga","19","19","18","16","0","71","7","1025","Excellent","inning1","lost","day","lost","Riverside Ground, Chester-le-Street","South Africa","20"
"24","0","18","0","14","2","0","4.5","1","0","Dhananjaya de Silva","19","19","18","16","0","71","7","1025","Excellent","inning1","lost","day","lost","Riverside Ground, Chester-le-Street","South Africa","20"
"36","0","47","0","15","4","1","7.83","1","0","Suranga Lakmal","19","19","18","16","0","71","7","1025","Excellent","inning1","lost","day","lost","Riverside Ground, Chester-le-Street","South Africa","20"
"32","1","28","0","15","3","0","5.25","0","0","Thisara Perera","19","19","18","16","0","71","7","1025","Excellent","inning1","lost","day","lost","Riverside Ground, Chester-le-Street","South Africa","20"
"42","0","36","0","16","1","0","5.14","3","0","Jeevan Mendis","19","19","18","16","0","71","7","1025","Excellent","inning1","lost","day","lost","Riverside Ground, Chester-le-Street","South Africa","20"
"30","0","29","0","11","2","0","5.8","2","0","Isuru Udana","19","19","18","16","0","71","7","1025","Excellent","inning1","lost","day","lost","Riverside Ground, Chester-le-Street","South Africa","20"
"60","0","55","3","34","6","0","5.5","4","1","Lasith Malinga","19","19","30","26","1","60","28","1018","Excellent","inning1","won","day","lost","Riverside Ground, Chester-le-Street","West Indies","20"
"60","0","49","0","31","4","1","4.9","0","0","Dhananjaya de Silva","19","19","30","26","1","60","28","1018","Excellent","inning1","won","day","lost","Riverside Ground, Chester-le-Street","West Indies","20"
"60","0","67","0","27","7","1","6.7","3","0","Isuru Udana","19","19","30","26","1","60","28","1018","Excellent","inning1","won","day","lost","Riverside Ground, Chester-le-Street","West Indies","20"
"60","0","76","1","28","6","4","7.6","4","1","Kasun Rajitha","19","19","30","26","1","60","28","1018","Excellent","inning1","won","day","lost","Riverside Ground, Chester-le-Street","West Indies","20"
"42","0","50","1","19","5","0","7.14","4","0","Jeffrey Vandersay","19","19","30","26","1","60","28","1018","Excellent","inning1","won","day","lost","Riverside Ground, Chester-le-Street","West Indies","20"
"6","0","7","0","4","0","1","7","0","0","Dimuth Karunaratne","19","19","30","26","1","60","28","1018","Excellent","inning1","won","day","lost","Riverside Ground, Chester-le-Street","West Indies","20"
"12","0","6","1","7","0","0","3","0","0","Angelo Mathews","19","19","30","26","1","60","28","1018","Excellent","inning1","won","day","lost","Riverside Ground, Chester-le-Street","West Indies","20"
"60","1","82","1","20","12","0","8.2","4","0","Lasith Malinga","19","19","6","6","0","55","13","1014","Excellent","inning1","lost","day","won","Headingley, Leeds","India","20"
"48","0","47","1","26","8","0","5.88","0","0","Kasun Rajitha","19","19","6","6","0","55","13","1014","Excellent","inning1","lost","day","won","Headingley, Leeds","India","20"
"57","0","50","1","29","6","0","5.26","0","0","Isuru Udana","19","19","6","6","0","55","13","1014","Excellent","inning1","lost","day","won","Headingley, Leeds","India","20"
"60","0","34","0","32","1","0","3.4","0","0","Thisara Perera","19","19","6","6","0","55","13","1014","Excellent","inning1","lost","day","won","Headingley, Leeds","India","20"
"36","0","51","0","13","3","3","8.5","1","0","Dhananjaya de Silva","19","19","6","6","0","55","13","1014","Excellent","inning1","lost","day","won","Headingley, Leeds","India","20"
"58","2","38","3","42","4","0","3.93","8","0","Lasith Malinga","26","30","18","13","0","88","49","1010","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"54","1","51","3","28","5","0","5.67","0","0","Nuwan Pradeep","26","30","18","13","0","88","49","1010","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"36","0","36","0","17","5","0","6","1","0","Thisara Perera","26","30","18","13","0","88","49","1010","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"42","0","45","1","23","3","0","6.43","4","0","Lahiru Kumara","26","30","18","13","0","88","49","1010","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"60","0","49","2","23","2","0","4.9","2","0","Dhananjaya de Silva","26","30","18","13","0","88","49","1010","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"60","0","39","0","29","2","0","3.9","1","0","Dhananjaya de Silva","28","32","18","15","0","77","44","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"60","0","53","2","31","5","0","5.3","1","1","Nuwan Pradeep","28","32","18","15","0","77","44","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"60","0","58","2","27","5","1","5.8","1","0","Isuru Udana","28","32","18","15","0","77","44","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"60","0","42","0","36","3","0","4.2","3","0","Lahiru Kumara","28","32","18","15","0","77","44","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"60","0","39","2","34","3","0","3.9","2","0","Akila Dananjaya","28","32","18","15","0","77","44","1008","Excellent","inning2","won","day","lost","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"36","0","40","0","14","3","1","6.67","0","0","Shehan Jayasuriya","27","32","17","13","0","87","43","1011","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"30","0","17","2","22","2","0","3.4","3","0","Kasun Rajitha","27","32","17","13","0","87","43","1011","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"60","0","44","1","30","2","1","4.4","0","0","Akila Dananjaya","27","32","17","13","0","87","43","1011","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"36","0","27","3","20","3","0","4.5","2","0","Dasun Shanaka","27","32","17","13","0","87","43","1011","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"24","1","16","1","16","2","0","4","0","0","PWH de Silva","27","32","17","13","0","87","43","1011","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"30","0","26","2","17","4","0","5.2","0","0","Lahiru Kumara","27","32","17","13","0","87","43","1011","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","Bangladesh","20"
"60","1","48","0","23","1","1","4.8","0","0","Shehan Jayasuriya","31","37","36","31","0","65","9","1006","Excellent","inning2","lost","day","lost","National Stadium, Karachi","Pakistan","21"
"54","0","59","0","25","5","2","6.56","0","0","Nuwan Pradeep","31","37","36","31","0","65","9","1006","Excellent","inning2","lost","day","lost","National Stadium, Karachi","Pakistan","21"
"54","0","60","1","23","7","0","6.67","2","0","Isuru Udana","31","37","36","31","0","65","9","1006","Excellent","inning2","lost","day","lost","National Stadium, Karachi","Pakistan","21"
"60","0","59","1","26","5","1","5.9","0","0","Lahiru Kumara","31","37","36","31","0","65","9","1006","Excellent","inning2","lost","day","lost","National Stadium, Karachi","Pakistan","21"
"12","0","8","0","4","0","0","4","0","0","Danushka Gunathilaka","31","37","36","31","0","65","9","1006","Excellent","inning2","lost","day","lost","National Stadium, Karachi","Pakistan","21"
"60","0","63","2","24","2","3","6.3","0","1","PWH de Silva","31","37","36","31","0","65","9","1006","Excellent","inning2","lost","day","lost","National Stadium, Karachi","Pakistan","21"
"56","1","53","2","34","8","1","5.68","0","0","Nuwan Pradeep","28","33","36","29","0","78","56","1010","Excellent","inning1","lost","night","won","National Stadium, Karachi","Pakistan","21"
"30","0","28","0","14","2","0","5.6","0","0","Dasun Shanaka","28","33","36","29","0","78","56","1010","Excellent","inning1","lost","night","won","National Stadium, Karachi","Pakistan","21"
"42","0","55","1","14","6","1","7.86","1","0","Lahiru Kumara","28","33","36","29","0","78","56","1010","Excellent","inning1","lost","night","won","National Stadium, Karachi","Pakistan","21"
