,batting_consistency,batting_form,batting_temp,batting_wind,batting_humidity,batting_cloud,batting_pressure,venue,opposition,season
397,24.5617,46.3418,9,7,80,23,1023,9.6426,17.7695,3
398,40.9425,32.8603,29,13,27,0,1011,20.8238,31.3904,17
399,60.1022,24.9015,19,14,67,23,1019,30.9477,24.6998,11
400,42.0114,14.2087,18,16,52,14,1010,21.0956,10.924,19
401,60.1022,24.3482,12,13,73,51,1022,30.9477,31.1885,7
402,53.017,0.0,15,8,90,0,1017,10.6921,22.2579,5
403,27.4905,0.0,28,5,32,2,1012,28.3439,27.6902,9
404,35.5758,20.1306,24,11,46,9,1018,11.5582,17.3991,9
405,58.7808,26.6489,18,10,68,0,1010,10.7207,28.0959,5
406,74.1419,43.1817,24,15,81,34,1006,54.7206,33.4671,12
407,35.5758,8.50222,25,20,61,25,1016,5.6652,11.1306,11
408,53.017,0.0,17,11,76,87,1015,24.926,22.2579,5
409,50.1772,22.8585,19,14,67,23,1019,26.8606,38.363,11
410,22.8244,13.6036,17,22,68,10,1011,0.2566,20.1618,4
411,26.8548,23.4509,27,3,63,56,1010,25.2112,28.0977,15
412,72.1185,43.848,17,5,64,75,1026,44.2414,45.8996,4
413,58.7808,19.0946,19,18,61,47,1014,29.5476,34.9796,8
414,50.1772,28.0995,19,17,73,36,1019,23.1454,26.9079,20
415,75.4504,27.0887,27,3,90,84,1010,28.2105,28.3293,14
416,74.1419,35.0819,24,1,89,53,1010,54.7206,34.9702,11
417,26.8548,0.0,24,15,81,34,1006,30.7034,24.5838,12
418,60.1022,20.895,26,18,67,11,1007,23.4835,18.3368,10
419,12.3153,18.5053,23,7,48,22,1012,0.2566,0.2238,15
420,35.5758,17.0985,28,15,70,51,1015,12.8045,22.6286,8
421,36.6786,15.4675,26,9,85,69,1009,17.2621,23.9858,16
422,75.4504,27.5146,24,3,94,70,1010,24.8153,44.1292,13
423,38.8512,18.3955,21,9,53,33,1015,21.7079,28.3739,5
424,53.017,19.4613,13,19,60,82,1028,19.583,24.4113,11
425,72.1185,29.9567,24,18,90,73,1013,16.2491,35.9733,5
426,58.7808,19.3543,27,3,80,16,1010,21.3394,25.1925,7
427,58.7808,40.2431,27,3,63,56,1010,35.7043,25.1925,15
428,0.0,0.0,28,22,71,15,1013,7.12837,6.93157,8
429,60.1022,31.2978,28,18,60,8,1012,16.456,29.3352,9
430,58.7808,19.6565,17,18,74,88,1018,8.3888,16.2816,11
431,24.9177,5.71563,19,17,59,19,1015,19.0291,15.6122,16
432,62.9666,26.0915,22,8,38,3,1021,32.4928,29.9183,2
433,0.0,0.0,23,5,94,51,1011,8.9484,11.3574,14
434,31.1971,23.1603,23,7,48,22,1012,47.7664,31.5455,15
435,75.4504,34.7628,32,6,39,5,1011,56.2948,45.2291,11
436,50.1772,25.6783,27,8,34,21,1012,15.1471,32.4414,15
437,31.1971,26.0701,28,17,78,56,1008,24.0505,15.6412,20
438,74.1419,32.3313,28,25,73,68,1009,44.7208,33.4671,10
439,60.1022,24.3482,26,2,82,37,1012,33.7254,30.5283,7
440,55.6003,29.4999,26,6,74,2,1013,29.7865,27.4583,11
441,31.4101,0.0,21,10,40,9,1014,23.8846,15.8399,11
442,75.4504,52.8502,33,12,55,0,1005,24.6344,49.4372,18
443,58.7808,24.2897,15,15,78,52,1016,60.4892,42.8057,14
444,62.9666,27.6969,23,17,74,27,1018,28.1932,24.5258,3
445,74.1419,19.8603,23,13,76,88,1019,0.2566,33.9133,5
446,0.0,20.8572,32,6,39,5,1011,30.2047,21.3555,11
447,31.1971,20.779,16,28,75,63,1019,3.99915,3.19997,16
448,50.1772,15.9831,27,14,88,20,1008,35.2199,33.0398,12
449,75.4504,27.0887,15,34,73,4,1015,17.3307,40.6557,14
450,24.9177,3.19997,23,7,88,7,1010,16.7424,15.2392,11
451,35.5758,0.0,27,3,88,48,1010,20.3233,17.3991,2
452,0.0,0.0,28,18,60,8,1012,16.365,16.5064,9
453,31.4101,9.25055,27,15,67,19,1007,26.0201,13.9159,4
454,50.1772,29.7986,17,7,63,74,1025,28.1048,20.7544,10
455,42.0114,14.2087,22,3,91,40,1013,17.257,26.5509,19
456,50.1772,11.9432,20,21,68,2,1022,28.3766,33.0398,9
457,28.3833,21.3372,24,1,89,53,1010,13.0322,17.1691,11
458,53.017,30.9292,27,2,87,26,1011,38.4293,33.018,13
459,31.1971,26.0701,19,9,56,9,1013,36.9246,24.781,20
460,74.1419,45.9018,14,15,75,74,1024,69.7446,102.045,2
461,72.1185,36.6582,16,11,70,16,1002,35.2779,45.8996,10
462,35.5758,10.8469,28,5,70,33,1012,21.6035,24.1402,19
463,60.1022,24.9015,32,6,39,5,1011,7.58296,37.9844,11
464,55.6003,24.072,27,17,87,67,1007,28.2778,27.0232,14
465,75.4504,41.961,27,15,79,22,1009,44.097,28.3293,4
466,55.6003,2.2035,29,11,36,0,1012,44.0018,33.6222,17
467,38.8512,0.0,23,5,92,21,1010,23.6153,24.6084,2
468,53.017,19.3758,24,11,46,9,1018,25.3378,32.3246,9
469,58.7808,19.5385,22,9,60,11,1018,20.6743,27.4652,9
470,9.12361,8.19506,22,15,68,7,1010,12.0033,9.11827,19
471,58.7808,19.5385,31,15,28,9,1012,26.7752,20.9127,9
472,55.6003,26.6158,30,6,68,27,1010,26.9486,24.3489,12
473,60.1022,31.8842,17,21,66,31,1022,24.7687,31.1885,3
474,26.6919,0.0,19,14,67,2,1026,13.4156,0.2238,20
475,72.1185,45.5833,23,5,92,21,1010,30.046,40.8657,2
476,75.4504,0.0,16,28,75,63,1019,17.3307,38.4666,16
477,55.6003,20.5994,30,5,45,0,1008,32.0968,33.6222,3
478,0.0,0.0,27,6,89,70,1009,13.5707,13.2099,16
479,23.6093,0.0,17,20,66,78,1002,13.2751,14.8703,4
480,28.35,35.7682,30,31,67,9,1008,6.53039,6.36638,21
481,62.9666,27.6969,27,6,86,14,1011,30.7026,24.1167,3
482,13.5961,0.2238,28,22,71,15,1013,8.69419,16.25,8
483,19.8964,26.0617,27,28,80,39,1009,8.14218,17.5966,10
484,60.1022,33.0075,18,23,71,11,1024,35.5665,31.1885,5
485,55.6003,25.4193,22,12,84,8,1009,32.0968,27.4583,6
486,58.7808,26.6489,24,18,90,73,1013,22.6105,34.9796,5
487,0.0,0.0,17,17,92,98,1015,8.7246,8.659,4
488,60.1022,51.1083,27,9,77,55,1008,34.1429,37.9844,2
489,12.3153,4.9161,30,31,67,9,1008,4.7472,8.88497,21
490,72.1185,45.5833,24,2,98,41,1010,30.046,38.9143,2
491,75.4504,28.2781,31,15,28,9,1012,72.0645,25.0865,9
492,60.1022,20.895,28,25,73,68,1009,33.7254,29.3352,10
493,75.4504,0.0,27,6,89,70,1009,44.097,45.2291,16
494,33.1031,0.0,26,16,72,17,1010,42.6894,17.3442,14
495,38.8512,24.0802,9,7,80,23,1023,9.9574,28.3739,3
496,35.5758,24.2078,27,13,70,0,1014,19.0878,17.3991,5
497,19.7214,0.0,14,21,90,63,1025,16.2746,17.027,2
498,58.7808,19.6565,23,7,88,7,1010,49.0151,34.9796,11
499,31.1971,0.0,22,9,85,28,1009,28.497,23.233,18
500,29.9675,32.9057,30,9,60,0,1008,9.9821,22.0457,17
501,75.4504,41.961,21,6,66,39,1017,22.6188,40.6557,4
502,19.8964,7.149,28,15,70,51,1015,11.4037,15.052,8
503,35.5758,14.8543,22,12,84,8,1009,21.6035,22.6286,6
504,75.4504,27.0887,15,15,78,52,1016,34.7231,29.6158,14
505,26.6919,0.0,18,27,82,2,1018,22.4019,18.0652,11
506,22.8727,17.8463,26,12,70,6,1009,26.0047,17.6027,18
507,33.1031,24.6616,28,5,70,33,1012,42.6894,30.2476,19
508,55.6003,2.2035,29,13,27,0,1011,44.0018,33.6222,17
509,72.1185,29.9567,18,23,71,11,1024,41.9369,35.9733,5
510,60.1022,33.0075,29,13,36,47,1013,35.5665,37.9844,5
511,72.1185,27.4201,23,7,88,7,1010,40.9946,35.9733,11
512,60.1022,51.1083,27,2,91,56,1009,34.1429,27.3898,2
513,50.1772,30.4913,30,13,29,5,1012,29.2458,30.2217,19
514,31.4101,9.25055,17,20,66,78,1002,11.033,27.5218,4
515,29.7883,0.0,23,22,55,21,1014,21.7175,23.2514,15
516,36.6786,0.0,30,31,67,9,1008,49.3362,35.555,21
517,12.3153,17.6595,16,18,57,24,1018,15.8156,19.5026,20
518,72.1185,32.2675,26,24,83,68,1009,32.1778,40.6538,3
519,35.5758,0.0,19,17,59,19,1015,21.6739,11.1306,16
520,42.0114,0.0,16,33,81,100,1009,41.4803,26.5509,14
521,72.1185,45.5833,25,4,99,54,1010,30.046,38.9143,2
522,0.0,0.0,25,4,100,57,1008,12.4274,7.149,2
523,74.1419,19.8603,25,7,66,19,1005,31.7098,33.9133,5
524,0.0,0.0,23,7,48,22,1012,22.4191,15.8218,15
525,75.4504,0.0,15,5,65,34,1018,13.5688,28.4956,20
526,40.9425,32.8603,25,13,38,0,1014,20.8238,23.927,17
527,23.6093,11.7945,29,11,36,0,1012,5.44928,10.7772,17
528,74.1419,19.8603,18,10,68,0,1010,0.2566,33.9133,5
529,60.1022,24.9015,25,13,49,27,1011,68.8665,37.9844,11
530,75.4504,28.2781,22,9,60,11,1018,22.0865,38.4666,9
531,29.9675,0.0,27,14,88,20,1008,26.0396,22.0457,12
532,35.5758,4.49621,17,7,63,74,1025,0.2566,24.1402,10
533,75.4504,43.6873,16,11,70,16,1002,36.6616,40.6557,10
534,53.017,19.4613,23,7,88,7,1010,18.7674,22.2579,11
535,23.6093,14.0414,18,27,82,2,1018,5.7809,11.2803,11
536,0.0,20.8572,26,6,74,2,1013,0.2566,21.3555,11
537,22.8727,22.4626,29,16,77,22,1009,22.8542,14.6339,20
538,75.4504,29.2227,27,22,61,15,1013,25.3302,38.4666,5
539,22.7797,36.675,19,17,73,36,1019,6.56751,0.2238,20
540,74.1419,35.0819,13,19,60,82,1028,17.8177,40.629,11
541,75.4504,28.2781,29,6,39,0,1013,72.0645,49.4372,9
542,72.1185,47.3499,23,10,64,24,1013,41.6504,42.9488,9
543,19.8964,14.5461,29,11,28,6,1009,15.8156,17.5966,5
544,74.1419,35.8553,27,15,79,22,1009,41.6468,32.0341,4
545,60.1022,24.9015,26,9,46,2,1014,7.2146,37.9844,11
546,60.1022,33.0075,24,18,90,73,1013,16.5141,31.1885,5
547,31.4101,0.0,26,18,86,27,1011,11.2235,27.5218,11
548,75.4504,34.7628,27,7,79,36,1009,44.097,40.6557,11
549,62.9666,32.0163,19,17,59,19,1015,38.9493,27.935,16
550,31.1971,24.7374,22,3,91,40,1013,28.497,26.6605,19
551,72.1185,29.9567,25,20,56,25,1007,30.5323,40.4249,5
552,29.9675,33.4692,24,3,94,70,1010,33.1077,22.107,13
553,50.1772,22.8585,27,26,76,35,1009,35.2199,20.7544,11
554,72.1185,29.9567,29,11,40,6,1009,41.6504,38.9143,5
555,0.0,0.4476,29,16,77,22,1009,0.2566,0.2238,20
556,55.6003,25.3841,33,9,57,21,1012,30.1117,28.2395,15
557,23.6093,11.6107,23,7,48,22,1012,0.2566,2.7941,15
558,74.1419,35.0819,27,7,79,36,1009,41.6468,34.9702,11
559,24.5617,10.5895,27,9,77,55,1008,45.1918,30.6231,2
560,60.1022,20.895,28,19,79,22,1008,32.6521,18.3368,10
561,24.9177,3.19997,28,7,66,45,1012,34.6038,20.5086,11
562,38.8512,14.8827,26,18,67,11,1007,16.7357,16.2546,10
563,24.9177,0.0,27,17,87,67,1007,11.3283,15.2392,14
564,50.1772,29.7986,28,19,79,22,1008,35.2199,30.2217,10
565,75.4504,34.7628,26,6,74,2,1013,21.6675,45.2291,11
566,53.017,23.2927,14,14,70,10,1017,19.0326,24.4113,8
567,50.1772,22.8585,25,20,61,25,1016,6.1636,30.2217,11
568,58.7808,19.0946,28,15,70,51,1015,13.588,26.6371,8
569,72.1185,43.848,21,6,66,39,1017,45.6066,45.8996,4
570,0.0,0.0,24,27,79,2,1014,16.365,10.6768,9
571,19.7214,25.4584,26,9,46,2,1014,7.12543,17.027,11
572,19.7214,7.60253,18,10,68,0,1010,5.11868,3.59852,5
573,72.1185,27.4201,26,18,86,27,1011,49.9258,45.8996,11
574,28.3833,21.3372,17,18,74,88,1018,12.9586,24.9531,11
575,74.1419,35.8553,17,22,68,10,1011,8.32917,34.9702,4
576,42.0114,25.1647,19,9,56,9,1013,19.314,19.2246,20
577,74.1419,53.739,14,14,70,10,1017,32.2247,40.629,8
578,62.9666,41.4826,29,17,72,25,1007,30.7026,24.5258,4
579,75.4504,27.0887,17,23,77,99,1019,38.6368,40.6557,14
580,31.4101,0.0,13,19,60,82,1028,21.5173,15.8399,11
581,0.0,0.0,26,16,72,17,1010,13.3375,21.97,14
582,50.1772,39.2129,27,12,84,78,1007,35.2199,24.8669,14
583,62.9666,23.5088,26,8,83,15,1011,37.8024,24.1167,7
584,36.6786,0.0,29,30,77,6,1009,49.3362,35.555,21
585,55.6003,29.4999,18,27,82,2,1018,24.3687,27.4572,11
586,38.8512,24.018,17,22,68,10,1011,13.0488,15.1969,4
587,24.9177,16.5527,30,6,68,27,1010,4.48683,16.5566,12
588,50.1772,28.0995,19,9,56,9,1013,17.5891,18.5282,20
589,75.4504,29.2227,25,7,66,19,1005,21.1306,30.9742,5
590,75.4504,34.7628,26,18,86,27,1011,42.5605,40.6557,11
591,75.4504,0.0,14,21,90,63,1025,46.6586,45.2291,2
592,24.3925,0.0,21,9,53,33,1015,9.34199,9.11239,5
593,74.1419,32.8786,26,19,75,28,1006,54.7206,33.4671,6
594,53.017,19.4613,23,6,74,55,1009,7.2146,24.4113,11
595,22.8244,20.5623,18,12,45,5,1023,19.4876,19.1924,2
596,0.0,0.0,26,12,70,6,1009,11.601,11.5923,18
597,24.3925,13.619,34,18,51,0,1008,17.5786,11.8216,17
598,58.7808,12.9841,34,18,51,0,1008,21.9839,27.4652,17
599,26.8548,23.4509,23,15,80,2,1011,23.4084,21.9292,15
600,35.5758,20.1306,22,9,60,11,1018,11.5582,17.3991,9
601,53.017,19.4613,15,16,82,44,1024,19.6378,10.2729,11
602,75.4504,27.0887,20,16,71,34,1016,37.8957,40.6557,14
603,53.017,0.0,33,12,25,4,1010,29.1294,32.3246,5
604,55.6003,31.0477,19,17,73,36,1019,13.2255,27.4572,20
605,40.9425,27.4428,26,12,40,2,1017,40.1429,37.8742,19
606,55.6003,23.3886,20,16,61,2,1003,8.32438,27.0232,7
607,22.7797,36.675,15,14,83,100,1003,6.56751,11.7092,20
608,50.1772,39.2129,14,12,79,92,1022,54.9284,34.0881,14
609,62.9666,26.0915,27,2,91,56,1009,26.0712,40.7923,2
610,75.4504,23.3196,19,18,61,47,1014,36.6616,28.3293,8
611,72.1185,32.2675,28,12,72,20,1009,56.1313,35.9733,3
612,29.9675,0.0,26,20,87,87,1010,26.0396,22.0457,12
613,62.9666,27.6969,32,15,47,0,1006,5.66803,24.1167,3
614,74.1419,35.0819,19,14,67,23,1019,57.4415,36.9978,11
615,31.1971,23.1603,30,24,27,4,1015,22.1296,31.5455,15
616,55.6003,31.0477,16,18,57,24,1018,8.9812,26.0011,20
617,60.1022,24.9015,24,1,89,53,1010,23.4835,31.8614,11
618,62.9666,24.4964,23,7,48,22,1012,32.4928,30.0202,15
619,24.3925,0.0,14,21,90,63,1025,15.7288,20.5678,2
620,42.0114,23.417,30,9,60,0,1008,6.11829,14.3522,17
621,55.6003,12.0863,29,13,36,47,1013,10.9412,27.4583,5
622,75.4504,28.7134,28,18,73,33,1009,44.097,45.2291,6
623,60.1022,33.0075,33,15,25,8,1012,21.5968,37.9844,5
624,33.1031,0.0,15,34,73,4,1015,21.8095,30.2476,14
625,35.5758,10.8469,27,6,41,17,1016,4.4906,11.1306,19
626,26.6919,0.0,27,6,79,63,1009,5.2718,18.0652,9
627,0.0,0.0,25,13,49,27,1011,0.2566,0.4476,11
628,53.017,34.819,31,10,62,0,1006,35.4538,32.3246,17
629,74.1419,30.646,22,10,51,6,1020,45.6176,40.629,13
630,55.6003,12.0863,28,12,48,0,1014,17.1148,24.3489,5
631,75.4504,29.2227,23,13,76,88,1019,27.6877,30.9742,5
632,0.0,0.0,30,13,29,5,1012,37.8476,20.3058,19
633,50.1772,39.2129,23,5,94,51,1011,26.5061,24.8669,14
634,58.7808,19.0946,14,14,70,10,1017,14.1351,16.2816,8
635,22.8244,21.2227,23,17,74,27,1018,15.2144,19.4488,3
636,53.017,30.9292,24,3,94,70,1010,36.338,33.018,13
637,58.7808,27.2425,28,25,73,68,1009,21.3394,27.4652,10
638,58.7808,12.9841,25,13,38,0,1014,26.7752,25.1925,17
639,35.5758,19.5525,28,17,78,56,1008,16.9584,19.761,20
640,60.1022,33.0075,17,11,76,87,1015,16.0457,31.1885,5
641,62.9666,26.0915,23,5,92,21,1010,26.0712,24.1167,2
642,22.8727,12.424,34,15,39,0,1009,15.8647,19.2596,17
643,29.7883,0.0,27,3,63,56,1010,30.2641,23.6162,15
644,33.1031,24.6616,26,12,40,2,1017,5.48867,5.42307,19
645,75.4504,52.8502,28,1,76,78,1012,28.2105,30.9742,18
646,31.4101,13.7081,29,15,78,47,1013,8.84377,18.5096,8
647,58.7808,0.0,27,15,67,19,1007,24.4179,34.9796,4
648,72.1185,35.4967,26,24,81,14,1010,49.9258,38.9143,6
649,17.6814,0.0,31,36,64,14,1009,18.2324,15.5521,16
650,33.3753,26.3868,32,15,47,0,1006,16.1242,39.0077,3
651,38.8512,0.0,34,4,36,20,1009,23.6153,13.4982,15
652,55.6003,12.0863,16,27,59,37,1017,24.9023,27.4583,5
653,35.5758,24.4585,17,17,92,98,1015,21.6739,24.1402,4
654,55.6003,12.0863,25,7,66,19,1005,10.4206,31.866,5
655,35.5758,17.0985,22,12,77,19,1009,21.6035,11.1306,8
656,21.6281,0.0,14,12,79,92,1022,40.9364,39.9851,14
657,50.1772,0.0,24,20,76,42,1008,22.2187,24.8669,7
658,58.7808,22.7266,19,17,59,19,1015,29.5476,28.0959,16
659,24.3925,0.0,27,3,88,48,1010,28.4033,11.8216,2
660,50.1772,11.9432,23,10,64,24,1013,33.843,32.5809,9
661,12.3153,17.6595,18,23,61,90,1013,4.88878,0.2238,20
662,23.6093,0.0,15,14,83,100,1003,21.0356,24.072,20
663,74.1419,19.8603,29,13,36,47,1013,35.8747,38.0494,5
664,31.1971,0.0,26,12,70,6,1009,28.497,23.233,18
665,38.8512,24.9136,23,35,59,0,1016,33.5297,20.2064,9
666,60.1022,51.1083,23,5,92,21,1010,34.1429,30.5283,2
667,62.9666,26.0915,24,5,50,0,1012,34.4715,40.7923,1
668,72.1185,27.4201,26,22,84,30,1006,56.1313,45.8996,11
669,0.0,12.2085,25,4,100,57,1008,26.7018,16.3609,2
670,19.8964,7.149,19,18,61,47,1014,7.2146,12.1846,8
671,75.4504,29.2227,15,8,90,0,1017,40.5341,28.3293,5
672,35.5758,14.8543,28,18,73,33,1009,16.9584,22.6286,6
673,9.12361,0.0,23,60,60,55,1008,4.1946,6.52131,15
674,0.0,0.0,27,10,86,34,1012,17.731,15.8218,13
675,22.8727,12.424,29,11,36,0,1012,18.4804,9.5315,17
676,72.1185,28.3124,22,12,77,19,1009,35.104,40.4249,8
677,0.0,0.0,27,12,84,78,1007,26.0588,21.97,14
678,42.0114,0.0,17,23,77,99,1019,36.7645,26.5509,14
679,72.1185,28.3124,28,9,77,30,1014,46.4843,40.6538,8
680,0.0,0.0,28,1,76,78,1012,9.97299,9.34978,18
681,50.1772,30.15,28,1,76,78,1012,26.5061,30.2217,18
682,40.9425,0.0,18,22,83,4,1014,45.5676,30.3805,15
683,42.0114,23.417,25,13,38,0,1014,27.9934,34.154,17
684,50.1772,39.2129,15,34,73,4,1015,23.1454,20.7544,14
685,75.4504,43.6873,13,23,75,54,1002,22.5732,29.6158,10
686,58.7808,24.4346,30,6,68,27,1010,35.7043,27.4652,12
687,24.3925,0.0,27,2,91,56,1009,28.4033,57.162,2
688,72.1185,28.3124,28,15,70,51,1015,46.4843,38.9143,8
689,40.9425,24.3393,27,3,79,69,1010,31.6402,30.3805,18
690,55.6003,12.0863,15,8,90,0,1017,24.9023,27.0232,5
691,72.1185,28.3124,23,9,86,21,1012,35.104,40.4249,8
692,50.1772,0.0,27,3,80,16,1010,41.657,32.5809,7
693,74.1419,26.4227,27,9,82,29,1010,44.7208,59.914,7
694,31.1971,23.1603,23,22,55,21,1014,22.1296,41.6316,15
695,55.6003,30.2481,22,15,68,7,1010,47.3858,27.4572,19
696,42.0114,32.2233,26,12,71,18,1005,17.257,19.2246,16
697,74.1419,19.8603,27,12,42,0,1015,28.4451,33.4671,5
698,55.6003,20.5994,9,7,80,23,1023,8.32438,27.0232,3
699,23.6093,11.7945,30,10,32,0,1012,5.44928,13.4704,17
700,9.12361,0.0,30,31,67,9,1008,0.2566,0.2238,21
701,40.9425,32.8603,34,18,51,0,1008,14.0415,23.2475,17
702,62.9666,26.0915,27,9,77,55,1008,26.0712,29.9183,2
703,74.1419,35.0819,26,9,46,2,1014,31.4201,38.0494,11
704,53.017,23.4752,18,12,45,5,1023,17.9275,17.4355,2
705,31.1971,0.0,15,15,78,52,1016,16.7336,16.6352,14
706,23.6093,15.5404,27,3,79,69,1010,11.2582,12.9016,18
707,31.1971,26.0701,19,17,73,36,1019,3.99915,20.7329,20
708,29.9675,33.4692,27,10,86,34,1012,26.0396,22.107,13
709,60.1022,22.2231,28,22,71,15,1013,19.098,37.9844,8
710,35.5758,8.50222,23,7,88,7,1010,5.6652,14.2842,11
711,24.5617,21.7959,27,15,79,22,1009,25.4465,17.7695,4
712,58.7808,19.5385,29,6,39,0,1013,26.7752,25.1925,9
713,74.1419,53.739,22,12,77,19,1009,54.7206,33.9133,8
714,72.1185,47.3499,29,6,71,19,1010,30.046,40.8657,9
715,75.4504,41.961,29,17,72,25,1007,44.097,28.3293,4
716,58.7808,24.2897,27,3,90,84,1010,35.7043,34.9796,14
717,35.5758,20.1306,26,3,84,40,1010,11.5921,13.3835,9
718,72.1185,27.4201,27,7,79,36,1009,56.1313,45.8996,11
719,29.7883,0.0,18,16,52,14,1010,17.1679,16.8071,19
720,0.0,0.0,25,4,82,51,1006,14.1532,15.2357,16
721,35.5758,24.2078,33,12,25,4,1010,7.37123,17.3991,5
722,33.3753,47.0303,30,5,35,0,1012,50.5071,29.6167,1
723,19.8964,14.5461,21,9,53,33,1015,8.5222,12.1846,5
724,13.5961,0.0,27,15,79,22,1009,9.65222,5.57108,4
725,26.6919,0.0,27,13,86,23,1010,27.4188,25.91,20
726,58.7808,19.5385,28,18,60,8,1012,16.7842,27.4652,9
727,62.9666,42.961,30,9,60,0,1008,44.023,28.0572,17
728,60.1022,51.1083,20,9,42,52,1015,36.6574,37.9844,1
729,42.0114,32.2233,19,17,59,19,1015,41.4803,26.2645,16
730,62.9666,0.0,15,34,73,4,1015,0.2566,32.4694,14
731,75.4504,23.3196,18,9,90,87,1012,17.3307,45.2291,8
732,38.8512,0.0,27,3,88,48,1010,23.6153,20.2064,2
733,72.1185,28.3124,15,18,65,78,1013,35.2779,45.8996,8
734,62.9666,26.0915,27,2,82,37,1010,26.0712,29.9183,2
735,62.9666,24.4964,34,4,36,20,1009,26.0712,40.7923,15
736,50.1772,25.6783,30,24,27,4,1015,21.1281,32.7897,15
737,72.1185,29.9567,33,12,25,4,1010,41.6504,30.6193,5
738,38.8512,24.9136,29,6,71,19,1010,23.6153,24.6084,9
739,23.6093,11.6107,23,60,60,55,1008,5.4086,12.9016,15
740,33.3753,47.0303,27,3,88,48,1010,24.9261,12.0704,2
741,0.0,0.0,29,16,77,22,1009,17.731,33.8394,20
742,33.3753,47.0303,18,12,45,5,1023,34.1474,23.2675,2
743,50.1772,30.4913,23,12,92,100,1011,26.5061,20.7544,19
744,60.1022,33.0075,16,27,59,37,1017,30.9477,37.9844,5
745,72.1185,36.6582,27,28,80,39,1009,49.9258,40.4249,10
746,62.9666,23.9643,33,4,44,49,1007,34.4715,40.7923,5
747,0.0,20.8572,18,27,82,2,1018,3.49698,3.43138,11
748,0.0,0.0,18,12,45,5,1023,0.2566,0.2238,2
749,75.4504,0.0,18,23,61,90,1013,36.6616,28.3293,20
750,58.7808,26.6489,22,17,80,31,1016,49.0151,34.9796,5
751,58.7808,19.5385,22,26,33,0,1023,21.9839,27.4652,9
752,53.017,0.0,33,4,44,49,1007,29.1294,31.198,5
753,23.6093,0.0,28,15,70,51,1015,3.7356,7.6117,8
754,72.1185,37.929,23,0,94,58,1011,35.104,40.8657,7
755,33.1031,45.4004,29,30,77,6,1009,46.3981,44.1677,21
756,50.1772,39.2129,17,22,75,33,1015,24.8148,20.7544,14
757,0.0,0.0,35,9,44,0,1003,14.2326,13.7734,18
758,58.7808,26.6489,33,12,25,4,1010,26.7752,27.4652,5
759,38.8512,18.3955,18,10,68,0,1010,11.2477,16.2546,5
760,53.017,26.611,27,16,79,80,1012,38.4293,32.3246,6
761,26.6919,0.0,17,22,68,10,1011,10.7207,6.83652,4
762,62.9666,32.0163,25,4,82,51,1006,32.0613,29.9183,16
763,53.017,30.9292,18,16,65,40,1010,11.2418,24.4113,13
764,13.5961,0.0,14,12,79,92,1022,0.2566,0.2238,14
765,74.1419,26.4227,23,0,94,58,1011,54.7206,40.629,7
766,62.9666,23.9643,29,13,36,47,1013,16.1703,29.9183,5
767,74.1419,35.8553,21,6,66,39,1017,27.3601,34.9702,4
768,75.4504,25.5084,17,21,66,31,1022,33.4983,28.3293,3
769,75.4504,29.2227,29,9,76,19,1007,24.2337,45.2291,5
770,72.1185,43.848,17,20,66,78,1002,45.3208,45.8996,4
771,31.4101,9.25055,27,15,79,22,1009,45.4385,13.9159,4
772,75.4504,33.0998,20,16,61,2,1003,35.4564,28.3293,7
773,75.4504,0.0,28,17,78,56,1008,44.097,49.4372,20
774,60.1022,32.2591,29,17,72,25,1007,32.6521,31.1885,4
775,0.0,0.0,27,3,63,56,1010,5.6652,0.2238,15
776,53.017,19.3758,24,27,79,2,1014,45.9889,30.3221,9
777,35.5758,20.1306,20,21,68,2,1022,9.7798,17.3991,9
778,0.0,0.0,33,18,51,0,1010,4.1946,10.4875,17
779,75.4504,28.2781,26,6,37,6,1011,72.0645,49.4372,9
780,31.4101,22.2998,28,12,48,0,1014,33.5932,18.6501,5
781,72.1185,29.9567,27,12,42,0,1015,23.1046,30.6193,5
782,0.0,0.0,14,11,74,78,1015,21.0868,34.0449,10
783,74.1419,26.4227,23,2,93,58,1010,54.7206,40.629,7
784,29.7883,0.0,21,2,67,46,1015,67.3747,28.8279,15
785,24.9177,3.19997,20,25,85,4,1013,5.74843,10.5823,11
786,55.6003,29.4999,19,14,67,23,1019,24.9023,8.87793,11
787,28.3833,31.128,16,11,70,16,1002,20.4056,17.1691,10
788,12.3153,7.4543,30,10,32,0,1012,0.2566,0.6714,17
789,75.4504,28.7134,27,16,79,80,1012,44.097,38.4666,6
790,26.6919,0.0,29,16,77,22,1009,27.4188,25.91,20
791,60.1022,31.2978,26,3,84,40,1010,33.7254,30.5283,9
792,0.0,0.0,18,22,83,4,1014,14.3356,9.8822,15
793,74.1419,35.0819,26,22,84,30,1006,41.6468,34.9702,11
794,74.1419,35.0819,23,6,74,55,1009,67.3716,40.629,11
795,75.4504,43.6873,27,28,80,39,1009,42.5605,30.9742,10
796,75.4504,27.5146,21,29,62,3,1014,18.8181,28.4227,13
797,0.0,12.3618,32,15,47,0,1006,38.7024,38.4728,3
798,75.4504,0.0,27,2,91,56,1009,28.2105,49.4372,2
799,74.1419,42.7845,9,7,80,23,1023,52.2736,32.0341,3
800,58.7808,0.0,28,5,70,33,1012,24.4179,36.1303,19
801,19.8964,2.7941,21,10,40,9,1014,0.2566,17.7086,11
