batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,season,player_name,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,is_out,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,match_number,result,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,runs_conceded,deliveries,wickets_taken,bowling_contribution
9.00736,9.00736,25,13,0,55,13,1010,4,1,1,0,13.3375,11.5923,15,Lahiru Kumara,5,7,1,0,71.43,2,0.03067484662576687,71.43,163,10,236,0,9,3831,0,52.6447,52.6447,19.0,5.0,0.0,81.0,12.0,1012.0,4.0,1.0,18.3214,30.0707,49.0,48.0,1.0,0.3006134969325153
9.12361,9.12361,25,13,0,55,13,1010,4,1,1,0,4.1552,6.52131,15,Lakshan Sandakan,0,5,0,0,0.0,1,0.0,0.0,163,10,236,0,9,3831,0,87.0907,6.7311,19.0,5.0,0.0,81.0,12.0,1012.0,4.0,1.0,35.157,52.191,33.0,36.0,0.0,0.20245398773006135
40.9425,40.9425,18,22,0,83,4,1014,4,2,1,0,45.5676,30.3805,15,Niroshan Dickwella,58,47,9,0,123.4,2,0.17737003058103976,123.4,327,10,289,368,10,3833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.9666,24.4964,18,22,0,83,4,1014,4,2,1,0,42.1503,27.935,15,Upul Tharanga,119,90,11,7,132.22,2,0.363914373088685,132.22,327,10,289,368,10,3833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0114,30.9679,18,22,0,83,4,1014,4,2,1,0,31.9921,26.2645,15,Kusal Mendis,29,34,3,0,85.29,2,0.08868501529051988,85.29,327,10,289,368,10,3833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,18,22,0,83,4,1014,4,2,1,0,44.1074,26.7075,15,Sandun Weerakkody,58,51,7,1,113.73,2,0.17737003058103976,113.73,327,10,289,368,10,3833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1971,23.1603,18,22,0,83,4,1014,4,2,1,0,14.7756,23.233,15,Dhananjaya de Silva,5,14,0,0,35.71,2,0.01529051987767584,35.71,327,10,289,368,10,3833,0,92.2034,19.6637,23.0,24.0,0.0,60.0,0.0,1014.0,4.0,1.0,9.0913,36.7886,18.0,18.0,0.0,0.05504587155963303
29.7883,29.7883,18,22,0,83,4,1014,4,2,1,0,36.2082,28.8279,15,Asela Gunaratne,38,31,3,1,122.58,2,0.1162079510703364,122.58,327,10,289,368,10,3833,0,73.8808,73.8808,23.0,24.0,0.0,60.0,0.0,1014.0,4.0,1.0,5.3107,71.099,16.0,12.0,0.0,0.04892966360856269
38.8512,27.2721,18,22,0,83,4,1014,4,2,1,0,8.2656,16.2546,15,Nuwan Kulasekara,1,2,0,0,50.0,2,0.0030581039755351682,50.0,327,10,289,368,10,3833,0,413.386,18.254,23.0,24.0,0.0,60.0,0.0,1014.0,4.0,1.0,24.6057,81.6954,74.0,60.0,0.0,0.22629969418960244
26.8548,23.4509,18,22,0,83,4,1014,4,2,1,0,5.74843,21.9292,15,Sachith Pathirana,1,3,0,0,33.33,2,0.0030581039755351682,33.33,327,10,289,368,10,3833,0,70.8099,16.1549,23.0,24.0,0.0,60.0,0.0,1014.0,4.0,1.0,12.6295,27.7096,55.0,60.0,2.0,0.16819571865443425
0.0,0.0,18,22,0,83,4,1014,4,2,1,0,14.3356,9.8822,15,Lahiru Madushanka,6,8,1,0,75.0,2,0.01834862385321101,75.0,327,10,289,368,10,3833,0,0.0,0.0,23.0,24.0,0.0,60.0,0.0,1014.0,4.0,1.0,23.9102,19.9617,69.0,60.0,1.0,0.21100917431192662
9.00736,9.00736,18,22,0,83,4,1014,4,2,1,0,2.87339,11.5923,15,Lahiru Kumara,1,7,0,0,14.29,1,0.0030581039755351682,14.29,327,10,289,368,10,3833,0,52.6447,52.6447,23.0,24.0,0.0,60.0,0.0,1014.0,4.0,1.0,11.3237,30.0707,73.0,42.0,2.0,0.22324159021406728
9.12361,9.12361,18,22,0,83,4,1014,4,2,1,0,8.2656,6.52131,15,Lakshan Sandakan,1,2,0,0,50.0,2,0.0030581039755351682,50.0,327,10,289,368,10,3833,0,87.0907,6.7311,23.0,24.0,0.0,60.0,0.0,1014.0,4.0,1.0,20.1297,52.191,62.0,48.0,0.0,0.18960244648318042
40.9425,40.9425,21,2,0,67,46,1015,4,2,1,1,31.409,30.3805,15,Niroshan Dickwella,39,19,5,2,205.26,2,0.13175675675675674,205.26,296,8,300,385,24,3834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.9666,24.4964,21,2,0,67,46,1015,4,2,1,1,13.0792,27.935,15,Upul Tharanga,7,11,0,0,63.64,2,0.02364864864864865,63.64,296,8,300,385,24,3834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0114,30.9679,21,2,0,67,46,1015,4,2,1,1,13.552,26.2645,15,Kusal Mendis,1,7,0,0,14.29,2,0.0033783783783783786,14.29,296,8,300,385,24,3834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,21,2,0,67,46,1015,4,2,1,1,21.6242,26.7075,15,Sandun Weerakkody,10,9,1,0,111.11,2,0.033783783783783786,111.11,296,8,300,385,24,3834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1971,23.1603,21,2,0,67,46,1015,4,2,1,1,15.2721,23.233,15,Dhananjaya de Silva,11,19,1,0,57.89,2,0.037162162162162164,57.89,296,8,300,385,24,3834,0,92.2034,19.6637,28.0,6.0,0.0,46.0,47.0,1013.0,4.0,1.0,16.2822,36.7886,24.0,24.0,0.0,0.08108108108108109
29.7883,29.7883,21,2,0,67,46,1015,4,2,1,1,67.3747,28.8279,15,Asela Gunaratne,114,117,14,2,97.44,1,0.38513513513513514,97.44,296,8,300,385,24,3834,0,73.8808,73.8808,28.0,6.0,0.0,46.0,47.0,1013.0,4.0,1.0,13.6939,71.099,46.0,30.0,0.0,0.1554054054054054
26.8548,23.4509,21,2,0,67,46,1015,4,2,1,1,39.6545,21.9292,15,Sachith Pathirana,56,62,6,1,90.32,2,0.1891891891891892,90.32,296,8,300,385,24,3834,0,70.8099,16.1549,28.0,6.0,0.0,46.0,47.0,1013.0,4.0,1.0,14.68,27.7096,43.0,36.0,0.0,0.14527027027027026
0.0,0.0,21,2,0,67,46,1015,4,2,1,1,14.0396,9.8822,15,Lahiru Madushanka,7,10,1,0,70.0,2,0.02364864864864865,70.0,296,8,300,385,24,3834,0,0.0,0.0,28.0,6.0,0.0,46.0,47.0,1013.0,4.0,1.0,11.9676,19.9617,70.0,48.0,2.0,0.23648648648648649
12.1097,9.84625,21,2,0,67,46,1015,4,2,1,1,9.34199,10.4209,15,Jeffrey Vandersay,7,18,1,0,38.89,2,0.02364864864864865,38.89,296,8,300,385,24,3834,0,48.4599,18.7158,28.0,6.0,0.0,46.0,47.0,1013.0,4.0,1.0,22.7974,42.1609,61.0,60.0,1.0,0.20608108108108109
23.6093,12.9477,21,2,0,67,46,1015,4,2,1,1,20.2225,12.9016,15,Suranga Lakmal,20,28,1,1,71.43,1,0.06756756756756757,71.43,296,8,300,385,24,3834,0,288.64,15.0813,28.0,6.0,0.0,46.0,47.0,1013.0,4.0,1.0,10.2603,41.0215,71.0,60.0,3.0,0.23986486486486486
9.00736,9.00736,21,2,0,67,46,1015,4,2,1,1,9.00736,11.5923,15,Lahiru Kumara,0,0,0,0,0.0,0,0.0,0.0,296,8,300,385,24,3834,0,52.6447,52.6447,28.0,6.0,0.0,46.0,47.0,1013.0,4.0,1.0,18.4481,30.0707,60.0,42.0,0.0,0.20270270270270271
36.6786,23.1957,27,3,0,63,56,1010,4,2,2,1,17.2621,20.0408,15,Danushka Gunathilaka,0,3,0,0,0.0,2,0.0,0.0,234,10,271,325,9,3855,0,39.0088,18.6629,31.0,5.0,0.0,46.0,45.0,1010.0,4.0,1.0,7.5487,11.8319,22.0,18.0,0.0,0.09401709401709402
62.9666,24.4964,27,3,0,63,56,1010,4,2,2,1,26.0712,40.7923,15,Upul Tharanga,19,29,3,0,65.52,2,0.0811965811965812,65.52,234,10,271,325,9,3855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0114,30.9679,27,3,0,63,56,1010,4,2,2,1,24.6787,34.154,15,Kusal Mendis,4,17,0,0,23.53,2,0.017094017094017096,23.53,234,10,271,325,9,3855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,24.2897,27,3,0,63,56,1010,4,2,2,1,35.7043,25.1925,15,Dinesh Chandimal,59,70,6,0,84.29,2,0.25213675213675213,84.29,234,10,271,325,9,3855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.7883,29.7883,27,3,0,63,56,1010,4,2,2,1,30.2641,23.6162,15,Asela Gunaratne,24,40,2,0,60.0,2,0.10256410256410256,60.0,234,10,271,325,9,3855,0,73.8808,73.8808,31.0,5.0,0.0,46.0,45.0,1010.0,4.0,1.0,19.8763,23.0978,40.0,60.0,1.0,0.17094017094017094
29.9675,30.322,27,3,0,63,56,1010,4,2,2,1,27.0023,23.0997,15,Milinda Siriwardana,22,25,1,1,88.0,2,0.09401709401709402,88.0,234,10,271,325,9,3855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.8548,23.4509,27,3,0,63,56,1010,4,2,2,1,25.2112,28.0977,15,Sachith Pathirana,31,32,3,0,96.88,2,0.13247863247863248,96.88,234,10,271,325,9,3855,0,70.8099,16.1549,31.0,5.0,0.0,46.0,45.0,1010.0,4.0,1.0,12.2211,11.6607,27.0,30.0,0.0,0.11538461538461539
55.6003,24.072,27,3,0,63,56,1010,4,2,2,1,26.9486,28.2395,15,Thisara Perera,55,35,4,2,157.14,2,0.23504273504273504,157.14,234,10,271,325,9,3855,0,441.988,19.212,31.0,5.0,0.0,46.0,45.0,1010.0,4.0,1.0,29.0246,51.752,63.0,48.0,0.0,0.2692307692307692
23.6093,12.9477,27,3,0,63,56,1010,4,2,2,1,11.2582,13.4704,15,Suranga Lakmal,8,9,1,0,88.89,2,0.03418803418803419,88.89,234,10,271,325,9,3855,0,288.64,15.0813,31.0,5.0,0.0,46.0,45.0,1010.0,4.0,1.0,18.6388,44.1083,45.0,48.0,2.0,0.19230769230769232
9.12361,9.12361,27,3,0,63,56,1010,4,2,2,1,10.943,8.00706,15,Lakshan Sandakan,3,7,0,0,42.86,2,0.01282051282051282,42.86,234,10,271,325,9,3855,0,87.0907,6.7311,31.0,5.0,0.0,46.0,45.0,1010.0,4.0,1.0,44.1662,13.7674,43.0,48.0,1.0,0.18376068376068377
9.00736,9.00736,27,3,0,63,56,1010,4,2,2,1,5.6652,0.2238,15,Lahiru Kumara,0,4,0,0,0.0,1,0.0,0.0,234,10,271,325,9,3855,0,52.6447,52.6447,31.0,5.0,0.0,46.0,45.0,1010.0,4.0,1.0,27.8175,26.3492,74.0,48.0,1.0,0.3162393162393162
36.6786,23.1957,34,4,0,36,20,1009,4,1,1,1,17.2621,20.0408,15,Danushka Gunathilaka,9,11,1,0,81.82,2,0.028938906752411574,81.82,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.9666,24.4964,34,4,0,36,20,1009,4,1,1,1,26.0712,40.7923,15,Upul Tharanga,65,76,9,0,85.53,2,0.2090032154340836,85.53,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0114,30.9679,34,4,0,36,20,1009,4,1,1,1,24.6787,34.154,15,Kusal Mendis,102,107,9,1,95.33,2,0.3279742765273312,95.33,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,24.2897,34,4,0,36,20,1009,4,1,1,1,35.7043,25.1925,15,Dinesh Chandimal,24,30,1,0,80.0,2,0.07717041800643087,80.0,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.7883,29.7883,34,4,0,36,20,1009,4,1,1,1,30.2641,23.6162,15,Asela Gunaratne,39,28,4,1,139.29,2,0.12540192926045016,139.29,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.9675,30.322,34,4,0,36,20,1009,4,1,1,1,27.0023,23.0997,15,Milinda Siriwardana,30,30,3,0,100.0,2,0.09646302250803858,100.0,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.6003,24.072,34,4,0,36,20,1009,4,1,1,1,26.9486,28.2395,15,Thisara Perera,9,6,1,0,150.0,2,0.028938906752411574,150.0,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.747,21.97,34,4,0,36,20,1009,4,1,1,1,21.6622,24.1428,15,Dilruwan Perera,9,8,1,0,112.5,2,0.028938906752411574,112.5,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.8512,27.2721,34,4,0,36,20,1009,4,1,1,1,23.6153,13.4982,15,Nuwan Kulasekara,2,2,0,0,100.0,1,0.006430868167202572,100.0,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.6093,12.9477,34,4,0,36,20,1009,4,1,1,1,11.2582,13.4704,15,Suranga Lakmal,0,1,0,0,0.0,2,0.0,0.0,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.3153,0.2238,34,4,0,36,20,1009,4,1,1,1,0.2566,0.6714,15,Nuwan Pradeep,0,1,0,0,0.0,2,0.0,0.0,311,10,299,0,22,3856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6786,23.1957,33,9,1,57,21,1012,4,1,1,0,29.3726,20.0408,15,Danushka Gunathilaka,34,38,3,1,89.47,2,0.12142857142857143,89.47,280,9,300,0,19,3858,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.9666,24.4964,33,9,1,57,21,1012,4,1,1,0,53.8172,40.7923,15,Upul Tharanga,35,35,5,1,100.0,2,0.125,100.0,280,9,300,0,19,3858,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0114,30.9679,33,9,1,57,21,1012,4,1,1,0,35.8268,34.154,15,Kusal Mendis,54,76,4,0,71.05,2,0.19285714285714287,71.05,280,9,300,0,19,3858,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,24.2897,33,9,1,57,21,1012,4,1,1,0,18.9556,25.1925,15,Dinesh Chandimal,21,35,2,0,60.0,2,0.075,60.0,280,9,300,0,19,3858,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.9675,30.322,33,9,1,57,21,1012,4,1,1,0,17.0896,23.0997,15,Milinda Siriwardana,12,16,1,0,75.0,2,0.04285714285714286,75.0,280,9,300,0,19,3858,1,63.9646,21.7127,29.0,10.0,3.0,73.0,32.0,1010.0,3.0,1.0,10.4946,11.0747,23.0,30.0,0.0,0.08214285714285714
29.7883,29.7883,33,9,1,57,21,1012,4,1,1,0,27.5304,23.6162,15,Asela Gunaratne,34,44,3,0,77.27,2,0.12142857142857143,77.27,280,9,300,0,19,3858,1,73.8808,73.8808,29.0,10.0,3.0,73.0,32.0,1010.0,3.0,1.0,5.3107,23.0978,16.0,12.0,0.0,0.05714285714285714
55.6003,24.072,33,9,1,57,21,1012,4,1,1,0,30.1117,28.2395,15,Thisara Perera,52,40,4,1,130.0,2,0.18571428571428572,130.0,280,9,300,0,19,3858,1,441.988,19.212,29.0,10.0,3.0,73.0,32.0,1010.0,3.0,1.0,10.2339,51.752,14.0,12.0,0.0,0.05
24.9177,26.5036,33,9,1,57,21,1012,4,1,1,0,5.74843,5.71563,15,Seekkuge Prasanna,1,3,0,0,33.33,2,0.0035714285714285713,33.33,280,9,300,0,19,3858,1,160.701,44.7612,29.0,10.0,3.0,73.0,32.0,1010.0,3.0,1.0,11.0995,11.7109,33.0,60.0,2.0,0.11785714285714285
23.747,21.97,33,9,1,57,21,1012,4,1,1,0,27.732,24.1428,15,Dilruwan Perera,15,11,2,0,136.36,2,0.05357142857142857,136.36,280,9,300,0,19,3858,1,39.5303,26.1103,29.0,10.0,3.0,73.0,32.0,1010.0,3.0,1.0,12.0731,17.5782,47.0,60.0,2.0,0.16785714285714284
38.8512,27.2721,33,9,1,57,21,1012,4,1,1,0,15.8156,13.4982,15,Nuwan Kulasekara,1,1,0,0,100.0,1,0.0035714285714285713,100.0,280,9,300,0,19,3858,1,413.386,18.254,29.0,10.0,3.0,73.0,32.0,1010.0,3.0,1.0,15.7275,31.7433,37.0,45.0,4.0,0.13214285714285715
23.6093,12.9477,33,9,1,57,21,1012,4,1,1,0,31.3746,13.4704,15,Suranga Lakmal,2,1,0,0,200.0,1,0.007142857142857143,200.0,280,9,300,0,19,3858,1,288.64,15.0813,29.0,10.0,3.0,73.0,32.0,1010.0,3.0,1.0,9.742,44.1083,38.0,48.0,2.0,0.1357142857142857
40.9425,35.6938,19,17,0,59,19,1015,4,2,1,1,24.4031,30.3805,16,Niroshan Dickwella,41,33,5,1,124.24,2,0.2019704433497537,124.24,203,10,249,300,15,3877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.9666,24.4964,19,17,0,59,19,1015,4,2,1,1,38.9493,27.935,16,Upul Tharanga,57,69,6,0,82.61,2,0.28078817733990147,82.61,203,10,249,300,15,3877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0114,30.9679,19,17,0,59,19,1015,4,2,1,1,41.4803,26.2645,16,Kusal Mendis,11,10,2,0,110.0,2,0.054187192118226604,110.0,203,10,249,300,15,3877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,40.2431,19,17,0,59,19,1015,4,2,1,1,29.5476,28.0959,16,Dinesh Chandimal,12,21,1,0,57.14,2,0.059113300492610835,57.14,203,10,249,300,15,3877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3925,24.3925,19,17,0,59,19,1015,4,2,1,1,0.2566,0.2238,16,Chamara Kapugedera,0,1,0,0,0.0,2,0.0,0.0,203,10,249,300,15,3877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.1772,25.6783,19,17,0,59,19,1015,4,2,1,1,31.674,30.2217,16,Kusal Perera,44,66,5,0,66.67,1,0.21674876847290642,66.67,203,10,249,300,15,3877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.7883,30.6188,19,17,0,59,19,1015,4,2,1,1,32.3706,28.8279,16,Asela Gunaratne,4,13,0,0,30.77,2,0.019704433497536946,30.77,203,10,249,300,15,3877,0,73.8808,33.1899,18.0,15.0,0.0,63.0,13.0,1015.0,4.0,1.0,28.6769,71.099,64.0,60.0,0.0,0.31527093596059114
24.9177,26.5036,19,17,0,59,19,1015,4,2,1,1,19.0291,15.6122,16,Seekkuge Prasanna,13,20,0,1,65.0,2,0.06403940886699508,65.0,203,10,249,300,15,3877,0,160.701,44.7612,18.0,15.0,0.0,63.0,13.0,1015.0,4.0,1.0,43.1486,25.6407,72.0,60.0,1.0,0.35467980295566504
23.6093,11.6107,19,17,0,59,19,1015,4,2,1,1,6.63247,12.9016,16,Suranga Lakmal,0,3,0,0,0.0,2,0.0,0.0,203,10,249,300,15,3877,0,288.64,29.1952,18.0,15.0,0.0,63.0,13.0,1015.0,4.0,1.0,29.426,41.0215,51.0,60.0,1.0,0.2512315270935961
35.5758,35.5758,19,17,0,59,19,1015,4,2,1,1,21.6739,11.1306,16,Lasith Malinga,1,2,0,0,50.0,2,0.0049261083743842365,50.0,203,10,249,300,15,3877,0,594.115,594.115,18.0,15.0,0.0,63.0,13.0,1015.0,4.0,1.0,35.5419,68.7139,57.0,60.0,0.0,0.28078817733990147
12.3153,18.5053,19,17,0,59,19,1015,4,2,1,1,4.88878,8.67977,16,Nuwan Pradeep,5,12,1,0,41.67,2,0.024630541871921183,41.67,203,10,249,300,15,3877,0,158.92,27.0786,18.0,15.0,0.0,63.0,13.0,1015.0,4.0,1.0,29.6271,13.2492,54.0,60.0,2.0,0.2660098522167488
40.9425,35.6938,16,29,0,82,96,1009,4,2,1,1,24.4031,26.1648,16,Niroshan Dickwella,7,18,0,0,38.89,2,0.021739130434782608,38.89,322,3,292,322,17,3882,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6786,26.3427,16,29,0,82,96,1009,4,2,1,1,47.8092,23.9858,16,Danushka Gunathilaka,76,72,7,2,105.56,2,0.2360248447204969,105.56,322,3,292,322,17,3882,1,39.0088,18.6629,17.0,30.0,0.0,77.0,100.0,1010.0,4.0,1.0,28.6769,21.6974,41.0,48.0,0.0,0.12732919254658384
42.0114,30.9679,16,29,0,82,96,1009,4,2,1,1,41.4803,19.2246,16,Kusal Mendis,89,93,11,1,95.7,2,0.27639751552795033,95.7,322,3,292,322,17,3882,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.1772,25.6783,16,29,0,82,96,1009,4,2,1,1,31.674,18.5282,16,Kusal Perera,47,44,5,0,106.82,2,0.14596273291925466,106.82,322,3,292,322,17,3882,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,33.0669,16,29,0,82,96,1009,4,2,1,1,36.6616,45.2291,16,Angelo Mathews,52,45,6,0,115.56,1,0.16149068322981366,115.56,322,3,292,322,17,3882,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.7883,30.6188,16,29,0,82,96,1009,4,2,1,1,32.3706,34.4142,16,Asela Gunaratne,34,21,2,2,161.9,1,0.10559006211180125,161.9,322,3,292,322,17,3882,1,73.8808,33.1899,17.0,30.0,0.0,77.0,100.0,1010.0,4.0,1.0,28.6769,19.6586,7.0,18.0,1.0,0.021739130434782608
23.6093,11.6107,16,29,0,82,96,1009,4,2,1,1,6.63247,7.6117,16,Suranga Lakmal,0,0,0,0,0.0,0,0.0,0.0,322,3,292,322,17,3882,1,288.64,29.1952,17.0,30.0,0.0,77.0,100.0,1010.0,4.0,1.0,29.426,45.2125,72.0,60.0,1.0,0.2236024844720497
12.3153,18.5053,16,29,0,82,96,1009,4,2,1,1,4.88878,0.4476,16,Nuwan Pradeep,0,0,0,0,0.0,0,0.0,0.0,322,3,292,322,17,3882,1,158.92,27.0786,17.0,30.0,0.0,77.0,100.0,1010.0,4.0,1.0,29.6271,36.2933,73.0,60.0,1.0,0.2267080745341615
55.6003,25.3841,16,29,0,82,96,1009,4,2,1,1,22.7935,27.4583,16,Thisara Perera,0,0,0,0,0.0,0,0.0,0.0,322,3,292,322,17,3882,1,441.988,13.2901,17.0,30.0,0.0,77.0,100.0,1010.0,4.0,1.0,52.0183,85.9906,54.0,54.0,1.0,0.16770186335403728
35.5758,35.5758,16,29,0,82,96,1009,4,2,1,1,21.6739,22.6286,16,Lasith Malinga,0,0,0,0,0.0,0,0.0,0.0,322,3,292,322,17,3882,1,594.115,594.115,17.0,30.0,0.0,77.0,100.0,1010.0,4.0,1.0,35.5419,93.0253,70.0,60.0,2.0,0.21739130434782608
40.9425,35.6938,16,28,0,75,63,1019,4,1,1,0,46.6361,23.2475,16,Niroshan Dickwella,73,86,4,0,84.88,2,0.3093220338983051,84.88,236,10,296,0,19,3888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.6786,26.3427,16,28,0,75,63,1019,4,1,1,0,28.0478,35.555,16,Danushka Gunathilaka,13,20,2,0,65.0,2,0.05508474576271186,65.0,236,10,296,0,19,3888,0,39.0088,18.6629,15.0,31.0,0.0,78.0,43.0,1019.0,4.0,1.0,10.2339,6.5329,2.0,6.0,0.0,0.00847457627118644
42.0114,30.9679,16,28,0,75,63,1019,4,1,1,0,17.0784,14.3522,16,Kusal Mendis,27,29,4,0,93.1,2,0.11440677966101695,93.1,236,10,296,0,19,3888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,40.2431,16,28,0,75,63,1019,4,1,1,0,14.1351,27.4652,16,Dinesh Chandimal,0,2,0,0,0.0,2,0.0,0.0,236,10,296,0,19,3888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,33.0669,16,28,0,75,63,1019,4,1,1,0,17.3307,38.4666,16,Angelo Mathews,39,54,2,1,72.22,2,0.1652542372881356,72.22,236,10,296,0,19,3888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1971,23.1603,16,28,0,75,63,1019,4,1,1,0,3.99915,3.19997,16,Dhananjaya de Silva,1,6,0,0,16.67,2,0.00423728813559322,16.67,236,10,296,0,19,3888,0,92.2034,19.6637,15.0,31.0,0.0,78.0,43.0,1019.0,4.0,1.0,4.7544,2.2347,3.0,6.0,0.0,0.012711864406779662
