,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,deliveries,wickets_taken,bowling_contribution,economy
766,19.7214,19.7214,22,8,0,38,3,1021,3,2,0,1,19.7214,17.027,0,0,0,0,2,0.0,0.0,270,4,290,269.0,6,183.552,183.552,20.0,5.0,0.0,47.0,7.0,1023.0,3.0,0.0,24.4245,27.6534,1,0,0.2,2
767,24.3925,24.3925,25,4,6,82,51,1006,2,1,0,0,24.0069,20.5678,1,2,0,0,2,0.1694915254237288,65.57,236,8,300,236.0,22,0.0,0.0,24.0,4.0,0.0,86.0,34.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
768,60.1022,51.1083,26,3,0,82,12,1011,3,2,1,0,32.6521,29.3352,0,0,0,0,1,0.0075187969924812,20.0,266,9,300,278.0,29,0.0,0.0,29.0,9.0,0.0,59.0,20.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
769,55.6003,20.3849,23,35,0,59,0,1016,3,2,1,1,17.1148,24.3489,0,0,0,0,1,0.0174216027874564,35.71,287,8,298,285.0,17,441.988,36.8797,24.0,24.0,0.0,61.0,7.0,1016.0,3.0,0.0,26.7226,80.4983,0,0,0.0662020905923344,2
770,60.1022,51.1083,26,9,1,88,26,1012,3,1,0,1,33.7254,61.5978,3,2,2,0,1,0.3012048192771084,123.46,332,7,300,332.0,12,0.0,0.0,25.0,10.0,0.0,89.0,24.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
771,50.1772,11.9432,26,18,0,67,11,1007,3,1,0,1,36.2459,30.2217,0,0,0,0,0,0.0262172284644194,77.78,267,10,296,267.0,13,0.0,0.0,22.0,14.0,0.0,86.0,14.0,1009.0,3.0,0.0,0.0,0.0,0,0,0.0,0
772,60.1022,22.2231,24,27,0,79,2,1014,3,2,1,1,16.456,37.9844,0,0,0,0,1,0.0339622641509433,75.0,265,8,296,265.0,8,0.0,0.0,26.0,28.0,0.0,71.0,3.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
773,28.3833,28.3833,24,2,0,78,0,1011,3,2,0,1,10.0501,9.30173,0,0,0,0,2,0.0398230088495575,37.5,226,10,299,232.0,9,186.993,186.993,38.0,12.0,0.0,18.0,6.0,1010.0,3.0,0.0,11.934,28.8981,1,1,0.1991150442477876,2
774,42.0114,21.2279,22,13,1,86,64,1019,3,2,0,1,31.7064,26.2645,1,1,1,1,1,0.3388429752066115,132.26,121,5,144,193.0,10,0.0,0.0,25.0,12.0,0.0,77.0,63.0,1019.0,3.0,0.0,0.0,0.0,0,0,0.0,0
775,38.8512,24.018,16,27,0,59,37,1017,3,1,0,0,48.5719,18.8785,0,0,0,0,2,0.0,0.0,320,4,300,320.0,14,413.386,44.2963,12.0,14.0,0.0,75.0,19.0,1019.0,3.0,1.0,25.1461,72.3546,1,0,0.221875,2
776,40.9425,40.9425,21,2,0,67,46,1015,3,2,0,1,31.409,30.3805,1,0,1,1,0,0.1317567567567567,205.26,296,8,300,385.0,24,0.0,0.0,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
777,0.0,0.0,27,3,5,88,48,1010,2,1,0,1,12.4274,8.4566,0,0,0,0,2,0.0041322314049586,100.0,242,9,300,242.0,11,68.7865,68.7865,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,1.0,26.1973,26.3519,1,0,0.2933884297520661,2
778,35.5758,39.2028,23,9,1,86,21,1012,3,2,1,0,21.6035,11.1306,0,0,0,0,2,0.0,0.0,239,2,264,239.0,20,594.115,38.7467,27.0,12.0,1.0,64.0,12.0,1008.0,3.0,0.0,49.9731,68.7139,1,1,0.2175732217573222,2
779,42.0114,30.9679,16,28,0,75,63,1019,3,1,0,0,17.0784,14.3522,0,0,1,0,0,0.1144067796610169,93.1,236,10,296,236.0,19,0.0,0.0,15.0,31.0,0.0,78.0,43.0,1019.0,3.0,0.0,0.0,0.0,0,0,0.0,0
780,50.1772,50.1772,19,20,0,63,8,1018,3,2,1,1,19.8951,24.8669,0,0,0,0,1,0.0813953488372093,87.5,172,2,241,171.0,5,0.0,0.0,19.0,11.0,2.0,60.0,5.0,1017.0,3.0,0.0,0.0,0.0,0,0,0.0,0
781,72.1185,45.5833,17,21,0,66,31,1022,3,1,0,1,40.9946,35.9733,1,1,1,0,1,0.2112676056338028,86.54,213,3,247,213.0,13,0.0,0.0,15.0,15.0,0.0,77.0,47.0,1023.0,3.0,0.0,0.0,0.0,0,0,0.0,0
782,19.7214,19.7214,32,15,0,47,0,1006,3,1,0,1,0.2566,5.9602,0,0,0,0,2,0.0,0.0,265,9,300,265.0,19,183.552,183.552,31.0,6.0,0.0,68.0,0.0,1007.0,3.0,1.0,7.0631,20.6891,1,1,0.090566037735849,2
783,55.6003,30.2481,19,14,0,67,2,1026,3,1,0,0,22.5796,31.866,0,0,0,0,2,0.1034482758620689,84.0,203,10,297,203.0,20,441.988,20.5512,19.0,16.0,0.0,71.0,7.0,1025.0,3.0,0.0,11.6579,43.6514,1,0,0.1379310344827586,2
784,55.6003,19.671,29,17,0,54,3,1015,3,2,1,0,14.0646,24.3489,0,0,0,0,2,0.0402298850574712,63.64,174,10,272,201.0,10,441.988,28.4425,30.0,11.0,0.0,46.0,0.0,1013.0,3.0,0.0,25.0018,80.4983,1,0,0.2068965517241379,2
785,74.1419,26.4227,15,18,0,65,78,1013,3,2,0,1,24.584,34.9702,1,1,0,0,0,0.1481481481481481,78.57,297,3,283,294.0,13,264.519,26.804,16.0,25.0,0.0,77.0,100.0,1010.0,3.0,0.0,16.6461,49.0315,0,0,0.0976430976430976,2
786,0.0,0.0,27,12,0,89,65,1009,3,2,1,0,20.0995,15.2357,0,0,0,0,2,0.0241545893719806,125.0,207,10,256,376.0,13,0.0,0.0,29.0,9.0,0.0,82.0,62.0,1007.0,3.0,0.0,21.4134,37.6275,1,0,0.3671497584541063,2
787,29.9675,29.9675,22,10,0,51,6,1020,3,2,0,0,29.9675,34.7352,0,0,0,0,2,0.0,0.0,277,2,278,277.0,7,63.9646,63.9646,19.0,12.0,0.0,58.0,41.0,1021.0,3.0,0.0,16.5008,19.1527,1,0,0.1191335740072202,2
788,17.6814,19.5664,24,3,11,94,70,1010,2,2,1,1,16.8255,17.6814,0,0,0,0,2,0.0,0.0,180,5,195,162.0,10,79.9514,13.7202,25.0,3.0,18.0,91.0,65.0,1009.0,1.0,0.0,31.243,9.45765,1,1,0.2166666666666666,2
789,31.1971,24.7374,16,18,0,57,24,1018,3,1,0,1,36.9246,26.6605,0,1,0,0,2,0.125,61.7,232,9,300,232.0,10,92.2034,20.839,16.0,16.0,0.0,57.0,4.0,1019.0,3.0,0.0,13.771,18.0033,1,1,0.1379310344827586,2
790,75.4504,33.0669,28,21,0,80,67,1008,3,2,0,1,49.0452,27.9644,0,1,1,0,1,0.1772151898734177,80.0,158,3,181,156.0,12,0.0,0.0,29.0,21.0,0.0,75.0,47.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
791,55.6003,2.2035,27,20,2,83,80,1008,3,1,0,1,28.2778,31.866,0,0,0,0,2,0.0434782608695652,86.67,299,8,300,299.0,25,441.988,24.7213,26.0,16.0,0.0,88.0,74.0,1010.0,3.0,1.0,46.4186,43.6514,0,0,0.0468227424749163,2
792,60.1022,31.2978,14,11,1,74,78,1015,3,1,0,0,4.9496,31.8614,0,0,0,0,1,0.0078125,25.0,256,8,300,256.0,20,0.0,0.0,14.0,12.0,0.0,80.0,71.0,1016.0,3.0,0.0,0.0,0.0,0,0,0.0,0
793,13.5961,13.5961,25,6,0,37,34,1010,3,1,0,1,21.4266,9.12687,0,0,0,0,2,0.0229357798165137,125.0,218,9,300,218.0,7,62.9346,62.9346,25.0,5.0,0.0,36.0,22.0,1010.0,3.0,0.0,15.5146,17.3457,1,0,0.2247706422018348,2
794,38.8512,38.8512,32,15,0,47,0,1006,3,1,0,1,17.9073,24.6084,0,0,0,0,2,0.0037735849056603,16.67,265,9,300,265.0,19,413.386,17.9419,31.0,6.0,0.0,68.0,0.0,1007.0,3.0,1.0,33.6207,58.0883,1,0,0.0716981132075471,2
795,35.5758,17.0985,23,35,0,59,0,1016,3,2,1,1,19.0878,17.3991,0,0,0,0,2,0.0,0.0,287,8,298,285.0,17,594.115,39.0109,24.0,24.0,0.0,61.0,7.0,1016.0,3.0,0.0,22.7031,92.8711,1,0,0.2717770034843205,2
796,0.0,0.0,24,17,0,61,11,1013,3,1,0,0,9.8236,15.1229,0,0,0,0,1,0.0476190476190476,36.0,189,10,236,189.0,14,0.0,0.0,22.0,21.0,0.0,71.0,6.0,1014.0,3.0,0.0,10.6213,32.8939,0,0,0.1798941798941798,2
797,42.0114,32.2233,30,9,0,60,0,1008,3,2,1,0,6.11829,14.3522,0,0,0,0,0,0.053475935828877,41.67,187,10,288,220.0,11,0.0,0.0,34.0,16.0,0.0,43.0,0.0,1007.0,3.0,0.0,0.0,0.0,0,0,0.0,0
798,35.5758,20.1306,26,25,0,82,10,1011,3,1,0,1,11.5921,17.3991,0,0,0,0,2,0.0,0.0,310,9,300,310.0,25,594.115,45.7818,26.0,20.0,0.0,84.0,26.0,1011.0,3.0,1.0,48.2943,92.8711,1,1,0.1806451612903225,2
799,21.6281,21.6281,16,33,0,81,100,1009,3,1,0,0,21.6281,22.3949,0,0,0,0,2,0.0,0.0,305,5,252,305.0,7,75.058,75.058,15.0,24.0,0.0,90.0,100.0,1008.0,3.0,0.0,19.5733,61.9166,1,0,0.1901639344262295,2
800,53.017,53.017,15,5,1,65,34,1018,3,1,0,0,37.0626,30.7141,1,1,0,0,1,0.1366459627329192,110.0,322,8,300,322.0,13,0.0,0.0,15.0,2.0,1.0,67.0,13.0,1018.0,3.0,0.0,0.0,0.0,0,0,0.0,0
801,75.4504,25.5084,21,6,0,66,39,1017,3,2,0,0,22.6188,40.6557,0,0,0,0,1,0.0040160642570281,4.76,249,4,290,247.0,25,354.802,30.6851,21.0,6.0,1.0,63.0,67.0,1018.0,3.0,0.0,16.5132,47.8568,0,0,0.0160642570281124,1
802,60.1022,20.895,17,18,0,74,88,1018,3,2,0,1,35.7937,30.5283,1,0,0,0,1,0.119047619047619,103.45,252,10,262,361.0,16,0.0,0.0,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,0.0,0.0,0,0,0.0,0
803,28.3833,31.128,23,7,0,88,7,1010,3,2,1,0,16.6821,9.30173,0,0,0,0,2,0.0224358974358974,87.5,312,10,278,377.0,11,186.993,59.7871,26.0,18.0,0.0,65.0,14.0,1008.0,3.0,0.0,21.1158,28.8981,1,0,0.1891025641025641,2
804,19.8964,13.6539,15,18,0,65,78,1013,3,2,0,1,7.2146,6.36638,0,0,0,0,2,0.0,0.0,297,3,283,294.0,13,235.698,43.105,16.0,25.0,0.0,77.0,100.0,1010.0,3.0,0.0,15.3694,34.7272,1,1,0.1548821548821548,2
805,24.9177,24.9177,26,25,0,82,10,1011,3,1,0,1,3.23277,16.5566,0,0,0,0,1,0.0032258064516129,16.67,310,9,300,310.0,25,160.701,160.701,26.0,20.0,0.0,84.0,26.0,1011.0,3.0,1.0,11.3081,59.0551,1,1,0.1161290322580645,2
806,40.9425,40.9425,16,29,0,82,96,1009,3,2,0,1,24.4031,26.1648,0,0,0,0,0,0.0217391304347826,38.89,322,3,292,322.0,17,0.0,0.0,17.0,30.0,0.0,77.0,100.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
807,19.7214,5.02028,20,16,0,61,2,1003,3,2,1,0,0.2566,5.3559,0,0,0,0,2,0.0,0.0,198,10,240,306.0,13,183.552,18.4434,32.0,16.0,0.0,24.0,2.0,1001.0,3.0,0.0,22.9365,34.103,1,0,0.3131313131313131,2
808,0.0,0.0,29,23,2,74,27,1009,3,1,0,1,15.8156,15.7828,0,0,0,0,2,0.0031645569620253,100.0,316,5,300,316.0,9,0.0,0.0,28.0,21.0,0.0,79.0,47.0,1007.0,3.0,0.0,5.5889,5.9097,0,0,0.0569620253164556,2
809,0.0,12.2085,22,11,0,51,0,1010,3,2,1,1,12.7989,16.3609,0,0,0,0,1,0.0282685512367491,72.73,283,5,288,280.0,18,0.0,18.8501,28.0,9.0,0.0,36.0,0.0,1010.0,3.0,0.0,19.1685,18.8668,0,0,0.07773851590106,2
810,28.3833,0.2238,28,5,0,32,2,1012,3,2,1,0,39.1934,23.2074,0,0,0,0,2,0.0,0.0,261,5,278,261.0,8,186.993,14.71,33.0,11.0,0.0,20.0,2.0,1013.0,3.0,0.0,30.7949,61.9962,1,0,0.2068965517241379,2
811,50.1772,39.2129,30,24,0,27,4,1015,3,1,0,0,21.1281,32.7897,0,0,0,0,0,0.0212121212121212,100.0,330,7,300,330.0,12,0.0,0.0,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
812,55.6003,39.3634,30,9,0,60,0,1008,3,2,1,0,30.0559,24.3489,0,0,0,0,2,0.0374331550802139,140.0,187,10,288,220.0,11,441.988,24.4172,34.0,16.0,0.0,43.0,0.0,1007.0,3.0,0.0,16.8818,80.4983,1,1,0.1818181818181818,2
813,0.0,10.705,30,24,0,27,4,1015,3,1,0,0,15.7126,15.8218,0,0,0,0,1,0.0272727272727272,75.0,330,7,300,330.0,12,50.2655,10.9807,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,8.6739,30.0008,0,0,0.0606060606060606,2
814,19.8964,19.8964,25,4,6,99,54,1010,2,2,1,1,32.5381,15.052,0,0,0,0,2,0.0,0.0,211,3,225,210.0,16,235.698,235.698,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,13.8605,44.2538,1,1,0.1469194312796208,2
815,33.3753,47.0303,30,15,0,61,0,1008,3,1,0,1,16.1242,29.6167,0,1,0,0,1,0.0766423357664233,61.76,274,6,300,274.0,12,0.0,0.0,27.0,6.0,1.0,86.0,14.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
816,33.3753,47.0303,14,21,1,90,63,1025,3,1,0,0,20.9323,29.6167,0,0,0,0,0,0.0785123966942148,79.17,242,10,299,242.0,7,0.0,0.0,13.0,18.0,3.0,91.0,69.0,1023.0,3.0,0.0,0.0,0.0,0,0,0.0,0
817,0.0,0.0,28,17,2,74,28,1007,3,1,0,1,11.9814,11.719,0,0,0,0,2,0.0358744394618834,53.33,223,9,296,223.0,28,0.0,0.0,26.0,14.0,1.0,83.0,33.0,1009.0,3.0,1.0,7.4097,7.8514,0,0,0.0224215246636771,1
818,74.1419,32.8786,12,13,0,73,51,1022,3,2,1,1,57.4415,32.0341,0,1,0,0,0,0.0883720930232558,39.58,215,10,291,248.0,19,264.519,71.8341,16.0,15.0,0.0,63.0,64.0,1021.0,3.0,0.0,13.3611,64.7436,1,0,0.1023255813953488,2
819,75.4504,39.7703,21,29,0,62,3,1014,3,1,0,1,18.8181,28.4227,0,0,0,0,1,0.1452991452991453,77.27,117,10,166,117.0,7,0.0,0.0,19.0,28.0,0.0,64.0,2.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
820,62.9666,29.3046,19,20,0,63,8,1018,3,2,1,1,16.1703,24.5258,0,0,0,0,0,0.0,0.0,172,2,241,171.0,5,0.0,0.0,19.0,11.0,2.0,60.0,5.0,1017.0,3.0,0.0,0.0,0.0,0,0,0.0,0
821,74.1419,39.2092,28,19,3,79,22,1008,2,2,0,0,41.6468,33.9133,1,1,1,0,0,0.1746724890829694,86.96,229,10,243,305.0,11,264.519,30.6016,29.0,18.0,10.0,71.0,25.0,1009.0,1.0,0.0,46.1399,49.1856,0,0,0.1353711790393013,2
822,55.6003,29.4999,28,25,0,75,8,1012,3,1,0,1,33.593,24.3489,0,0,0,0,2,0.0,0.0,368,4,300,368.0,9,441.988,12.2579,27.0,19.0,0.0,78.0,12.0,1012.0,3.0,1.0,26.1782,80.4983,1,1,0.1032608695652173,2
823,74.1419,35.8553,21,9,0,53,33,1015,3,2,1,1,35.8747,32.0341,0,0,0,0,0,0.0372093023255813,100.0,215,10,293,232.0,21,264.519,28.3481,23.0,14.0,0.0,45.0,0.0,1016.0,3.0,0.0,23.2421,64.7436,1,0,0.1906976744186046,2
824,38.8512,24.018,29,11,0,40,6,1009,3,2,1,1,9.5933,18.8785,0,0,0,0,1,0.0433070866141732,122.22,254,10,271,305.0,8,413.386,44.2963,35.0,6.0,0.0,25.0,5.0,1010.0,3.0,0.0,31.5971,72.3546,1,0,0.2637795275590551,2
825,36.6786,23.1957,27,3,0,63,56,1010,3,2,1,1,17.2621,20.0408,0,0,0,0,0,0.0,0.0,234,10,271,325.0,9,39.0088,39.0088,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,7.5487,11.8319,0,0,0.094017094017094,2
826,19.7214,3.9266,15,4,1,87,39,1009,3,2,1,0,19.7214,32.3852,0,0,0,0,2,0.0,0.0,222,4,290,220.0,18,183.552,19.6623,16.0,11.0,1.0,79.0,71.0,1010.0,3.0,0.0,11.4292,34.1266,1,1,0.2252252252252252,2
827,38.8512,24.018,18,10,0,68,0,1010,3,2,1,0,11.2477,16.2546,0,0,0,0,2,0.1395348837209302,54.55,43,10,121,302.0,4,413.386,44.2963,26.0,14.0,0.0,40.0,0.0,1009.0,3.0,0.0,21.2673,81.6954,1,0,1.162790697674419,2
828,31.1971,31.1971,28,5,2,70,33,1012,3,1,0,0,28.497,26.6605,0,0,0,0,1,0.0622710622710622,60.71,273,7,300,273.0,19,92.2034,92.2034,24.0,3.0,13.0,92.0,46.0,1011.0,1.0,0.0,23.6606,18.0033,0,0,0.0659340659340659,2
829,55.6003,12.0863,26,19,0,75,28,1006,3,1,0,1,32.0968,24.3489,0,0,0,1,1,0.0857142857142857,171.43,280,4,300,280.0,16,441.988,11.4232,23.0,15.0,0.0,87.0,30.0,1008.0,3.0,1.0,39.2752,80.4983,1,2,0.1571428571428571,2
830,38.8512,25.5484,28,8,6,74,50,1008,2,1,0,1,16.7357,13.4982,0,0,0,0,2,0.0364238410596026,110.0,302,9,300,302.0,17,413.386,77.9972,25.0,3.0,1.0,89.0,75.0,1011.0,3.0,1.0,39.4009,31.7433,0,0,0.0960264900662251,2
831,24.5617,10.5895,14,21,1,90,63,1025,3,1,0,0,17.6516,30.6231,0,0,0,0,1,0.0206611570247933,100.0,242,10,299,242.0,7,0.0,0.0,13.0,18.0,3.0,91.0,69.0,1023.0,3.0,0.0,0.0,0.0,0,0,0.0,0
832,72.1185,35.4967,26,8,3,83,15,1011,2,2,1,1,49.9258,40.8657,1,1,1,0,0,0.3206106870229007,76.36,131,3,158,131.0,17,0.0,0.0,27.0,6.0,4.0,79.0,37.0,1012.0,2.0,0.0,0.0,0.0,0,0,0.0,0
833,22.8727,22.8727,31,36,0,64,14,1009,3,1,0,0,8.7546,9.5315,0,0,0,0,2,0.0344827586206896,35.0,203,8,300,203.0,27,140.869,140.869,28.0,28.0,0.0,75.0,5.0,1010.0,3.0,0.0,7.68472,29.7032,1,1,0.2315270935960591,2
834,53.017,30.6952,27,18,1,78,29,1006,3,1,0,1,38.4293,26.5756,2,3,1,0,0,0.2214983713355048,73.12,307,4,300,307.0,16,0.0,0.0,26.0,13.0,1.0,87.0,33.0,1009.0,3.0,0.0,0.0,0.0,0,0,0.0,0
835,74.1419,32.3313,27,26,0,76,35,1009,3,2,0,0,41.6468,34.9702,0,0,1,0,0,0.1397849462365591,113.04,186,2,206,186.0,7,264.519,38.7514,29.0,23.0,0.0,67.0,61.0,1011.0,3.0,0.0,46.1399,49.0315,1,1,0.1720430107526881,2
836,0.0,0.0,18,22,0,83,4,1014,3,2,0,0,2.87339,11.5923,0,0,0,0,2,0.0030581039755351,14.29,327,10,289,368.0,10,52.6447,52.6447,23.0,24.0,0.0,60.0,0.0,1014.0,3.0,0.0,11.3237,30.0707,1,1,0.2232415902140672,2
837,55.6003,23.3886,18,9,0,90,87,1012,3,1,0,0,13.2255,27.4583,0,0,0,0,2,0.0,0.0,181,8,300,181.0,13,441.988,35.122,18.0,10.0,1.0,89.0,76.0,1010.0,3.0,0.0,29.0691,85.9906,1,0,0.1381215469613259,2
838,50.1772,50.1772,15,18,0,65,78,1013,3,2,0,1,31.674,20.7544,0,0,0,0,0,0.0202020202020202,54.55,297,3,283,294.0,13,0.0,0.0,16.0,25.0,0.0,77.0,100.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
839,35.5758,20.1306,27,28,0,80,39,1009,3,2,0,0,11.5921,11.1306,0,0,0,0,2,0.0,0.0,257,10,267,340.0,28,594.115,45.7818,31.0,36.0,0.0,59.0,16.0,1007.0,3.0,0.0,48.2943,68.7139,1,0,0.3307392996108949,2
840,28.3833,0.2238,26,6,0,37,6,1011,3,2,1,0,39.1934,23.1065,0,0,0,0,2,0.0336538461538461,116.67,208,7,294,205.0,9,186.993,14.71,32.0,12.0,0.0,24.0,5.0,1011.0,3.0,0.0,30.7949,32.0391,1,0,0.1778846153846154,2
841,50.1772,18.0768,30,10,0,32,0,1012,3,2,0,0,33.843,32.5809,0,0,0,0,0,0.0063694267515923,33.33,157,10,194,321.0,8,0.0,0.0,28.0,8.0,0.0,38.0,0.0,1015.0,3.0,0.0,0.0,0.0,0,0,0.0,0
842,29.7883,29.7883,27,3,0,63,56,1010,3,2,1,1,30.2641,23.6162,0,1,0,0,1,0.1025641025641025,60.0,234,10,271,325.0,9,73.8808,73.8808,31.0,5.0,0.0,46.0,45.0,1010.0,3.0,0.0,19.8763,23.0978,1,0,0.1709401709401709,2
843,23.6093,11.7945,22,9,0,85,28,1009,3,1,0,0,7.74727,12.9016,0,0,0,0,2,0.0,0.0,306,7,234,306.0,22,288.64,28.8198,22.0,7.0,0.0,87.0,35.0,1011.0,3.0,1.0,23.2574,41.0215,1,1,0.1503267973856209,2
844,24.9177,24.9177,24,11,0,46,9,1018,3,2,1,0,21.9917,16.5566,1,0,1,1,2,0.135048231511254,168.0,311,10,298,323.0,16,160.701,160.701,25.0,10.0,0.0,50.0,4.0,1016.0,3.0,0.0,31.6084,59.0551,1,0,0.1254019292604501,2
845,35.5758,8.50222,26,20,1,87,87,1010,3,2,1,0,16.9584,17.3991,0,0,0,0,2,0.0331491712707182,75.0,181,10,247,317.0,11,594.115,39.2981,27.0,20.0,4.0,85.0,92.0,1008.0,2.0,0.0,60.7292,92.8711,1,0,0.4419889502762431,2
846,0.0,0.0,28,25,0,75,8,1012,3,1,0,1,0.0,4.73523,0,0,0,0,2,0.0,0.0,368,4,300,368.0,9,0.0,0.0,27.0,19.0,0.0,78.0,12.0,1012.0,3.0,1.0,22.9365,24.3074,1,0,0.1684782608695652,2
847,22.8244,20.5623,20,9,0,42,52,1015,3,2,1,1,22.3991,19.6594,0,1,0,0,2,0.0682730923694779,56.67,249,6,291,246.0,6,105.123,30.9399,26.0,5.0,0.0,33.0,17.0,1014.0,3.0,0.0,30.2562,53.84,1,0,0.1887550200803212,2
848,38.8512,14.8827,23,6,1,74,55,1009,3,2,1,0,38.8512,24.6084,0,0,0,0,2,0.0,0.0,252,4,286,249.0,9,413.386,26.2437,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,17.0695,58.0883,1,0,0.1587301587301587,2
849,35.5758,17.0985,24,11,0,46,9,1018,3,2,1,0,11.5582,17.3991,0,0,0,0,2,0.0,0.0,311,10,298,323.0,16,594.115,39.0109,25.0,10.0,0.0,50.0,4.0,1016.0,3.0,0.0,36.7668,92.8711,1,0,0.1897106109324758,2
850,62.9666,26.0915,17,21,0,66,31,1022,3,1,0,1,53.5852,24.5258,2,3,1,0,0,0.4037558685446009,76.79,213,3,247,213.0,13,0.0,0.0,15.0,15.0,0.0,77.0,47.0,1023.0,3.0,0.0,0.0,0.0,0,0,0.0,0
851,60.1022,32.2591,33,15,0,25,8,1012,3,1,0,1,21.5968,37.9844,0,1,0,0,1,0.0987124463519313,67.65,233,8,300,233.0,13,0.0,0.0,25.0,21.0,0.0,47.0,7.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
852,36.6786,15.4675,25,15,0,59,0,1016,3,1,0,0,22.5814,23.9858,0,0,0,0,0,0.0604651162790697,108.33,215,10,269,215.0,8,39.0088,7.3059,25.0,11.0,0.0,65.0,0.0,1018.0,3.0,0.0,3.3509,21.6974,0,0,0.055813953488372,2
853,60.1022,33.0075,27,16,0,79,80,1012,3,2,1,0,32.6521,29.3352,0,0,0,0,1,0.0,0.0,248,8,298,248.0,22,0.0,0.0,28.0,21.0,0.0,72.0,45.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
854,19.8964,13.6539,28,15,0,70,51,1015,3,1,0,0,11.4037,15.052,0,0,0,0,2,0.0248756218905472,50.0,201,10,293,201.0,23,235.698,43.105,29.0,16.0,0.0,70.0,7.0,1012.0,3.0,0.0,9.52853,44.2538,1,1,0.099502487562189,2
855,19.8964,9.8654,25,7,6,66,19,1005,2,2,0,1,15.8156,17.5966,0,0,0,0,2,0.0031847133757961,100.0,314,8,299,313.0,21,235.698,33.0319,26.0,5.0,0.0,57.0,12.0,1009.0,3.0,0.0,18.8902,38.8407,1,0,0.1369426751592356,2
856,75.4504,34.7628,24,15,0,81,34,1006,3,2,1,0,24.8153,38.4666,0,0,0,0,1,0.0277777777777777,72.73,288,8,289,288.0,9,354.802,33.8097,25.0,21.0,1.0,76.0,27.0,1005.0,3.0,0.0,45.6636,73.4666,1,0,0.125,2
857,23.6093,23.6093,27,18,1,78,29,1006,3,1,0,1,5.80232,12.9016,0,0,0,0,2,0.0,0.0,307,4,300,307.0,16,288.64,288.64,26.0,13.0,1.0,87.0,33.0,1009.0,3.0,1.0,19.2161,41.0215,1,1,0.0716612377850162,2
858,72.1185,43.848,27,22,0,61,15,1013,3,1,0,1,34.415,30.6193,2,3,2,0,1,0.3577981651376147,78.0,218,9,300,218.0,17,0.0,0.0,25.0,26.0,3.0,72.0,22.0,1015.0,2.0,0.0,0.0,0.0,0,0,0.0,0
859,31.1971,31.1971,23,12,1,92,100,1011,3,2,0,1,39.7771,26.6605,1,1,0,0,1,0.2571428571428571,72.0,140,5,174,172.0,7,92.2034,92.2034,24.0,14.0,1.0,89.0,93.0,1014.0,3.0,0.0,15.3087,18.0033,0,0,0.1357142857142857,2
860,50.1772,37.7608,24,6,0,44,4,1012,3,2,0,1,33.843,32.5809,3,3,1,2,0,0.4308943089430894,85.48,246,4,285,241.0,7,0.0,0.0,32.0,5.0,0.0,29.0,0.0,1015.0,3.0,0.0,0.0,0.0,0,0,0.0,0
861,72.1185,43.848,24,2,0,78,0,1011,3,2,0,1,22.5589,35.9733,0,1,0,0,0,0.0973451327433628,68.75,226,10,299,232.0,9,0.0,0.0,38.0,12.0,0.0,18.0,6.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
862,40.9425,35.6938,25,13,0,38,0,1014,3,1,0,1,20.8238,23.927,1,1,1,0,1,0.1900452488687782,73.68,221,10,300,221.0,9,0.0,0.0,25.0,15.0,0.0,30.0,3.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
863,72.1185,45.5833,30,15,0,61,0,1008,3,1,0,1,50.0718,38.9143,1,2,1,0,0,0.1751824817518248,71.64,274,6,300,274.0,12,0.0,0.0,27.0,6.0,1.0,86.0,14.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
