total_score,total_balls,runs,balls,fours,sixes,strike_rate,match_id,batting_position,player_name,player_consistency,player_form,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue,opposition,season,result
296,300,20,28,1,1,71.43,936167,10,Suranga Lakmal,23.6093,11.6107,21,2,0,67,46,1015,Excellent,2,day,1,20.2225,12.9016,15,0
234,271,0,3,0,0,0.0,1083446,1,Danushka Gunathilaka,36.6786,26.3427,27,3,0,63,56,1010,Excellent,2,night,1,17.2621,20.0408,15,0
234,271,19,29,3,0,65.52,1083446,2,Upul Tharanga,62.9666,24.4964,27,3,0,63,56,1010,Excellent,2,night,1,26.0712,40.7923,15,0
234,271,4,17,0,0,23.53,1083446,3,Kusal Mendis,42.0114,30.9679,27,3,0,63,56,1010,Excellent,2,night,1,24.6787,34.154,15,0
234,271,59,70,6,0,84.29,1083446,4,Dinesh Chandimal,58.7808,40.2431,27,3,0,63,56,1010,Excellent,2,night,1,35.7043,25.1925,15,0
234,271,24,40,2,0,60.0,1083446,5,Asela Gunaratne,29.7883,30.6188,27,3,0,63,56,1010,Excellent,2,night,1,30.2641,23.6162,15,0
234,271,22,25,1,1,88.0,1083446,6,Milinda Siriwardana,29.9675,19.3895,27,3,0,63,56,1010,Excellent,2,night,1,27.0023,23.0997,15,0
234,271,31,32,3,0,96.88,1083446,7,Sachith Pathirana,26.8548,23.4509,27,3,0,63,56,1010,Excellent,2,night,1,25.2112,28.0977,15,0
234,271,55,35,4,2,157.14,1083446,8,Thisara Perera,55.6003,25.3841,27,3,0,63,56,1010,Excellent,2,night,1,26.9486,28.2395,15,0
234,271,8,9,1,0,88.89,1083446,9,Suranga Lakmal,23.6093,11.6107,27,3,0,63,56,1010,Excellent,2,night,1,11.2582,13.4704,15,0
234,271,3,7,0,0,42.86,1083446,10,Lakshan Sandakan,9.12361,5.47817,27,3,0,63,56,1010,Excellent,2,night,1,10.943,8.00706,15,0
234,271,0,4,0,0,0.0,1083446,11,Lahiru Kumara,9.00736,7.60877,27,3,0,63,56,1010,Excellent,2,night,1,5.6652,0.2238,15,0
311,299,9,11,1,0,81.82,1083447,1,Danushka Gunathilaka,36.6786,26.3427,34,4,0,36,20,1009,Excellent,1,day,1,17.2621,20.0408,15,0
311,299,65,76,9,0,85.53,1083447,2,Upul Tharanga,62.9666,24.4964,34,4,0,36,20,1009,Excellent,1,day,1,26.0712,40.7923,15,0
311,299,102,107,9,1,95.33,1083447,3,Kusal Mendis,42.0114,30.9679,34,4,0,36,20,1009,Excellent,1,day,1,24.6787,34.154,15,0
311,299,24,30,1,0,80.0,1083447,4,Dinesh Chandimal,58.7808,40.2431,34,4,0,36,20,1009,Excellent,1,day,1,35.7043,25.1925,15,0
311,299,39,28,4,1,139.29,1083447,5,Asela Gunaratne,29.7883,30.6188,34,4,0,36,20,1009,Excellent,1,day,1,30.2641,23.6162,15,0
311,299,30,30,3,0,100.0,1083447,6,Milinda Siriwardana,29.9675,19.3895,34,4,0,36,20,1009,Excellent,1,day,1,27.0023,23.0997,15,0
311,299,9,6,1,0,150.0,1083447,7,Thisara Perera,55.6003,25.3841,34,4,0,36,20,1009,Excellent,1,day,1,26.9486,28.2395,15,0
311,299,9,8,1,0,112.5,1083447,8,Dilruwan Perera,23.747,21.97,34,4,0,36,20,1009,Excellent,1,day,1,21.6622,24.1428,15,0
311,299,2,2,0,0,100.0,1083447,9,Nuwan Kulasekara,38.8512,20.3337,34,4,0,36,20,1009,Excellent,1,day,1,23.6153,13.4982,15,0
311,299,0,1,0,0,0.0,1083447,10,Suranga Lakmal,23.6093,11.6107,34,4,0,36,20,1009,Excellent,1,day,1,11.2582,13.4704,15,0
311,299,0,1,0,0,0.0,1083447,11,Nuwan Pradeep,12.3153,18.5053,34,4,0,36,20,1009,Excellent,1,day,1,0.2566,0.6714,15,0
280,300,34,38,3,1,89.47,1083448,1,Danushka Gunathilaka,36.6786,26.3427,33,9,1,57,21,1012,Excellent,1,day,0,29.3726,20.0408,15,1
280,300,35,35,5,1,100.0,1083448,2,Upul Tharanga,62.9666,24.4964,33,9,1,57,21,1012,Excellent,1,day,0,53.8172,40.7923,15,1
280,300,54,76,4,0,71.05,1083448,3,Kusal Mendis,42.0114,30.9679,33,9,1,57,21,1012,Excellent,1,day,0,35.8268,34.154,15,1
280,300,21,35,2,0,60.0,1083448,4,Dinesh Chandimal,58.7808,40.2431,33,9,1,57,21,1012,Excellent,1,day,0,18.9556,25.1925,15,1
280,300,12,16,1,0,75.0,1083448,5,Milinda Siriwardana,29.9675,19.3895,33,9,1,57,21,1012,Excellent,1,day,0,17.0896,23.0997,15,1
280,300,34,44,3,0,77.27,1083448,6,Asela Gunaratne,29.7883,30.6188,33,9,1,57,21,1012,Excellent,1,day,0,27.5304,23.6162,15,1
280,300,52,40,4,1,130.0,1083448,7,Thisara Perera,55.6003,25.3841,33,9,1,57,21,1012,Excellent,1,day,0,30.1117,28.2395,15,1
280,300,1,3,0,0,33.33,1083448,8,Seekkuge Prasanna,24.9177,26.5036,33,9,1,57,21,1012,Excellent,1,day,0,5.74843,5.71563,15,1
280,300,15,11,2,0,136.36,1083448,9,Dilruwan Perera,23.747,21.97,33,9,1,57,21,1012,Excellent,1,day,0,27.732,24.1428,15,1
280,300,1,1,0,0,100.0,1083448,10,Nuwan Kulasekara,38.8512,20.3337,33,9,1,57,21,1012,Excellent,1,day,0,15.8156,13.4982,15,1
280,300,2,1,0,0,200.0,1083448,11,Suranga Lakmal,23.6093,11.6107,33,9,1,57,21,1012,Excellent,1,day,0,31.3746,13.4704,15,1
203,249,41,33,5,1,124.24,1022351,1,Niroshan Dickwella,40.9425,35.6938,19,17,0,59,19,1015,Excellent,2,day,1,24.4031,30.3805,16,0
203,249,57,69,6,0,82.61,1022351,2,Upul Tharanga,62.9666,32.0163,19,17,0,59,19,1015,Excellent,2,day,1,38.9493,27.935,16,0
203,249,11,10,2,0,110.0,1022351,3,Kusal Mendis,42.0114,32.2233,19,17,0,59,19,1015,Excellent,2,day,1,41.4803,26.2645,16,0
203,249,12,21,1,0,57.14,1022351,4,Dinesh Chandimal,58.7808,22.7266,19,17,0,59,19,1015,Excellent,2,day,1,29.5476,28.0959,16,0
203,249,0,1,0,0,0.0,1022351,5,Chamara Kapugedera,24.3925,13.619,19,17,0,59,19,1015,Excellent,2,day,1,0.2566,0.2238,16,0
203,249,44,66,5,0,66.67,1022351,6,Kusal Perera,50.1772,18.0768,19,17,0,59,19,1015,Excellent,2,day,1,31.674,30.2217,16,0
203,249,4,13,0,0,30.77,1022351,7,Asela Gunaratne,29.7883,30.6188,19,17,0,59,19,1015,Excellent,2,day,1,32.3706,28.8279,16,0
203,249,13,20,0,1,65.0,1022351,8,Seekkuge Prasanna,24.9177,5.71563,19,17,0,59,19,1015,Excellent,2,day,1,19.0291,15.6122,16,0
203,249,0,3,0,0,0.0,1022351,9,Suranga Lakmal,23.6093,12.9657,19,17,0,59,19,1015,Excellent,2,day,1,6.63247,12.9016,16,0
203,249,1,2,0,0,50.0,1022351,10,Lasith Malinga,35.5758,11.7378,19,17,0,59,19,1015,Excellent,2,day,1,21.6739,11.1306,16,0
203,249,5,12,1,0,41.67,1022351,11,Nuwan Pradeep,12.3153,0.4476,19,17,0,59,19,1015,Excellent,2,day,1,4.88878,8.67977,16,0
322,292,7,18,0,0,38.89,1022361,1,Niroshan Dickwella,40.9425,35.6938,16,29,0,82,96,1009,Excellent,2,day,1,24.4031,26.1648,16,1
322,292,76,72,7,2,105.56,1022361,2,Danushka Gunathilaka,36.6786,15.4675,16,29,0,82,96,1009,Excellent,2,day,1,47.8092,23.9858,16,1
322,292,89,93,11,1,95.7,1022361,3,Kusal Mendis,42.0114,32.2233,16,29,0,82,96,1009,Excellent,2,day,1,41.4803,19.2246,16,1
322,292,47,44,5,0,106.82,1022361,4,Kusal Perera,50.1772,18.0768,16,29,0,82,96,1009,Excellent,2,day,1,31.674,18.5282,16,1
322,292,52,45,6,0,115.56,1022361,5,Angelo Mathews,75.4504,37.4367,16,29,0,82,96,1009,Excellent,2,day,1,36.6616,45.2291,16,1
322,292,34,21,2,2,161.9,1022361,6,Asela Gunaratne,29.7883,30.6188,16,29,0,82,96,1009,Excellent,2,day,1,32.3706,34.4142,16,1
236,296,73,86,4,0,84.88,1022369,1,Niroshan Dickwella,40.9425,35.6938,16,28,0,75,63,1019,Excellent,1,day,0,46.6361,23.2475,16,0
236,296,13,20,2,0,65.0,1022369,2,Danushka Gunathilaka,36.6786,15.4675,16,28,0,75,63,1019,Excellent,1,day,0,28.0478,35.555,16,0
236,296,27,29,4,0,93.1,1022369,3,Kusal Mendis,42.0114,32.2233,16,28,0,75,63,1019,Excellent,1,day,0,17.0784,14.3522,16,0
236,296,0,2,0,0,0.0,1022369,4,Dinesh Chandimal,58.7808,22.7266,16,28,0,75,63,1019,Excellent,1,day,0,14.1351,27.4652,16,0
236,296,39,54,2,1,72.22,1022369,5,Angelo Mathews,75.4504,37.4367,16,28,0,75,63,1019,Excellent,1,day,0,17.3307,38.4666,16,0
236,296,1,6,0,0,16.67,1022369,6,Dhananjaya de Silva,31.1971,20.779,16,28,0,75,63,1019,Excellent,1,day,0,3.99915,3.19997,16,0
236,296,27,44,1,0,61.36,1022369,7,Asela Gunaratne,29.7883,30.6188,16,28,0,75,63,1019,Excellent,1,day,0,21.915,21.0294,16,0
236,296,1,5,0,0,20.0,1022369,8,Thisara Perera,55.6003,39.3634,16,28,0,75,63,1019,Excellent,1,day,0,13.2255,24.3489,16,0
236,296,26,34,3,0,76.47,1022369,9,Suranga Lakmal,23.6093,12.9657,16,28,0,75,63,1019,Excellent,1,day,0,21.0356,15.9986,16,0
236,296,9,14,0,0,64.29,1022369,10,Lasith Malinga,35.5758,11.7378,16,28,0,75,63,1019,Excellent,1,day,0,21.7435,17.3991,16,0
236,296,1,3,0,0,33.33,1022369,11,Nuwan Pradeep,12.3153,0.4476,16,28,0,75,63,1019,Excellent,1,day,0,8.21771,8.88497,16,0
316,300,10,13,1,0,76.92,1104478,1,Niroshan Dickwella,40.9425,35.6938,29,23,2,74,27,1009,Excellent,1,day,1,21.9513,31.3904,16,0
316,300,60,77,5,1,77.92,1104478,2,Danushka Gunathilaka,36.6786,15.4675,29,23,2,74,27,1009,Excellent,1,day,1,31.5395,42.4493,16,0
316,300,86,80,8,1,107.5,1104478,3,Kusal Mendis,42.0114,32.2233,29,23,2,74,27,1009,Excellent,1,day,1,29.8325,24.8272,16,0
316,300,79,73,8,1,108.22,1104478,4,Upul Tharanga,62.9666,32.0163,29,23,2,74,27,1009,Excellent,1,day,1,83.6054,49.9098,16,0
316,300,43,30,6,1,143.33,1104478,5,Angelo Mathews,75.4504,37.4367,29,23,2,74,27,1009,Excellent,1,day,1,49.0452,27.9644,16,0
316,300,28,26,4,0,107.69,1104478,6,Asela Gunaratne,29.7883,30.6188,29,23,2,74,27,1009,Excellent,1,day,1,29.3698,23.2514,16,0
316,300,1,1,0,0,100.0,1104478,7,Lahiru Madushanka,0.0,9.8822,29,23,2,74,27,1009,Excellent,1,day,1,15.8156,15.7828,16,0
158,181,35,54,4,0,64.81,1104479,1,Niroshan Dickwella,40.9425,35.6938,28,21,0,80,67,1008,Excellent,2,day,1,21.9513,31.3904,16,1
158,181,8,7,1,0,114.29,1104479,2,Danushka Gunathilaka,36.6786,15.4675,28,21,0,80,67,1008,Excellent,2,day,1,31.5395,42.4493,16,1
158,181,0,1,0,0,0.0,1104479,3,Kusal Mendis,42.0114,32.2233,28,21,0,80,67,1008,Excellent,2,day,1,29.8325,24.8272,16,1
158,181,75,86,8,0,87.21,1104479,4,Upul Tharanga,62.9666,32.0163,28,21,0,80,67,1008,Excellent,2,day,1,83.6054,49.9098,16,1
158,181,28,35,4,0,80.0,1104479,5,Angelo Mathews,75.4504,37.4367,28,21,0,80,67,1008,Excellent,2,day,1,49.0452,27.9644,16,1
312,284,102,116,14,0,87.93,1104480,1,Niroshan Dickwella,40.9425,35.6938,28,33,0,74,12,1010,Excellent,2,day,1,47.3903,31.3904,16,1
312,284,116,111,15,1,104.5,1104480,2,Danushka Gunathilaka,36.6786,15.4675,28,33,0,74,12,1010,Excellent,2,day,1,53.6307,42.4493,16,1
312,284,28,25,2,0,112.0,1104480,3,Kusal Mendis,42.0114,32.2233,28,33,0,74,12,1010,Excellent,2,day,1,14.1346,24.8272,16,1
312,284,44,32,3,2,137.5,1104480,4,Upul Tharanga,62.9666,32.0163,28,33,0,74,12,1010,Excellent,2,day,1,37.8024,49.9098,16,1
300,300,116,118,8,0,98.31,1104481,1,Niroshan Dickwella,40.9425,35.6938,30,31,0,67,24,1008,Excellent,1,day,1,47.3903,31.3904,16,0
300,300,87,101,7,0,86.14,1104481,2,Danushka Gunathilaka,36.6786,15.4675,30,31,0,67,24,1008,Excellent,1,day,1,53.6307,42.4493,16,0
300,300,42,40,0,2,105.0,1104481,3,Angelo Mathews,75.4504,37.4367,30,31,0,67,24,1008,Excellent,1,day,1,42.5605,27.9644,16,0
300,300,22,20,2,1,110.0,1104481,4,Upul Tharanga,62.9666,32.0163,30,31,0,67,24,1008,Excellent,1,day,1,37.8024,49.9098,16,0
300,300,1,3,0,0,33.33,1104481,5,Asela Gunaratne,29.7883,30.6188,30,31,0,67,24,1008,Excellent,1,day,1,36.0918,23.2514,16,0
300,300,0,1,0,0,0.0,1104481,6,Kusal Mendis,42.0114,32.2233,30,31,0,67,24,1008,Excellent,1,day,1,14.1346,24.8272,16,0
300,300,19,17,2,0,111.76,1104481,7,PWH de Silva,22.1746,17.414,30,31,0,67,24,1008,Excellent,1,day,1,17.6721,17.3693,16,0
203,300,3,8,0,0,37.5,1104482,1,Niroshan Dickwella,40.9425,35.6938,31,36,0,64,14,1009,Excellent,1,day,0,47.3903,31.3904,16,0
203,300,52,86,5,0,60.47,1104482,2,Danushka Gunathilaka,36.6786,15.4675,31,36,0,64,14,1009,Excellent,1,day,0,53.6307,42.4493,16,0
203,300,1,8,0,0,12.5,1104482,3,Kusal Mendis,42.0114,32.2233,31,36,0,64,14,1009,Excellent,1,day,0,14.1346,24.8272,16,0
203,300,6,9,1,0,66.67,1104482,4,Upul Tharanga,62.9666,32.0163,31,36,0,64,14,1009,Excellent,1,day,0,37.8024,49.9098,16,0
203,300,24,47,4,0,51.06,1104482,5,Angelo Mathews,75.4504,37.4367,31,36,0,64,14,1009,Excellent,1,day,0,42.5605,27.9644,16,0
203,300,59,81,4,0,72.84,1104482,6,Asela Gunaratne,29.7883,30.6188,31,36,0,64,14,1009,Excellent,1,day,0,36.0918,23.2514,16,0
203,300,0,5,0,0,0.0,1104482,7,PWH de Silva,22.1746,17.414,31,36,0,64,14,1009,Excellent,1,day,0,17.6721,17.3693,16,0
203,300,5,5,1,0,100.0,1104482,8,Nuwan Kulasekara,38.8512,20.3337,31,36,0,64,14,1009,Excellent,1,day,0,26.9593,17.4876,16,0
203,300,7,20,0,0,35.0,1104482,9,Akila Dananjaya,22.8727,12.424,31,36,0,64,14,1009,Excellent,1,day,0,8.7546,9.5315,16,0
203,300,19,31,1,0,61.29,1104482,10,Dushmantha Chameera,17.6814,24.401,31,36,0,64,14,1009,Excellent,1,day,0,18.2324,15.5521,16,0
216,260,64,74,8,0,86.49,1109605,1,Niroshan Dickwella,40.9425,35.6938,26,9,1,85,69,1009,Excellent,1,day,0,31.6402,26.1648,16,0
216,260,35,44,4,0,79.55,1109605,2,Danushka Gunathilaka,36.6786,15.4675,26,9,1,85,69,1009,Excellent,1,day,0,17.2621,23.9858,16,0
216,260,36,37,5,0,97.3,1109605,3,Kusal Mendis,42.0114,32.2233,26,9,1,85,69,1009,Excellent,1,day,0,24.6787,19.2246,16,0
216,260,13,23,0,0,56.52,1109605,4,Upul Tharanga,62.9666,32.0163,26,9,1,85,69,1009,Excellent,1,day,0,26.0712,29.9183,16,0
216,260,36,50,1,1,72.0,1109605,5,Angelo Mathews,75.4504,37.4367,26,9,1,85,69,1009,Excellent,1,day,0,28.2105,45.2291,16,0
216,260,1,2,0,0,50.0,1109605,6,Chamara Kapugedera,24.3925,13.619,26,9,1,85,69,1009,Excellent,1,day,0,28.4033,20.5678,16,0
216,260,2,5,0,0,40.0,1109605,7,PWH de Silva,22.1746,17.414,26,9,1,85,69,1009,Excellent,1,day,0,7.2146,17.538,16,0
216,260,0,5,0,0,0.0,1109605,8,Thisara Perera,55.6003,39.3634,26,9,1,85,69,1009,Excellent,1,day,0,26.9486,27.4583,16,0
216,260,5,8,0,0,62.5,1109605,9,Lakshan Sandakan,9.12361,5.47817,26,9,1,85,69,1009,Excellent,1,day,0,10.943,11.8251,16,0
216,260,8,6,0,1,133.33,1109605,10,Lasith Malinga,35.5758,11.7378,26,9,1,85,69,1009,Excellent,1,day,0,20.3233,22.6286,16,0
216,260,0,6,0,0,0.0,1109605,11,Vishwa Fernando,16.4921,15.2357,26,9,1,85,69,1009,Excellent,1,day,0,0.2566,15.2357,16,0
236,300,31,24,3,2,129.17,1109606,1,Niroshan Dickwella,40.9425,35.6938,25,4,6,82,51,1006,Good,1,day,0,32.5956,26.1648,16,0
236,300,19,37,2,0,51.35,1109606,2,Danushka Gunathilaka,36.6786,15.4675,25,4,6,82,51,1006,Good,1,day,0,25.3904,23.9858,16,0
236,300,19,48,2,0,39.58,1109606,3,Kusal Mendis,42.0114,32.2233,25,4,6,82,51,1006,Good,1,day,0,17.257,19.2246,16,0
236,300,9,7,2,0,128.57,1109606,4,Upul Tharanga,62.9666,32.0163,25,4,6,82,51,1006,Good,1,day,0,32.0613,29.9183,16,0
236,300,20,41,2,0,48.78,1109606,5,Angelo Mathews,75.4504,37.4367,25,4,6,82,51,1006,Good,1,day,0,24.8153,45.2291,16,0
236,300,58,58,2,1,100.0,1109606,6,Milinda Siriwardana,29.9675,23.0997,25,4,6,82,51,1006,Good,1,day,0,33.1077,32.9057,16,0
236,300,40,61,2,0,65.57,1109606,7,Chamara Kapugedera,24.3925,13.619,25,4,6,82,51,1006,Good,1,day,0,24.0069,20.5678,16,0
236,300,9,11,1,0,81.82,1109606,8,Akila Dananjaya,22.8727,12.424,25,4,6,82,51,1006,Good,1,day,0,26.0047,12.5097,16,0
236,300,6,7,0,0,85.71,1109606,9,Dushmantha Chameera,17.6814,24.401,25,4,6,82,51,1006,Good,1,day,0,16.8255,16.6287,16,0
236,300,3,6,0,0,50.0,1109606,10,Vishwa Fernando,16.4921,15.2357,25,4,6,82,51,1006,Good,1,day,0,14.1532,15.2357,16,0
217,300,13,15,2,0,86.67,1109607,1,Niroshan Dickwella,40.9425,35.6938,26,12,1,71,18,1005,Excellent,1,day,1,32.5956,26.1648,16,0
217,300,36,71,4,0,50.7,1109607,2,Dinesh Chandimal,58.7808,22.7266,26,12,1,71,18,1005,Excellent,1,day,1,24.4179,26.6371,16,0
217,300,1,10,0,0,10.0,1109607,3,Kusal Mendis,42.0114,32.2233,26,12,1,71,18,1005,Excellent,1,day,1,17.257,19.2246,16,0
217,300,80,105,5,1,76.19,1109607,4,Lahiru Thirimanne,53.017,34.819,26,12,1,71,18,1005,Excellent,1,day,1,36.338,30.3221,16,0
217,300,11,23,1,0,47.83,1109607,5,Angelo Mathews,75.4504,37.4367,26,12,1,71,18,1005,Excellent,1,day,1,24.8153,45.2291,16,0
217,300,14,22,1,0,63.64,1109607,6,Chamara Kapugedera,24.3925,13.619,26,12,1,71,18,1005,Excellent,1,day,1,24.0069,20.5678,16,0
217,300,29,27,4,0,107.41,1109607,7,Milinda Siriwardana,29.9675,23.0997,26,12,1,71,18,1005,Excellent,1,day,1,33.1077,32.9057,16,0
217,300,2,6,0,0,33.33,1109607,8,Akila Dananjaya,22.8727,12.424,26,12,1,71,18,1005,Excellent,1,day,1,26.0047,12.5097,16,0
217,300,6,10,1,0,60.0,1109607,9,Dushmantha Chameera,17.6814,24.401,26,12,1,71,18,1005,Excellent,1,day,1,16.8255,16.6287,16,0
217,300,5,6,0,0,83.33,1109607,10,Vishwa Fernando,16.4921,15.2357,26,12,1,71,18,1005,Excellent,1,day,1,14.1532,15.2357,16,0
217,300,1,5,0,0,20.0,1109607,11,Lasith Malinga,35.5758,11.7378,26,12,1,71,18,1005,Excellent,1,day,1,21.6035,22.6286,16,0
207,256,14,11,3,0,127.27,1109608,1,Niroshan Dickwella,40.9425,35.6938,27,12,0,89,65,1009,Excellent,2,night,0,32.8637,26.1648,16,0
207,256,11,24,1,0,45.83,1109608,2,Dilshan Munaweera,0.0,13.2099,27,12,0,89,65,1009,Excellent,2,night,0,13.5707,13.2099,16,0
207,256,1,7,0,0,14.29,1109608,3,Kusal Mendis,42.0114,32.2233,27,12,0,89,65,1009,Excellent,2,night,0,39.8244,19.2246,16,0
207,256,18,27,1,1,66.67,1109608,4,Lahiru Thirimanne,53.017,34.819,27,12,0,89,65,1009,Excellent,2,night,0,38.4293,30.3221,16,0
207,256,70,80,10,0,87.5,1109608,5,Angelo Mathews,75.4504,37.4367,27,12,0,89,65,1009,Excellent,2,night,0,44.097,45.2291,16,0
207,256,39,43,3,2,90.7,1109608,6,Milinda Siriwardana,29.9675,23.0997,27,12,0,89,65,1009,Excellent,2,night,0,26.0396,32.9057,16,0
207,256,22,22,2,1,100.0,1109608,7,PWH de Silva,22.1746,17.414,27,12,0,89,65,1009,Excellent,2,night,0,32.8014,17.538,16,0
207,256,11,19,1,0,57.89,1109608,8,Akila Dananjaya,22.8727,12.424,27,12,0,89,65,1009,Excellent,2,night,0,22.8542,12.5097,16,0
207,256,3,18,0,0,16.67,1109608,9,Malinda Pushpakumara,0.0,11.6659,27,12,0,89,65,1009,Excellent,2,night,0,11.9283,11.6659,16,0
207,256,5,4,1,0,125.0,1109608,10,Vishwa Fernando,16.4921,15.2357,27,12,0,89,65,1009,Excellent,2,night,0,20.0995,15.2357,16,0
207,256,0,1,0,0,0.0,1109608,11,Lasith Malinga,35.5758,11.7378,27,12,0,89,65,1009,Excellent,2,night,0,16.9584,22.6286,16,0
238,298,2,6,0,0,33.33,1109609,1,Niroshan Dickwella,40.9425,35.6938,27,6,4,89,70,1009,Good,1,day,1,32.8637,26.1648,16,0
238,298,48,34,9,0,141.18,1109609,2,Upul Tharanga,62.9666,32.0163,27,6,4,89,70,1009,Good,1,day,1,30.7026,29.9183,16,0
238,298,4,5,1,0,80.0,1109609,3,Dilshan Munaweera,0.0,13.2099,27,6,4,89,70,1009,Good,1,day,1,13.5707,13.2099,16,0
238,298,67,102,3,1,65.69,1109609,4,Lahiru Thirimanne,53.017,34.819,27,6,4,89,70,1009,Good,1,day,1,38.4293,30.3221,16,0
238,298,55,98,4,0,56.12,1109609,5,Angelo Mathews,75.4504,37.4367,27,6,4,89,70,1009,Good,1,day,1,44.097,45.2291,16,0
238,298,18,13,1,1,138.46,1109609,6,Milinda Siriwardana,29.9675,23.0997,27,6,4,89,70,1009,Good,1,day,1,26.0396,32.9057,16,0
238,298,9,9,1,0,100.0,1109609,7,PWH de Silva,22.1746,17.414,27,6,4,89,70,1009,Good,1,day,1,32.8014,17.538,16,0
238,298,4,9,0,0,44.44,1109609,8,Akila Dananjaya,22.8727,12.424,27,6,4,89,70,1009,Good,1,day,1,22.8542,12.5097,16,0
238,298,8,8,0,1,100.0,1109609,9,Malinda Pushpakumara,0.0,11.6659,27,6,4,89,70,1009,Good,1,day,1,11.9283,11.6659,16,0
238,298,7,11,1,0,63.64,1109609,10,Vishwa Fernando,16.4921,15.2357,27,6,4,89,70,1009,Good,1,day,1,20.0995,15.2357,16,0
238,298,2,4,0,0,50.0,1109609,11,Lasith Malinga,35.5758,11.7378,27,6,4,89,70,1009,Good,1,day,1,16.9584,22.6286,16,0
209,300,19,13,3,0,146.15,1120286,1,Niroshan Dickwella,40.9425,32.8603,31,10,0,62,0,1006,Excellent,2,night,1,31.0462,23.2475,17,0
209,300,18,38,3,0,47.37,1120286,2,Upul Tharanga,62.9666,42.961,31,10,0,62,0,1006,Excellent,2,night,1,32.5883,28.0572,17,0
209,300,4,9,0,0,44.44,1120286,3,Dinesh Chandimal,58.7808,12.9841,31,10,0,62,0,1006,Excellent,2,night,1,22.7427,27.4652,17,0
209,300,53,74,3,0,71.62,1120286,4,Lahiru Thirimanne,53.017,34.819,31,10,0,62,0,1006,Excellent,2,night,1,35.4538,32.3246,17,0
209,300,2,8,0,0,25.0,1120286,5,Kusal Mendis,42.0114,23.417,31,10,0,62,0,1006,Excellent,2,night,1,2.8925,14.3522,17,0
209,300,0,1,0,0,0.0,1120286,6,Milinda Siriwardana,29.9675,32.9057,31,10,0,62,0,1006,Excellent,2,night,1,0.2566,22.0457,17,0
209,300,21,29,1,1,72.41,1120286,7,Thisara Perera,55.6003,2.2035,31,10,0,62,0,1006,Excellent,2,night,1,17.1148,24.3489,17,0
209,300,50,72,5,0,69.44,1120286,8,Akila Dananjaya,22.8727,12.424,31,10,0,62,0,1006,Excellent,2,night,1,33.7476,19.2596,17,0
209,300,25,47,1,0,53.19,1120286,9,Jeffrey Vandersay,12.1097,10.4875,31,10,0,62,0,1006,Excellent,2,night,1,19.7633,10.4875,17,0
209,300,7,9,1,0,77.78,1120286,10,Suranga Lakmal,23.6093,11.7945,31,10,0,62,0,1006,Excellent,2,night,1,15.1211,15.9986,17,0
187,288,3,7,0,0,42.86,1120287,1,Niroshan Dickwella,40.9425,32.8603,30,9,0,60,0,1008,Excellent,2,night,0,14.0415,23.2475,17,0
187,288,112,144,14,0,77.78,1120287,2,Upul Tharanga,62.9666,42.961,30,9,0,60,0,1008,Excellent,2,night,0,44.023,28.0572,17,0
187,288,10,24,1,0,41.67,1120287,3,Kusal Mendis,42.0114,23.417,30,9,0,60,0,1008,Excellent,2,night,0,6.11829,14.3522,17,0
187,288,12,34,0,0,35.29,1120287,4,Lahiru Thirimanne,53.017,34.819,30,9,0,60,0,1008,Excellent,2,night,0,17.3176,32.3246,17,0
187,288,2,4,0,0,50.0,1120287,5,Dinesh Chandimal,58.7808,12.9841,30,9,0,60,0,1008,Excellent,2,night,0,21.9839,27.4652,17,0
187,288,3,5,0,0,60.0,1120287,6,Milinda Siriwardana,29.9675,32.9057,30,9,0,60,0,1008,Excellent,2,night,0,9.9821,22.0457,17,0
187,288,7,5,1,0,140.0,1120287,7,Thisara Perera,55.6003,2.2035,30,9,0,60,0,1008,Excellent,2,night,0,30.0559,24.3489,17,0
187,288,1,2,0,0,50.0,1120287,8,Akila Dananjaya,22.8727,12.424,30,9,0,60,0,1008,Excellent,2,night,0,7.44367,19.2596,17,0
187,288,22,55,0,0,40.0,1120287,9,Jeffrey Vandersay,12.1097,10.4875,30,9,0,60,0,1008,Excellent,2,night,0,8.943,10.4875,17,0
187,288,1,2,0,0,50.0,1120287,10,Suranga Lakmal,23.6093,11.7945,30,9,0,60,0,1008,Excellent,2,night,0,7.00499,15.9986,17,0
187,288,3,6,0,0,50.0,1120287,11,Lahiru Gamage,0.0,4.73523,30,9,0,60,0,1008,Excellent,2,night,0,5.6652,4.73523,17,0
208,290,18,26,2,0,69.23,1120288,1,Niroshan Dickwella,40.9425,32.8603,34,18,0,51,0,1008,Excellent,1,day,1,14.0415,23.2475,17,0
208,290,61,80,5,0,76.25,1120288,2,Upul Tharanga,62.9666,42.961,34,18,0,51,0,1008,Excellent,1,day,1,44.023,28.0572,17,0
208,290,19,49,1,0,38.78,1120288,3,Dinesh Chandimal,58.7808,12.9841,34,18,0,51,0,1008,Excellent,1,day,1,21.9839,27.4652,17,0
208,290,18,30,2,0,60.0,1120288,4,Chamara Kapugedera,24.3925,13.619,34,18,0,51,0,1008,Excellent,1,day,1,17.5786,11.8216,17,0
