runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,season
-0.754007,-0.631213,-0.747389,-0.374074,-1.44039,0.781138,0.217641,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,1.128828,0.124856,5
-0.434255,-0.500327,-0.419682,-0.374074,-1.109337,1.289194,-0.068958,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,-0.113139,0.613597,5
-0.611895,-0.500327,-0.419682,-0.374074,-0.778285,0.590841,0.405117,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,-0.297271,0.071374,5
1.910589,2.313716,1.874266,-0.374074,-0.447232,1.197205,0.636114,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,0.507117,0.356321,5
-0.825062,-0.762099,-0.747389,-0.374074,-0.11618,-0.96484,-0.188249,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,-1.510612,-0.629725,5
1.306614,2.346437,-0.091975,2.017004,0.214873,1.348681,0.584856,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,-0.080739,1.065261,5
-0.789534,-0.56577,-0.747389,-0.374074,0.545926,-0.653496,0.101402,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,-1.480912,-0.724999,5
0.027608,-0.369442,-0.747389,0.821465,0.876978,0.446248,-0.611848,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,0.22505,-0.210159,5
-0.576367,-0.205835,-0.747389,-0.374074,1.208031,-0.948656,-1.440255,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,-1.125756,-0.91413,5
-0.718479,-0.892985,-0.419682,-0.374074,1.539083,-0.464113,0.234645,0.539515,0.986622,-0.434734,-0.366539,-0.564047,0.189264,0.347332,-0.848992,-0.548609,0.925549,-1.086969,-0.838017,5
-0.86059,-0.892985,-0.747389,-0.374074,-1.44039,0.781138,0.217641,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.703193,0.113816,5
-0.86059,-0.892985,-0.747389,-0.374074,-1.109337,1.289194,-0.068958,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.703193,0.653907,5
-0.718479,-0.500327,-0.419682,-0.374074,-0.778285,1.197205,0.636114,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.305237,1.242178,5
-0.718479,-0.729377,-0.419682,-0.374074,-0.447232,0.590841,0.405117,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.026086,0.128352,5
-0.789534,-0.434885,-0.747389,-0.374074,-0.11618,0.650915,0.849164,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.521656,-0.753303,5
-0.86059,-0.892985,-0.747389,-0.374074,0.214873,1.348681,0.584856,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.703193,0.388384,5
-0.18556,0.546758,-0.747389,-0.374074,0.545926,-2.081474,-1.455884,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-0.735342,-0.702278,5
-0.647423,-0.598492,-0.419682,-0.374074,0.876978,-0.315206,-0.171251,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-0.991985,-0.941413,5
-0.825062,-0.663935,-0.747389,-0.374074,1.208031,-0.464113,0.234645,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.564938,-1.404325,5
-0.754007,-0.533049,-0.747389,-0.374074,1.539083,-1.184892,-0.924968,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.38858,-2.084787,5
-0.86059,-0.925706,-0.747389,-0.374074,1.870136,-2.081474,-1.455884,-1.15992,-0.479042,-0.434734,0.034492,-1.100907,-0.427386,0.347332,1.177341,1.821976,-1.079956,-1.703193,-2.389666,5
1.484254,1.822894,1.218852,0.821465,-1.44039,0.781138,0.217641,-0.215789,-0.112626,-0.434734,0.492814,2.048671,1.422565,0.347332,-0.848992,-0.548609,-1.079956,1.019362,0.113816,5
-0.86059,-0.827542,-0.747389,-0.374074,-1.109337,1.289194,-0.068958,-0.215789,-0.112626,-0.434734,0.492814,2.048671,1.422565,0.347332,-0.848992,-0.548609,-1.079956,-1.703193,0.653907,5
-0.754007,-0.042227,-0.747389,-0.374074,-0.778285,1.197205,0.636114,-0.215789,-0.112626,-0.434734,0.492814,2.048671,1.422565,0.347332,-0.848992,-0.548609,-1.079956,-1.509445,1.242178,5
2.40798,2.804538,1.218852,-0.374074,-0.447232,0.590841,0.405117,-0.215789,-0.112626,-0.434734,0.492814,2.048671,1.422565,0.347332,-0.848992,-0.548609,-1.079956,1.814548,0.128352,5
-0.18556,-0.10767,-0.419682,-0.374074,-0.11618,0.650915,0.849164,-0.215789,-0.112626,-0.434734,0.492814,2.048671,1.422565,0.347332,-0.848992,-0.548609,-1.079956,-0.424822,-0.753303,5
-0.078976,-0.533049,-0.091975,2.017004,0.214873,-0.315206,-0.171251,-0.215789,-0.112626,-0.434734,0.492814,2.048671,1.422565,0.347332,-0.848992,-0.548609,-1.079956,0.603745,-0.941413,5
0.134192,-0.009506,-0.419682,0.821465,0.545926,1.348681,0.584856,-0.215789,-0.112626,-0.434734,0.492814,2.048671,1.422565,0.347332,-0.848992,-0.548609,-1.079956,0.071809,0.388384,5
1.20003,1.168466,0.891146,2.017004,-1.44039,0.781138,0.217641,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,0.894903,0.113816,5
0.311832,0.644923,-0.091975,-0.374074,-1.109337,1.289194,-0.068958,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,-0.064996,0.653907,5
0.489471,0.252266,0.235732,0.821465,-0.778285,1.197205,0.636114,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,0.428905,1.242178,5
0.418415,0.80853,0.235732,-0.374074,-0.447232,0.590841,0.405117,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,0.017461,0.128352,5
-0.327671,-0.33672,-0.419682,-0.374074,-0.11618,0.650915,0.849164,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,-0.486275,-0.753303,5
0.560527,0.284987,-0.419682,0.821465,0.214873,-0.315206,-0.171251,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,0.513322,-0.941413,5
-0.327671,-0.500327,-0.091975,-0.374074,0.545926,1.348681,0.584856,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,-0.210834,0.388384,5
-0.18556,-0.303999,-0.747389,-0.374074,0.876978,-2.081474,-1.455884,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,-0.210647,-0.702278,5
-0.789534,-0.827542,-0.747389,-0.374074,1.208031,-0.464113,0.234645,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,-1.155249,-1.404325,5
-0.825062,-0.925706,-0.747389,-0.374074,1.539083,-1.176936,-0.44007,0.917167,-0.356903,-0.434734,-2.257116,-0.886163,-0.632936,0.347332,-0.848992,-0.548609,0.925549,-0.696407,-0.820174,5
-0.647423,-0.631213,-0.419682,-0.374074,-1.44039,0.781138,0.217641,0.161863,0.742345,2.605,-0.65299,-0.206141,-1.044037,-1.91488,1.177341,1.821976,-1.079956,-0.938737,0.113816,5
2.23034,1.888337,2.201973,2.017004,-1.109337,1.289194,-0.068958,0.161863,0.742345,2.605,-0.65299,-0.206141,-1.044037,-1.91488,1.177341,1.821976,-1.079956,1.861461,0.653907,5
0.276304,0.055937,-0.091975,0.821465,-0.778285,1.197205,0.636114,0.161863,0.742345,2.605,-0.65299,-0.206141,-1.044037,-1.91488,1.177341,1.821976,-1.079956,0.255876,1.242178,5
1.235558,1.692009,-0.419682,0.821465,-0.447232,0.590841,0.405117,0.161863,0.742345,2.605,-0.65299,-0.206141,-1.044037,-1.91488,1.177341,1.821976,-1.079956,0.764459,0.128352,5
-0.398727,-0.467606,-0.747389,-0.374074,-0.11618,0.328805,-1.455884,0.161863,0.742345,2.605,-0.65299,-0.206141,-1.044037,-1.91488,1.177341,1.821976,-1.079956,-0.470241,-0.008994,5
1.590837,0.481316,0.235732,5.60362,0.214873,0.446248,-0.611848,0.161863,0.742345,2.605,-0.65299,-0.206141,-1.044037,-1.91488,1.177341,1.821976,-1.079956,1.882025,0.46895,5
-0.114504,-0.140392,-0.747389,-0.374074,0.545926,1.348681,0.584856,0.161863,0.742345,2.605,-0.65299,-0.206141,-1.044037,-1.91488,1.177341,1.821976,-1.079956,-0.258724,0.388384,5
0.773695,0.317708,1.546559,0.821465,-1.44039,0.781138,0.217641,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,0.09324,0.113816,5
0.596055,0.644923,0.891146,-0.374074,-1.109337,1.289194,-0.068958,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,0.33207,0.653907,5
2.763259,2.215552,2.52968,-0.374074,-0.778285,1.197205,0.636114,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,2.358785,1.242178,5
-0.150032,0.186823,-0.419682,-0.374074,-0.447232,0.590841,0.405117,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,-0.894471,0.128352,5
1.590837,1.103023,1.546559,-0.374074,-0.11618,0.328805,-1.455884,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,1.419864,-0.008994,5
-0.647423,-0.79482,-0.419682,-0.374074,0.214873,1.348681,0.584856,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,-0.352486,0.388384,5
-0.789534,-0.696656,-0.747389,-0.374074,0.545926,0.446248,-0.611848,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,-1.045505,0.46895,5
-0.86059,-0.925706,-0.747389,-0.374074,0.876978,-0.315206,-0.171251,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,-1.703193,-0.941413,5
-0.825062,-0.925706,-0.747389,-0.374074,1.208031,-1.176936,-0.44007,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,-0.696407,-0.820174,5
-0.647423,-0.892985,-0.747389,0.821465,1.539083,-0.791101,-1.455884,0.161863,-0.845458,2.605,-0.080088,-0.420885,-1.455137,-1.91488,1.177341,-0.548609,0.925549,1.406269,0.558434,5
-0.718479,-0.598492,-0.747389,-0.374074,-1.44039,0.781138,0.217641,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,-1.186347,0.292991,5
0.844751,1.626566,1.218852,-0.374074,-1.109337,1.289194,-0.068958,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,0.268436,1.027571,5
0.063136,0.154101,-0.091975,-0.374074,-0.778285,1.197205,0.636114,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,-0.260064,1.105707,5
1.413198,1.692009,0.563439,-0.374074,-0.447232,0.590841,0.405117,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,0.593074,-0.003438,5
-0.043448,0.154101,-0.091975,-0.374074,-0.11618,0.650915,0.849164,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,-0.322319,1.021698,5
-0.611895,-0.56577,-0.747389,-0.374074,0.214873,0.446248,-0.611848,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,-0.925356,0.07075,5
0.311832,-0.042227,-0.091975,-0.374074,0.545926,1.348681,0.584856,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,2.115147,1.676198,5
-0.611895,-0.598492,-0.747389,-0.374074,0.876978,0.328805,-1.455884,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,-0.978662,0.329472,5
-0.611895,-0.663935,-0.747389,-0.374074,1.208031,-0.315206,-0.171251,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,-0.727467,-0.704365,5
-0.825062,-0.925706,-0.747389,-0.374074,1.539083,-0.464113,0.234645,1.672472,0.131652,-0.434734,-2.428986,-0.814582,-0.016286,0.347332,-0.848992,-0.548609,0.925549,-1.059326,-0.365574,5
-0.682951,-0.533049,-0.419682,-0.374074,-1.44039,0.781138,0.217641,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,-1.186347,-0.194177,5
0.560527,0.906694,0.563439,-0.374074,-1.109337,1.289194,-0.068958,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,0.268436,0.484137,5
-0.078976,0.088658,0.235732,-0.374074,-0.778285,1.197205,0.636114,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,-0.260064,0.840012,5
0.453943,0.677644,0.563439,-0.374074,-0.447232,0.590841,0.405117,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,0.593074,0.750239,5
-0.398727,-0.533049,-0.419682,-0.374074,-0.11618,0.650915,0.849164,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,-0.322319,0.407744,5
-0.754007,-0.762099,-0.747389,-0.374074,0.214873,0.328805,-1.455884,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,-0.978662,-0.399064,5
1.413198,1.528402,0.563439,0.821465,0.545926,1.348681,0.584856,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,2.115147,0.149438,5
-0.576367,-0.598492,-0.747389,-0.374074,0.876978,-0.315206,-0.171251,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,-0.727467,0.153467,5
-0.540839,-0.173113,-0.747389,-0.374074,1.208031,-0.791101,-1.455884,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,-1.069479,-1.569549,5
-0.825062,-0.762099,-0.747389,-0.374074,1.539083,-0.464113,0.234645,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,-1.059326,-1.119423,5
-0.327671,-0.598492,-0.419682,-0.374074,1.870136,-2.081474,-1.440255,-0.026963,-1.456151,-0.434734,0.607394,-1.100907,-0.221836,0.347332,1.177341,-0.548609,0.925549,0.074675,1.344625,5
-0.86059,-0.892985,-0.747389,-0.374074,-1.44039,0.781138,0.217641,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,-0.673455,0.292991,5
-0.292143,-0.205835,-0.419682,0.821465,-1.109337,1.289194,-0.068958,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,0.601571,1.027571,5
0.240776,0.873973,-0.091975,-0.374074,-0.778285,1.197205,0.636114,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,0.993841,1.105707,5
2.017173,2.019223,1.218852,0.821465,-0.447232,0.590841,0.405117,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,0.774055,-0.003438,5
0.667111,0.644923,-0.091975,-0.374074,-0.11618,0.650915,0.849164,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,0.581628,1.021698,5
-0.256615,0.023216,-0.419682,-0.374074,0.214873,1.348681,0.584856,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,-0.644563,1.676198,5
-0.682951,-0.663935,-0.747389,-0.374074,0.545926,0.446248,-0.611848,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,-1.011818,0.07075,5
-0.434255,-0.140392,-0.747389,-0.374074,0.876978,-0.315206,-0.171251,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,-0.31513,-0.704365,5
-0.078976,-0.500327,0.235732,-0.374074,1.208031,-0.791101,-1.455884,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,0.485614,0.038011,5
-0.86059,-0.958428,-0.747389,-0.374074,1.539083,-0.464113,0.234645,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,-1.265409,-0.365574,5
-0.825062,-0.925706,-0.747389,-0.374074,1.870136,-1.176936,-0.44007,0.917167,-0.112626,-0.434734,-1.798794,0.581254,0.189264,0.347332,-0.848992,-0.548609,0.925549,-1.168346,-1.050058,5
1.306614,1.233909,0.891146,-0.374074,-1.44039,0.650915,0.849164,-0.404615,0.375929,-0.434734,0.721974,0.008603,0.805915,0.347332,1.177341,1.821976,-1.079956,-0.117073,0.407744,5
0.738167,0.383151,0.563439,0.821465,-1.109337,1.289194,-0.068958,-0.404615,0.375929,-0.434734,0.721974,0.008603,0.805915,0.347332,1.177341,1.821976,-1.079956,0.395205,0.484137,5
0.205248,-0.009506,0.563439,0.821465,-0.778285,1.197205,0.636114,-0.404615,0.375929,-0.434734,0.721974,0.008603,0.805915,0.347332,1.177341,1.821976,-1.079956,0.932867,0.840012,5
-0.647423,-0.696656,-0.419682,-0.374074,-0.447232,0.590841,0.405117,-0.404615,0.375929,-0.434734,0.721974,0.008603,0.805915,0.347332,1.177341,1.821976,-1.079956,1.451855,0.750239,5
0.738167,0.841251,-0.091975,-0.374074,-1.44039,0.650915,0.849164,0.917167,-0.60118,0.578511,0.492814,-0.420885,-1.044037,0.347332,-0.848992,-0.548609,0.925549,-0.651209,1.021698,5
0.951335,1.397516,0.891146,0.821465,-1.109337,1.289194,-0.068958,0.917167,-0.60118,0.578511,0.492814,-0.420885,-1.044037,0.347332,-0.848992,-0.548609,0.925549,-0.14845,1.027571,5
-0.576367,-0.467606,-0.747389,-0.374074,-0.778285,1.197205,0.636114,0.917167,-0.60118,0.578511,0.492814,-0.420885,-1.044037,0.347332,-0.848992,-0.548609,0.925549,-0.668356,1.105707,5
0.489471,0.644923,-0.747389,-0.374074,-0.447232,0.590841,0.405117,0.917167,-0.60118,0.578511,0.492814,-0.420885,-1.044037,0.347332,-0.848992,-0.548609,0.925549,-0.256725,-0.003438,5
1.342142,1.070301,1.218852,-0.374074,-0.11618,0.328805,-1.455884,0.917167,-0.60118,0.578511,0.492814,-0.420885,-1.044037,0.347332,-0.848992,-0.548609,0.925549,-0.199096,0.329472,5
0.880279,0.252266,0.563439,0.821465,0.214873,1.348681,0.584856,0.917167,-0.60118,0.578511,0.492814,-0.420885,-1.044037,0.347332,-0.848992,-0.548609,0.925549,-0.151691,1.676198,5
-0.505311,-0.729377,-0.419682,-0.374074,0.545926,0.446248,-0.611848,0.917167,-0.60118,0.578511,0.492814,-0.420885,-1.044037,0.347332,-0.848992,-0.548609,0.925549,-0.158072,0.07075,5
-0.718479,-0.827542,-0.747389,-0.374074,0.876978,-1.098209,-1.455884,0.917167,-0.60118,0.578511,0.492814,-0.420885,-1.044037,0.347332,-0.848992,-0.548609,0.925549,-0.570971,-0.513951,5
2.159284,1.692009,1.218852,0.821465,-1.44039,0.650915,0.849164,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,0.282756,0.407744,5
-0.754007,-0.663935,-0.747389,-0.374074,-1.109337,1.289194,-0.068958,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,1.997108,0.484137,5
-0.078976,-0.238556,-0.091975,-0.374074,-0.778285,1.197205,0.636114,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,2.054678,0.840012,5
1.981645,2.313716,1.546559,-0.374074,-0.447232,0.590841,0.405117,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,0.405959,0.750239,5
-0.00792,0.154101,-0.419682,-0.374074,-0.11618,0.328805,-1.455884,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,-1.027937,-0.399064,5
-0.00792,0.055937,-0.419682,-0.374074,0.214873,1.348681,0.584856,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,0.903069,0.149438,5
-0.682951,-0.729377,-0.747389,-0.374074,0.545926,-1.098209,-1.455884,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,-0.856759,-0.817853,5
-0.114504,-0.598492,-0.091975,0.821465,0.876978,0.446248,-0.611848,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,-0.108428,0.031443,5
-0.718479,-0.925706,-0.419682,-0.374074,1.208031,-0.315206,-0.171251,-1.726398,-0.723319,-0.434734,1.294876,-1.100907,1.011465,0.347332,1.177341,1.821976,-1.079956,1.423177,0.153467,5
-0.078976,0.12138,-0.419682,0.821465,-1.44039,0.650915,0.849164,-1.537572,1.597316,-0.434734,-0.48112,0.223347,1.011465,0.347332,-0.848992,-0.548609,-1.079956,0.282756,1.021698,5
4.82388,4.440609,2.857387,3.212543,-1.109337,1.289194,-0.068958,-1.537572,1.597316,-0.434734,-0.48112,0.223347,1.011465,0.347332,-0.848992,-0.548609,-1.079956,1.997108,1.027571,5
2.869843,1.888337,1.874266,2.017004,-0.778285,1.197205,0.636114,-1.537572,1.597316,-0.434734,-0.48112,0.223347,1.011465,0.347332,-0.848992,-0.548609,-1.079956,2.054678,1.105707,5
-0.754007,-0.860263,-0.747389,-0.374074,-0.447232,0.446248,-0.611848,-1.537572,1.597316,-0.434734,-0.48112,0.223347,1.011465,0.347332,-0.848992,-0.548609,-1.079956,-0.108428,0.07075,5
-0.363199,-0.631213,-0.419682,-0.374074,-0.11618,1.348681,0.584856,-1.537572,1.597316,-0.434734,-0.48112,0.223347,1.011465,0.347332,-0.848992,-0.548609,-1.079956,0.903069,1.676198,5
-0.789534,-0.892985,-0.747389,-0.374074,0.214873,0.590841,0.405117,-1.537572,1.597316,-0.434734,-0.48112,0.223347,1.011465,0.347332,-0.848992,-0.548609,-1.079956,0.405959,-0.003438,5
-0.682951,-0.762099,-0.419682,-0.374074,-1.44039,0.650915,0.849164,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,-0.681518,0.407744,5
-0.540839,-0.434885,-0.091975,-0.374074,-1.109337,1.289194,-0.068958,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,1.662705,0.484137,5
1.413198,2.084666,0.235732,-0.374074,-0.778285,1.197205,0.636114,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,2.588659,0.840012,5
1.804005,1.790173,0.235732,2.017004,-0.447232,0.590841,0.405117,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,1.332204,0.750239,5
0.951335,0.972137,-0.091975,-0.374074,-0.11618,0.328805,-1.455884,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,-0.106894,-0.399064,5
-0.682951,-0.696656,-0.747389,-0.374074,0.214873,1.348681,0.584856,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,0.574503,0.149438,5
-0.682951,-0.729377,-0.747389,-0.374074,0.545926,0.446248,-0.611848,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,-1.181146,0.031443,5
-0.86059,-0.925706,-0.747389,-0.374074,0.876978,-0.791101,-1.455884,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,-1.703193,-1.569549,5
-0.86059,-0.925706,-0.747389,-0.374074,1.208031,-0.315206,-0.171251,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,-1.075477,0.153467,5
-0.363199,-0.271277,-0.747389,0.821465,1.539083,-1.176936,-0.44007,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,-0.635957,-1.309105,5
-0.789534,-0.827542,-0.747389,-0.374074,1.870136,-0.464113,0.234645,-1.348746,-0.356903,-0.434734,0.492814,2.01288,0.600365,-6.439305,-0.848992,-0.548609,0.925549,-0.028287,-1.119423,5
-0.363199,-0.500327,-0.091975,-0.374074,-1.44039,0.650915,0.849164,-0.026963,0.498068,0.071889,1.294876,1.511811,0.189264,0.347332,1.177341,-0.548609,-1.079956,-0.651209,0.407744,5
0.098664,-0.238556,0.891146,-0.374074,-1.109337,1.289194,-0.068958,-0.026963,0.498068,0.071889,1.294876,1.511811,0.189264,0.347332,1.177341,-0.548609,-1.079956,-0.14845,0.484137,5
0.631583,0.644923,0.563439,-0.374074,-0.778285,1.197205,0.636114,-0.026963,0.498068,0.071889,1.294876,1.511811,0.189264,0.347332,1.177341,-0.548609,-1.079956,-0.668356,0.840012,5
-0.363199,-0.074949,-0.419682,-0.374074,-0.447232,0.590841,0.405117,-0.026963,0.498068,0.071889,1.294876,1.511811,0.189264,0.347332,1.177341,-0.548609,-1.079956,-0.256725,0.750239,5
