economy,deliveries,wickets_taken,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,batting_inning,bowling_session,toss,bowling_venue,bowling_opposition,season
4.0,24,2,68.0699,11.4571,29,23,0,67,61,1011,3,2,0,0,12.8313,23.5731,11
4.86,42,2,354.802,33.8097,25,15,0,86,35,1012,3,1,1,1,34.152,47.8568,11
7.75,24,0,264.519,28.064,25,15,0,86,35,1012,3,1,1,1,100.306,49.0315,11
6.0,18,0,441.988,12.2579,25,15,0,86,35,1012,3,1,1,1,26.1782,39.5061,11
9.35,34,0,183.552,25.239,25,15,0,86,35,1012,3,1,1,1,27.5644,34.1266,11
4.5,12,0,122.804,0.0,25,15,0,86,35,1012,3,1,1,1,9.70423,45.6241,11
8.17,36,1,68.0699,11.4571,25,15,0,86,35,1012,3,1,1,1,15.5146,23.5731,11
6.83,36,1,235.698,22.5193,25,15,0,86,35,1012,3,1,1,1,38.5658,34.7272,11
3.5,36,0,354.802,33.8097,30,6,0,65,40,1011,3,2,0,0,61.955,47.8568,11
4.83,36,1,68.0699,11.4571,30,6,0,65,40,1011,3,2,0,0,12.8313,23.5731,11
6.4,60,3,264.519,28.064,30,6,0,65,40,1011,3,2,0,0,46.1399,49.0315,11
9.5,12,0,441.988,12.2579,30,6,0,65,40,1011,3,2,0,0,46.4186,39.5061,11
3.6,60,3,235.698,22.5193,30,6,0,65,40,1011,3,2,0,0,38.5057,34.7272,11
5.57,42,0,122.804,0.0,30,6,0,65,40,1011,3,2,0,0,38.9943,45.6241,11
6.22,54,3,183.552,25.239,30,6,0,65,40,1011,3,2,0,0,41.3512,34.1266,11
4.91,55,1,264.519,28.064,22,3,0,93,37,1012,3,1,1,0,30.7008,49.0315,11
3.5,60,2,186.993,34.8447,22,3,0,93,37,1012,3,1,1,0,21.7778,26.255,11
3.5,24,0,354.802,33.8097,22,3,0,93,37,1012,3,1,1,0,45.6636,47.8568,11
6.0,24,0,68.0699,11.4571,22,3,0,93,37,1012,3,1,1,0,9.2303,23.5731,11
5.86,42,0,122.804,0.0,22,3,0,93,37,1012,3,1,1,0,45.7865,45.6241,11
5.44,54,1,183.552,25.239,22,3,0,93,37,1012,3,1,1,0,23.071,34.1266,11
4.33,36,1,441.988,12.2579,22,3,0,93,37,1012,3,1,1,0,39.2752,39.5061,11
3.88,51,3,186.993,34.8447,24,6,0,86,64,1011,3,1,0,1,21.7778,26.255,11
5.5,60,2,264.519,28.064,24,6,0,86,64,1011,3,1,0,1,30.7008,49.0315,11
5.0,48,0,160.701,12.1761,24,6,0,86,64,1011,3,1,0,1,17.0695,44.416,11
3.75,48,4,288.64,12.9424,24,6,0,86,64,1011,3,1,0,1,23.2574,42.5391,11
5.5,24,0,122.804,0.0,24,6,0,86,64,1011,3,1,0,1,45.7865,45.6241,11
7.0,18,0,441.988,12.2579,24,6,0,86,64,1011,3,1,0,1,39.2752,39.5061,11
5.89,54,1,0.0,0.0,26,2,0,86,25,1012,3,1,1,1,22.5813,21.3797,11
3.7,60,3,264.519,28.064,26,2,0,86,25,1012,3,1,1,1,46.1399,49.0315,11
3.13,48,2,288.64,12.9424,26,2,0,86,25,1012,3,1,1,1,19.2161,42.5391,11
7.33,18,0,441.988,12.2579,26,2,0,86,25,1012,3,1,1,1,46.4186,39.5061,11
1.5,12,0,354.802,33.8097,26,2,0,86,25,1012,3,1,1,1,61.955,47.8568,11
4.38,48,3,160.701,12.1761,26,2,0,86,25,1012,3,1,1,1,17.8201,44.416,11
7.0,24,0,122.804,0.0,26,2,0,86,25,1012,3,1,1,1,38.9943,45.6241,11
2.73,11,1,0.0,0.0,26,2,0,86,25,1012,3,1,1,1,3.5467,3.75895,11
4.3,60,2,413.386,40.3096,25,5,0,36,22,1010,3,1,0,1,24.2434,58.0883,11
8.17,36,1,62.9346,0.0,25,5,0,36,22,1010,3,1,0,1,15.5146,17.3457,11
4.3,60,2,186.993,34.8447,25,5,0,36,22,1010,3,1,0,1,15.5927,33.4343,11
8.5,12,0,354.802,33.8097,25,5,0,36,22,1010,3,1,0,1,22.0897,37.8722,11
4.0,42,2,264.519,28.064,25,5,0,36,22,1010,3,1,0,1,13.5857,48.7779,11
4.14,42,0,441.988,12.2579,25,5,0,36,22,1010,3,1,0,1,14.136,58.6169,11
5.0,6,0,122.804,0.0,25,5,0,36,22,1010,3,1,0,1,3.8099,26.3442,11
5.0,48,1,413.386,40.3096,27,2,0,52,44,1009,3,2,0,0,17.0695,58.0883,11
10.25,24,0,441.988,12.2579,27,2,0,52,44,1009,3,2,0,0,11.595,58.6169,11
5.5,60,2,186.993,34.8447,27,2,0,52,44,1009,3,2,0,0,12.6295,33.4343,11
3.6,60,2,235.698,22.5193,27,2,0,52,44,1009,3,2,0,0,11.3081,46.0288,11
4.7,60,1,122.804,0.0,27,2,0,52,44,1009,3,2,0,0,20.85,26.3442,11
3.86,42,0,264.519,28.064,27,2,0,52,44,1009,3,2,0,0,13.8578,48.7779,11
2.0,6,0,354.802,33.8097,27,2,0,52,44,1009,3,2,0,0,1.9599,37.8722,11
5.83,36,0,413.386,40.3096,22,17,1,76,99,1007,3,0,0,1,13.5672,58.0883,11
5.0,36,0,68.0699,11.4571,22,17,1,76,99,1007,3,0,0,1,12.8717,21.5163,11
3.07,41,3,354.802,33.8097,22,17,1,76,99,1007,3,0,0,1,5.8235,37.8722,11
4.29,42,0,186.993,34.8447,22,17,1,76,99,1007,3,0,0,1,14.2751,33.4343,11
8.0,18,0,441.988,12.2579,22,17,1,76,99,1007,3,0,0,1,7.8269,58.6169,11
5.67,54,1,413.386,40.3096,22,16,0,37,4,1015,3,1,0,1,19.6052,58.0883,11
4.0,24,1,354.802,33.8097,22,16,0,37,4,1015,3,1,0,1,13.5673,37.8722,11
4.33,54,1,235.698,22.5193,22,16,0,37,4,1015,3,1,0,1,18.3338,46.0288,11
7.25,48,1,441.988,12.2579,22,16,0,37,4,1015,3,1,0,1,16.5606,58.6169,11
6.22,55,0,186.993,34.8447,22,16,0,37,4,1015,3,1,0,1,21.0715,33.4343,11
5.71,42,1,122.804,0.0,22,16,0,37,4,1015,3,1,0,1,15.6661,26.3442,11
9.0,12,0,264.519,28.064,22,16,0,37,4,1015,3,1,0,1,23.0757,48.7779,11
7.1,60,2,413.386,40.3096,17,13,0,73,39,1019,3,2,0,1,13.7423,58.0883,11
9.3,60,0,288.64,12.9424,17,13,0,73,39,1019,3,2,0,1,34.9831,49.5404,11
4.9,60,1,441.988,12.2579,17,13,0,73,39,1019,3,2,0,1,29.6682,58.6169,11
5.14,42,2,0.0,0.0,17,13,0,73,39,1019,3,2,0,1,11.9162,12.5961,11
8.29,42,0,186.993,34.8447,17,13,0,73,39,1019,3,2,0,1,18.1699,33.4343,11
10.5,12,0,122.804,0.0,17,13,0,73,39,1019,3,2,0,1,23.354,26.3442,11
7.75,24,0,264.519,28.064,17,13,0,73,39,1019,3,2,0,1,24.7449,48.7779,11
4.43,42,0,288.64,12.9424,18,15,0,80,0,1019,3,2,0,0,34.9831,49.5404,11
5.9,60,2,68.0699,11.4571,18,15,0,80,0,1019,3,2,0,0,12.9078,21.5163,11
4.5,60,1,235.698,22.5193,18,15,0,80,0,1019,3,2,0,0,23.5899,46.0288,11
8.6,60,1,441.988,12.2579,18,15,0,80,0,1019,3,2,0,0,29.6682,58.6169,11
5.4,30,0,122.804,0.0,18,15,0,80,0,1019,3,2,0,0,23.354,26.3442,11
8.5,12,0,0.0,0.0,18,15,0,80,0,1019,3,2,0,0,11.9162,12.5961,11
7.0,36,1,264.519,28.064,18,15,0,80,0,1019,3,2,0,0,24.7449,48.7779,11
6.11,54,2,413.386,40.3096,20,23,0,85,4,1013,3,1,1,1,11.7769,58.0883,11
3.78,54,2,62.9346,0.0,20,23,0,85,4,1013,3,1,1,1,10.3164,17.3457,11
3.21,56,1,160.701,12.1761,20,23,0,85,4,1013,3,1,1,1,17.5497,55.0716,11
7.5,48,2,79.9514,0.0,20,23,0,85,4,1013,3,1,1,1,11.2721,33.6601,11
8.4,30,1,441.988,12.2579,20,23,0,85,4,1013,3,1,1,1,18.5289,58.6169,11
5.4,30,1,264.519,28.064,20,23,0,85,4,1013,3,1,1,1,16.2367,48.7779,11
9.75,48,1,413.386,40.3096,14,20,0,61,79,1029,3,2,0,1,24.2434,58.0883,11
8.4,60,0,594.115,39.2981,14,20,0,61,79,1029,3,2,0,1,25.9967,51.0771,11
4.67,36,0,354.802,33.8097,14,20,0,61,79,1029,3,2,0,1,22.0897,37.8722,11
4.11,54,1,235.698,22.5193,14,20,0,61,79,1029,3,2,0,1,18.0556,46.0288,11
7.0,30,0,264.519,28.064,14,20,0,61,79,1029,3,2,0,1,13.5857,48.7779,11
6.2,60,2,288.64,12.9424,14,20,0,61,79,1029,3,2,0,1,17.6217,49.5404,11
2.5,12,2,122.804,0.0,14,20,0,61,79,1029,3,2,0,1,3.8099,26.3442,11
4.24,58,3,594.115,39.2981,15,12,0,85,60,1025,3,2,0,1,8.64633,19.9538,11
3.6,60,2,288.64,12.9424,15,12,0,85,60,1025,3,2,0,1,34.9831,18.3352,11
5.86,42,3,354.802,33.8097,15,12,0,85,60,1025,3,2,0,1,6.86233,7.24997,11
5.4,60,1,441.988,12.2579,15,12,0,85,60,1025,3,2,0,1,29.6682,17.9766,11
4.1,60,1,235.698,22.5193,15,12,0,85,60,1025,3,2,0,1,23.5899,21.0992,11
4.33,18,0,122.804,0.0,15,12,0,85,60,1025,3,2,0,1,23.354,6.6547,11
3.89,54,3,594.115,39.2981,19,11,0,76,29,1010,3,1,1,1,20.5008,34.5052,11
6.13,48,2,288.64,12.9424,19,11,0,76,29,1010,3,1,1,1,10.507,44.1083,11
6.35,34,1,354.802,33.8097,19,11,0,76,29,1010,3,1,1,1,22.157,23.0954,11
4.3,60,0,235.698,22.5193,19,11,0,76,29,1010,3,1,1,1,40.5872,21.3922,11
5.21,38,1,441.988,12.2579,19,11,0,76,29,1010,3,1,1,1,13.18,51.752,11
4.38,48,2,264.519,28.064,19,11,0,76,29,1010,3,1,1,1,20.9627,18.1202,11
6.3,60,1,594.115,39.2981,16,31,0,81,34,1030,3,2,0,0,23.0756,60.216,11
9.26,46,1,288.64,12.9424,16,31,0,81,34,1030,3,2,0,0,20.9138,42.5391,11
4.3,60,1,354.802,33.8097,16,31,0,81,34,1030,3,2,0,0,20.2936,47.8568,11
4.2,50,1,264.519,28.064,16,31,0,81,34,1030,3,2,0,0,16.2367,49.0315,11
6.0,35,1,235.698,22.5193,16,31,0,81,34,1030,3,2,0,0,13.3333,34.7272,11
6.73,49,1,441.988,12.2579,16,31,0,81,34,1030,3,2,0,0,18.5289,39.5061,11
5.9,60,2,594.115,39.2981,26,18,0,65,14,1008,3,2,0,0,25.0992,79.1412,11
6.56,54,0,186.993,34.8447,26,18,0,65,14,1008,3,2,0,0,21.1158,28.8981,11
8.43,42,1,354.802,33.8097,26,18,0,65,14,1008,3,2,0,0,28.1287,48.0335,11
7.7,60,1,160.701,12.1761,26,18,0,65,14,1008,3,2,0,0,25.023,27.2504,11
9.67,54,2,441.988,12.2579,26,18,0,65,14,1008,3,2,0,0,20.7557,47.0055,11
6.6,30,1,264.519,28.064,26,18,0,65,14,1008,3,2,0,0,16.3617,64.7436,11
3.22,54,2,594.115,39.2981,15,9,0,87,74,1019,2,1,1,1,26.6562,10.9877,11
2.86,42,3,413.386,40.3096,15,9,0,87,74,1019,2,1,1,1,25.1461,6.22447,11
5.86,42,1,441.988,12.2579,15,9,0,87,74,1019,2,1,1,1,33.6773,20.2643,11
3.0,30,1,264.519,28.064,15,9,0,87,74,1019,2,1,1,1,13.3611,9.9027,11
7.13,48,0,160.701,12.1761,15,9,0,87,74,1019,2,1,1,1,19.4342,20.4882,11
7.12,43,3,79.9514,0.0,15,9,0,87,74,1019,2,1,1,1,7.4375,7.85568,11
7.17,36,1,594.115,39.2981,22,18,0,71,73,1017,3,1,1,1,25.0992,68.7139,11
5.0,12,0,264.519,28.064,22,18,0,71,73,1017,3,1,1,1,16.3617,49.1856,11
13.0,6,0,413.386,40.3096,22,18,0,71,73,1017,3,1,1,1,18.5488,81.6954,11
4.17,36,0,0.0,0.0,22,18,0,71,73,1017,3,1,1,1,12.1762,12.8452,11
14.5,12,0,79.9514,0.0,22,18,0,71,73,1017,3,1,1,1,7.119,7.5212,11
10.0,6,0,441.988,12.2579,22,18,0,71,73,1017,3,1,1,1,20.7557,43.6514,11
7.0,48,0,594.115,32.3494,28,3,10,82,65,1010,1,1,0,0,43.6984,92.8711,12
4.2,30,1,288.64,34.3677,28,3,10,82,65,1010,1,1,0,0,18.6388,52.63,12
4.0,48,1,441.988,71.4293,28,3,10,82,65,1010,1,1,0,0,29.0246,80.4983,12
4.4,30,1,354.802,50.0839,28,3,10,82,65,1010,1,1,0,0,35.1855,73.4666,12
8.0,54,0,160.701,50.4599,28,3,10,82,65,1010,1,1,0,0,27.8685,59.0551,12
5.4,50,1,264.519,63.9562,28,3,10,82,65,1010,1,1,0,0,26.4389,50.4942,12
5.0,12,0,63.9646,0.0,28,3,10,82,65,1010,1,1,0,0,4.4761,31.699,12
3.6,60,1,354.802,50.0839,25,21,1,76,27,1005,3,2,0,0,45.6636,73.4666,12
5.25,48,1,158.92,0.0,25,21,1,76,27,1005,3,2,0,0,20.0571,32.8564,12
7.5,12,0,441.988,71.4293,25,21,1,76,27,1005,3,2,0,0,39.2752,80.4983,12
6.4,60,2,594.115,32.3494,25,21,1,76,27,1005,3,2,0,0,49.9731,92.8711,12
7.78,54,2,70.8099,0.0,25,21,1,76,27,1005,3,2,0,0,24.1283,31.1445,12
4.4,30,1,63.9646,0.0,25,21,1,76,27,1005,3,2,0,0,34.2542,31.699,12
5.17,36,1,264.519,63.9562,25,21,1,76,27,1005,3,2,0,0,30.7008,50.4942,12
6.5,48,0,354.802,50.0839,27,20,4,85,92,1008,2,2,0,0,61.955,73.4666,12
5.22,54,0,158.92,0.0,27,20,4,85,92,1008,2,2,0,0,24.9134,32.8564,12
8.0,60,1,594.115,32.3494,27,20,4,85,92,1008,2,2,0,0,60.7292,92.8711,12
4.9,60,1,70.8099,0.0,27,20,4,85,92,1008,2,2,0,0,46.7076,31.1445,12
6.3,60,0,441.988,71.4293,27,20,4,85,92,1008,2,2,0,0,46.4186,80.4983,12
6.67,18,0,264.519,63.9562,27,20,4,85,92,1008,2,2,0,0,46.1399,50.4942,12
5.11,54,1,594.115,32.3494,26,12,9,91,36,1010,1,1,1,1,60.7292,92.8711,12
6.25,48,1,288.64,34.3677,26,12,9,91,36,1010,1,1,1,1,19.2161,52.63,12
8.1,60,0,70.8099,0.0,26,12,9,91,36,1010,1,1,1,1,46.7076,31.1445,12
3.86,14,0,158.92,0.0,26,12,9,91,36,1010,1,1,1,1,24.9134,32.8564,12
3.38,16,0,354.802,50.0839,26,12,9,91,36,1010,1,1,1,1,61.955,73.4666,12
4.8,35,1,63.9646,0.0,26,12,9,91,36,1010,1,1,1,1,27.1061,31.699,12
10.0,18,0,264.519,63.9562,26,12,9,91,36,1010,1,1,1,1,46.1399,50.4942,12
6.2,60,1,0.0,59.9741,27,19,0,78,12,1012,3,1,1,1,22.9365,24.3074,12
5.83,36,0,288.64,34.3677,27,19,0,78,12,1012,3,1,1,1,13.5672,52.63,12
4.88,48,3,186.993,39.1949,27,19,0,78,12,1012,3,1,1,1,19.4233,61.9962,12
4.75,48,2,441.988,71.4293,27,19,0,78,12,1012,3,1,1,1,26.1782,80.4983,12
3.0,18,1,354.802,50.0839,27,19,0,78,12,1012,3,1,1,1,34.152,73.4666,12
8.14,14,1,63.9646,0.0,27,19,0,78,12,1012,3,1,1,1,6.1958,31.699,12
3.33,36,0,594.115,31.0926,28,12,0,79,32,1010,3,2,0,1,60.7292,31.587,13
3.0,30,3,288.64,24.1768,28,12,0,79,32,1010,3,2,0,1,19.2161,21.4066,13
5.0,30,0,186.993,7.476,28,12,0,79,32,1010,3,2,0,1,23.4576,43.8346,13
5.0,18,1,50.2655,0.0,28,12,0,79,32,1010,3,2,0,1,25.4529,30.0008,13
11.5,24,2,183.552,0.0,28,12,0,79,32,1010,3,2,0,1,41.3512,28.062,13
11.67,18,1,354.802,26.7183,28,12,0,79,32,1010,3,2,0,1,61.955,24.5498,13
5.61,46,2,594.115,31.0926,28,6,9,85,25,1010,1,2,0,0,60.7292,31.587,13
7.29,42,1,288.64,24.1768,28,6,9,85,25,1010,1,2,0,0,19.2161,21.4066,13
4.17,36,1,186.993,7.476,28,6,9,85,25,1010,1,2,0,0,23.4576,43.8346,13
6.29,42,0,183.552,0.0,28,6,9,85,25,1010,1,2,0,0,41.3512,28.062,13
5.5,12,0,50.2655,0.0,28,6,9,85,25,1010,1,2,0,0,25.4529,30.0008,13
3.86,42,2,63.9646,14.9763,28,6,9,85,25,1010,1,2,0,0,27.1061,14.6296,13
7.0,6,0,264.519,26.8581,28,6,9,85,25,1010,1,2,0,0,46.1399,31.9053,13
6.14,42,2,594.115,31.0926,25,3,18,91,65,1009,1,2,0,1,49.9731,31.587,13
5.71,42,2,288.64,24.1768,25,3,18,91,65,1009,1,2,0,1,23.2574,21.4066,13
5.57,42,2,79.9514,0.0,25,3,18,91,65,1009,1,2,0,1,31.243,9.45765,13
3.4,30,0,63.9646,14.9763,25,3,18,91,65,1009,1,2,0,1,34.2542,14.6296,13
6.38,48,2,183.552,0.0,25,3,18,91,65,1009,1,2,0,1,23.071,28.062,13
5.5,12,1,354.802,26.7183,25,3,18,91,65,1009,1,2,0,1,45.6636,24.5498,13
9.0,18,0,413.386,0.0,21,19,0,56,4,1022,3,1,0,1,24.2434,58.0883,13
8.0,18,0,288.64,24.1768,21,19,0,56,4,1022,3,1,0,1,17.6217,49.5404,13
17.0,6,0,354.802,26.7183,21,19,0,56,4,1022,3,1,0,1,22.0897,37.8722,13
9.8,30,0,183.552,0.0,21,19,0,56,4,1022,3,1,0,1,14.1112,20.6891,13
9.0,30,2,63.9646,14.9763,21,19,0,56,4,1022,3,1,0,1,7.67105,19.1527,13
9.0,12,0,79.9514,0.0,21,19,0,56,4,1022,3,1,0,1,14.3771,33.6601,13
5.0,12,1,264.519,26.8581,21,19,0,56,4,1022,3,1,0,1,13.5857,48.7779,13
20.5,12,0,79.9514,0.0,19,28,0,64,2,1013,3,1,0,1,14.3771,33.6601,13
9.5,12,0,413.386,0.0,19,28,0,64,2,1013,3,1,0,1,24.2434,58.0883,13
9.43,14,0,186.993,7.476,19,28,0,64,2,1013,3,1,0,1,15.5927,33.4343,13
17.0,12,0,48.4599,0.0,19,28,0,64,2,1013,3,1,0,1,7.8145,20.2399,13
5.5,60,2,158.92,40.8051,19,12,0,58,41,1021,3,2,0,0,25.9366,33.2008,13
3.8,60,2,79.9514,0.0,19,12,0,58,41,1021,3,2,0,0,20.6797,33.6601,13
5.38,48,0,264.519,26.8581,19,12,0,58,41,1021,3,2,0,0,23.0757,48.7779,13
6.2,30,0,413.386,0.0,19,12,0,58,41,1021,3,2,0,0,19.6052,58.0883,13
8.5,12,0,354.802,26.7183,19,12,0,58,41,1021,3,2,0,0,13.5673,37.8722,13
5.5,60,2,48.4599,0.0,19,12,0,58,41,1021,3,2,0,0,14.8037,20.2399,13
6.6,30,1,63.9646,14.9763,19,12,0,58,41,1021,3,2,0,0,16.5008,19.1527,13
10.67,18,1,79.9514,0.0,17,5,27,97,100,1012,2,0,0,1,20.6797,33.6601,13
6.5,12,1,441.988,26.7721,17,5,27,97,100,1012,2,0,0,1,16.5606,58.6169,13
4.0,6,1,413.386,0.0,17,5,27,97,100,1012,2,0,0,1,19.6052,58.0883,13
5.5,12,0,63.9646,14.9763,17,5,27,97,100,1012,2,0,0,1,16.5008,19.1527,13
15.0,6,0,48.4599,0.0,17,5,27,97,100,1012,2,0,0,1,14.8037,20.2399,13
6.9,60,1,158.92,40.8051,19,14,0,59,81,1011,3,2,0,1,23.3743,33.2008,13
4.56,54,0,79.9514,0.0,19,14,0,59,81,1011,3,2,0,1,18.612,33.6601,13
7.5,36,0,441.988,26.7721,19,14,0,59,81,1011,3,2,0,1,33.9374,58.6169,13
5.3,60,3,413.386,0.0,19,14,0,59,81,1011,3,2,0,1,9.42573,58.0883,13
4.9,60,1,264.519,26.8581,19,14,0,59,81,1011,3,2,0,1,21.1282,48.7779,13
6.4,30,0,63.9646,14.9763,19,14,0,59,81,1011,3,2,0,1,11.7465,19.1527,13
4.86,42,1,62.9346,0.0,16,18,0,79,52,1016,3,1,0,0,14.8315,15.6412,14
4.11,54,2,354.802,13.0984,16,18,0,79,52,1016,3,1,0,0,12.5456,15.2778,14
5.63,48,1,158.92,19.6165,16,18,0,79,52,1016,3,1,0,0,17.765,18.7302,14
6.6,40,1,160.701,0.0,16,18,0,79,52,1016,3,1,0,0,13.8925,14.6765,14
4.78,54,5,30.0292,0.0,16,18,0,79,52,1016,3,1,0,0,9.7431,10.2992,14
7.0,6,0,92.2034,0.0,16,18,0,79,52,1016,3,1,0,0,2.6554,2.8207,14
3.8,60,4,288.64,15.0813,14,11,0,80,95,1022,3,1,0,0,7.37175,10.7386,14
8.5,24,1,354.802,13.0984,14,11,0,80,95,1022,3,1,0,0,12.5456,15.2778,14
6.0,60,1,75.058,0.0,14,11,0,80,95,1022,3,1,0,0,22.6583,23.8827,14
5.83,36,1,30.0292,0.0,14,11,0,80,95,1022,3,1,0,0,9.7431,10.2992,14
4.0,48,2,160.701,0.0,14,11,0,80,95,1022,3,1,0,0,13.8925,14.6765,14
5.71,42,1,39.0088,0.0,14,11,0,80,95,1022,3,1,0,0,15.6661,16.5202,14
6.5,60,2,288.64,15.0813,18,13,0,82,36,1016,3,1,1,0,16.1432,42.5391,14
3.67,36,2,354.802,13.0984,18,13,0,82,36,1016,3,1,1,0,11.2902,47.8568,14
7.0,18,0,30.0292,0.0,18,13,0,82,36,1016,3,1,1,0,7.4096,11.3799,14
6.4,60,2,158.92,19.6165,18,13,0,82,36,1016,3,1,1,0,13.2555,36.0791,14
5.9,60,1,75.058,0.0,18,13,0,82,36,1016,3,1,1,0,22.5192,61.9166,14
4.3,60,1,160.701,0.0,18,13,0,82,36,1016,3,1,1,0,20.2936,44.416,14
10.0,6,0,39.0088,0.0,18,13,0,82,36,1016,3,1,1,0,3.0727,15.9443,14
6.71,42,0,75.058,0.0,16,13,2,83,41,1015,3,1,1,1,16.6398,61.9166,14
4.2,30,0,288.64,15.0813,16,13,2,83,41,1015,3,1,1,1,10.2164,42.5391,14
7.75,48,0,105.123,0.0,16,13,2,83,41,1015,3,1,1,1,20.1297,25.6538,14
7.75,24,0,158.92,19.6165,16,13,2,83,41,1015,3,1,1,1,10.204,36.0791,14
9.55,49,0,160.701,0.0,16,13,2,83,41,1015,3,1,1,1,22.5892,44.416,14
7.0,12,0,39.0088,0.0,16,13,2,83,41,1015,3,1,1,1,5.0325,15.9443,14
4.0,12,1,288.64,15.0813,15,20,1,89,100,1018,0,1,0,0,4.1979,42.5391,14
4.0,12,0,354.802,13.0984,15,20,1,89,100,1018,0,1,0,0,4.1979,47.8568,14
6.86,42,1,288.64,15.0813,15,24,0,90,100,1008,3,1,0,0,29.426,42.5391,14
8.67,54,2,158.92,19.6165,15,24,0,90,100,1008,3,1,0,0,29.6271,36.0791,14
5.67,18,0,354.802,13.0984,15,24,0,90,100,1008,3,1,0,0,22.789,47.8568,14
7.25,48,0,75.058,0.0,15,24,0,90,100,1008,3,1,0,0,19.5733,61.9166,14
12.0,6,0,30.0292,0.0,15,24,0,90,100,1008,3,1,0,0,3.3509,11.3799,14
8.51,43,0,160.701,0.0,15,24,0,90,100,1008,3,1,0,0,43.1486,44.416,14
6.0,30,1,39.0088,0.0,15,24,0,90,100,1008,3,1,0,0,28.6769,15.9443,14
6.5,60,1,288.64,15.0813,15,31,0,74,23,1014,3,2,0,1,38.3756,42.5391,14
8.3,60,1,0.0,0.0,15,31,0,74,23,1014,3,2,0,1,25.8576,27.2522,14
7.38,48,1,158.92,19.6165,15,31,0,74,23,1014,3,2,0,1,15.3095,36.0791,14
4.8,60,3,39.0088,0.0,15,31,0,74,23,1014,3,2,0,1,10.2339,15.9443,14
5.2,60,0,160.701,0.0,15,31,0,74,23,1014,3,2,0,1,21.5455,44.416,14
6.5,12,0,0.0,0.0,15,31,0,74,23,1014,3,2,0,1,4.8934,5.1772,14
4.71,42,0,354.802,13.0984,27,10,0,90,89,1008,3,1,1,0,61.955,48.0335,14
6.52,23,0,264.519,26.4229,27,10,0,90,89,1008,3,1,1,0,46.1399,64.7436,14
5.0,30,1,441.988,19.212,27,10,0,90,89,1008,3,1,1,0,46.4186,47.0055,14
2.7,60,1,0.0,0.0,27,10,0,90,89,1008,3,1,1,0,11.9028,26.3233,14
5.67,36,0,63.9646,21.7127,27,10,0,90,89,1008,3,1,1,0,27.1061,19.9269,14
4.8,60,3,0.0,0.0,27,10,0,90,89,1008,3,1,1,0,22.5813,26.7442,14
6.6,30,2,87.0907,0.0,27,10,0,90,89,1008,3,1,1,0,12.1068,7.22295,14
2.83,36,2,354.802,13.0984,26,13,3,90,63,1009,2,1,1,1,61.955,48.0335,14
6.6,30,3,441.988,19.212,26,13,3,90,63,1009,2,1,1,1,46.4186,47.0055,14
1.93,56,4,0.0,0.0,26,13,3,90,63,1009,2,1,1,1,11.9028,26.3233,14
6.0,48,1,160.701,0.0,26,13,3,90,63,1009,2,1,1,1,17.8201,27.2504,14
4.3,60,0,0.0,0.0,26,13,3,90,63,1009,2,1,1,1,22.5813,26.7442,14
4.6,30,0,264.519,26.4229,26,13,3,90,63,1009,2,1,1,1,46.1399,64.7436,14
5.0,24,0,92.2034,0.0,26,13,3,90,63,1009,2,1,1,1,24.9738,20.4434,14
4.29,42,2,354.802,13.0984,24,4,9,97,31,1010,1,1,1,1,35.1855,48.0335,14
9.0,12,0,441.988,19.212,24,4,9,97,31,1010,1,1,1,1,29.0246,47.0055,14
4.4,60,2,0.0,0.0,24,4,9,97,31,1010,1,1,1,1,23.0671,26.3233,14
4.5,60,2,0.0,0.0,24,4,9,97,31,1010,1,1,1,1,17.2154,26.7442,14
6.0,24,0,264.519,26.4229,24,4,9,97,31,1010,1,1,1,1,26.4389,64.7436,14
4.33,54,1,160.701,0.0,24,4,9,97,31,1010,1,1,1,1,27.8685,27.2504,14
5.25,24,1,92.2034,0.0,24,4,9,97,31,1010,1,1,1,1,15.3087,20.4434,14
8.0,18,0,441.988,19.212,24,7,0,93,65,1011,3,1,1,1,29.0246,47.0055,14
7.38,48,0,0.0,0.0,24,7,0,93,65,1011,3,1,1,1,23.0671,26.3233,14
9.86,42,1,0.0,0.0,24,7,0,93,65,1011,3,1,1,1,17.2154,26.7442,14
4.63,48,3,70.8099,0.0,24,7,0,93,65,1011,3,1,1,1,12.2211,16.8776,14
5.25,24,0,92.2034,0.0,24,7,0,93,65,1011,3,1,1,1,15.3087,20.4434,14
5.0,6,0,0.0,0.0,24,7,0,93,65,1011,3,1,1,1,2.3772,2.5277,14
3.75,48,0,288.64,15.0813,23,11,0,84,27,1012,3,1,1,1,23.2574,29.9514,14
5.1,60,3,0.0,0.0,23,11,0,84,27,1012,3,1,1,1,9.333,26.7442,14
3.6,60,0,70.8099,0.0,23,11,0,84,27,1012,3,1,1,1,24.1283,16.8776,14
5.0,12,0,30.0292,0.0,23,11,0,84,27,1012,3,1,1,1,10.3432,4.7377,14
5.5,36,0,0.0,0.0,23,11,0,84,27,1012,3,1,1,1,20.7966,26.3233,14
5.0,42,2,92.2034,0.0,23,11,0,84,27,1012,3,1,1,1,23.6606,20.4434,14
2.88,48,2,413.386,0.0,30,14,0,28,26,1013,3,2,0,1,20.4915,29.9097,15
